stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
81.0,86.0,2.699919939,1.0,1.0,177.0,113.0,46.0,108.0,-5.0,3.307952123162213,-32.0,131.0,-0.30385736085369763,0.8057427654016763,-0.3595861579863002,-0.08123046257051399,0.14542139824924022
113.0,108.0,3.299952984,2.0,1.0,46.0,36.0,46.0,32.0,-4.0,-4.932873627213862,-71.0,0.0,-0.0009034470248150168,3.8256286181849206,-0.3074207911776874,0.27949677417150204,0.18095186666916718
36.0,32.0,3.3998000619999997,3.0,1.0,46.0,59.0,79.0,62.0,3.0,11.493439144396834,-23.0,-33.0,-0.803644822033938,0.6562148521116087,-0.44233622223636243,0.11054569498259778,0.01618625296654974
59.0,62.0,6.633285046,4.0,1.0,79.0,13.0,4.0,23.0,10.0,8.798928910122175,46.0,75.0,0.04263532535912551,0.1464772804110289,0.13818618019879342,-0.06478044197349761,2.3418266192223207
13.0,23.0,2.332854986,5.0,1.0,4.0,126.0,79.0,103.0,-23.0,-10.86440079914777,35.0,-75.0,0.2053053585368789,2.8540347607483474,-0.502313056339502,0.1061714352611783,1.0125981607832586
126.0,103.0,2.5334191319999997,6.0,1.0,79.0,16.0,305.0,18.0,2.0,2.5377506694362673,-38.0,134.0,-0.13576509014259794,-0.9228394474235954,0.25033520939472037,-0.10194154015777165,-0.25164827911069476
16.0,18.0,4.4004309180000005,7.0,1.0,305.0,133.0,89.0,111.0,-22.0,-14.750954073982793,31.0,-144.0,0.3442020171583302,0.10689476429953033,0.2950931711694045,-0.20523869541544665,-1.829216197573499
133.0,111.0,3.149770975,8.0,1.0,89.0,130.0,42.0,113.0,-17.0,-7.015480760431583,3.0,47.0,0.5007702032422761,2.355888933368942,1.02970734180329,0.09700304253994509,0.27021388490647963
130.0,113.0,3.083413124,9.0,1.0,42.0,99.0,313.0,100.0,1.0,-2.633952852359325,31.0,89.0,0.3442020171583302,1.4589032881862865,1.082536490589731,-0.03167768639581858,1.3033808386908412
99.0,100.0,2.116642952,10.0,1.0,313.0,100.0,356.0,95.0,-5.0,-7.894707074168505,-1.0,-43.0,-0.17127498342497355,2.5652170022294323,1.7235546028138273,0.19714410901525412,1.1877044102675445
100.0,95.0,3.3500218389999996,11.0,1.0,356.0,6.0,277.0,18.0,12.0,6.712354280918429,-54.0,79.0,-0.013363298236400784,-1.0275546817892283,0.9483073640968193,0.026506530331904785,-0.41790336035736586
6.0,18.0,4.899451256,12.0,1.0,277.0,124.0,292.0,108.0,-16.0,-3.448586447884818,30.0,-15.0,0.38855400261070633,1.4734281839702896,1.6210515676429924,-0.18366242256487367,0.41648488356683394
124.0,108.0,2.5999569890000003,13.0,1.0,292.0,88.0,340.0,97.0,9.0,1.486693659255625,36.0,-48.0,0.1792330688723579,0.4065812137491674,1.7326071608303542,-0.04862247629724236,2.8237321864919926
88.0,97.0,2.817516088,14.0,1.0,340.0,56.0,1.0,53.0,-3.0,5.522366789973294,32.0,-21.0,0.30385736085369763,0.469045956148106,2.6348634965091824,0.07410042968899924,-1.72557406280567
56.0,53.0,3.9168748860000004,15.0,1.0,1.0,55.0,214.0,42.0,-13.0,-4.624776831334625,1.0,147.0,0.17127498342497355,1.9394146089094484,2.544866583502312,0.23305848435311444,-0.9853339023101562
55.0,42.0,3.101749897,16.0,1.0,214.0,116.0,105.0,102.0,-14.0,-3.639695253788286,-61.0,109.0,-0.00499737732094766,3.1092996846366074,3.845585553856341,0.07391895253322987,-1.374022731065939
116.0,102.0,4.950222015,17.0,1.0,105.0,138.0,291.0,147.0,9.0,10.179876247362618,-22.0,174.0,-0.8729111639053626,1.988874046420366,4.020746765669814,0.09704654246053898,-1.285525925202832
