stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
36.0,3.0,5.717530966,2.0,1.0,347.0,131.0,280.0,137.0,6.0,20.19975912880006,51.0,67.0,0.11706644780560213,-1.2723361492058356,-0.029187373238942257,1.5984673782549488,-0.00012932326178986524
111.0,130.0,1.052546024,3.0,1.0,37.0,36.0,347.0,3.0,-33.0,-27.71091342287618,-71.0,50.0,-0.9054222482119667,-1.1557590651396874,0.0038470968869900785,-0.8918339479468903,-0.00019712334279760123
53.0,47.0,8.333295107,4.0,1.0,133.0,111.0,37.0,130.0,19.0,37.51031067474282,-58.0,96.0,0.27888520875657463,-1.7990255079740864,0.19289325348465844,0.4220690190780004,-0.00026879159490399894
132.0,1.0,3.366768122,5.0,1.0,160.0,53.0,133.0,47.0,-6.0,-10.827030261725461,-67.0,27.0,1.4714966097755093,-1.803780045978672,0.2150603330748534,-0.7488556972040541,-0.00034579129800808525
85.0,106.0,0.949624062,6.0,1.0,339.0,132.0,160.0,1.0,15.0,26.376801967208003,-47.0,179.0,-0.5902022079288394,-2.3866329553206818,0.05034291145822998,1.954844595508094,-0.00042974260116693876
13.0,142.0,0.917072058,7.0,1.0,139.0,85.0,339.0,106.0,21.0,16.808954812463305,-72.0,160.0,1.2336205294812856,-2.281817861314779,0.27336842551457297,0.4005239990901045,-0.0005224718468395829
133.0,1.0,4.400245905,8.0,1.0,339.0,13.0,139.0,142.0,-17.0,-13.61626081393409,-26.0,-160.0,0.512940374429461,-2.281817861314779,0.19125903263866512,0.07409274428448931,-0.0006260681577072914
107.0,87.0,0.936925888,9.0,1.0,79.0,133.0,339.0,1.0,14.0,22.39192238263974,-26.0,100.0,2.146405714757204,-1.233337818453707,0.2808964827517067,-1.4507285264518461,-0.0007429492813250299
137.0,136.0,0.8340370659999999,10.0,1.0,348.0,107.0,79.0,87.0,-20.0,-7.5721960255669885,30.0,-91.0,2.5480697644324457,-1.2562675599561095,0.39451692398993127,-1.2627532649626814,-0.000875939006635291
87.0,83.0,3.531650066,11.0,1.0,172.0,137.0,348.0,136.0,-1.0,-4.8998584781891665,-50.0,-176.0,4.051187465716566,-1.2562675599561095,0.425813426052462,0.3459957806826199,-0.001028358856589701
25.0,21.0,6.6000630860000005,12.0,1.0,261.0,87.0,172.0,83.0,-4.0,-7.950166192380713,-62.0,89.0,2.0292487049452914,-1.6718073185492075,0.12025846700964002,2.903445028402278,-0.0012041372303114993
74.0,131.0,4.5345270630000005,13.0,1.0,112.0,25.0,261.0,21.0,-4.0,3.3079020146785254,49.0,-149.0,2.2483142649237027,-0.5846214886452535,0.4718937179101273,0.8299522038136815,-0.001407939724045519
117.0,119.0,4.066462994,16.0,1.0,176.0,9.0,179.0,4.0,-5.0,-1.9031851262851553,-38.0,-3.0,2.0819528546606274,-0.021066596943516272,0.28394576298041596,0.1887887867658648,-0.0016453250096531567
31.0,22.0,6.7327981,17.0,1.0,17.0,117.0,176.0,119.0,2.0,28.02236484194504,60.0,-159.0,-0.7804662651028738,-0.16130471638742816,0.00725092615185575,-0.4634864373933455,-0.0019229313981035004
39.0,30.0,4.799811125,18.0,1.0,286.0,31.0,17.0,22.0,-9.0,-1.7034669131504003,8.0,-91.0,0.9618065101759783,0.04897025469885322,-0.056649997207317365,-0.5898808681481873,-0.0022487000657764322
18.0,14.0,4.199954033,19.0,1.0,309.0,39.0,286.0,30.0,-9.0,-5.546461734853544,-21.0,23.0,4.154535136470166,0.331543065068847,0.35999718941947556,0.6957475644137406,-0.0026321418709858912
34.0,27.0,5.048062086,20.0,1.0,170.0,18.0,309.0,14.0,-4.0,0.8541217449744849,16.0,-139.0,-1.5966396905882798,-0.16136271847519099,-0.06036496148801828,-1.1262982066155816,-0.0030846557269944394
82.0,120.0,5.5680258270000005,21.0,1.0,211.0,34.0,170.0,27.0,-7.0,-0.716859563679968,48.0,41.0,1.9594994864673012,-0.9904823552463039,0.2532619580805023,-0.48228883456713006,-0.0036199076050748504
63.0,64.0,3.3158950810000003,22.0,1.0,79.0,82.0,211.0,120.0,38.0,33.61356198806852,-19.0,-132.0,3.9644350525703382,-0.3424986713207424,0.21587059475742024,2.886138434497474,-0.00425428038083196
108.0,102.0,1.267204046,23.0,1.0,19.0,63.0,79.0,64.0,1.0,-4.99605901961143,45.0,-60.0,-1.4120244679957548,-0.23386282174322184,0.03562623247738131,1.996808184127728,-0.005007405852413478
28.0,16.0,2.1331563,24.0,1.0,138.0,108.0,19.0,102.0,-6.0,7.943857673895714,66.0,119.0,3.1256240907491137,0.0015451086272439646,0.23068524099007578,-0.7408423431053435,-0.005902791266730362
77.0,77.0,3.6986758710000003,25.0,1.0,217.0,28.0,138.0,16.0,-12.0,-4.359763553106937,49.0,79.0,4.997081065777912,0.28846084290410695,0.36047029162836053,-1.0535373232344922,-0.006968553470987667
23.0,20.0,2.5826477999999997,26.0,1.0,347.0,77.0,217.0,77.0,0.0,-4.607550979734974,-54.0,130.0,4.450102033685093,0.6243597648465758,0.5348748836814511,1.51413287357857,-0.008238274199971007
80.0,108.0,1.900612116,27.0,1.0,147.0,23.0,347.0,20.0,-3.0,3.767573282205497,57.0,160.0,1.3842513877798446,0.425283791937911,0.1827176594593166,1.4440040143927273,-0.009751989800281108
97.0,88.0,5.301198244,28.0,1.0,269.0,80.0,147.0,108.0,28.0,23.530443816368184,17.0,122.0,-0.8300000661186915,0.6934762602597315,0.16017903632445915,2.5721595523874887,-0.01155732760474392
73.0,108.0,3.750375748,29.0,1.0,221.0,97.0,269.0,88.0,-9.0,-8.587784923972485,-24.0,-48.0,1.4506908146677373,1.205560907806751,0.2347470660199364,-0.7094560538171764,-0.013710798856938015
42.0,47.0,3.083551884,30.0,1.0,225.0,73.0,221.0,108.0,35.0,30.086100019008093,-31.0,4.0,0.44332318557097317,0.6954474659023154,0.1678775352885242,-0.6267306791465969,-0.01627925412443726
24.0,14.0,2.9324860569999998,31.0,1.0,46.0,42.0,225.0,47.0,5.0,6.397156493685209,-18.0,-179.0,0.8936080086527206,1.4646671196231105,0.2756246521312932,-0.8449504722850425,-0.01934150102989186
104.0,111.0,2.583630085,32.0,1.0,102.0,24.0,46.0,14.0,-10.0,-2.935223908362154,-66.0,56.0,0.4329990666691281,1.35079187692145,-0.08699308166252942,3.0511042325625426,-0.02299007530025687
112.0,79.0,2.700564146,33.0,1.0,243.0,104.0,102.0,111.0,7.0,15.100021959327826,8.0,141.0,1.4403660887439975,2.359574508638336,0.19828245716498194,1.097616156363707,-0.02733314396112607
40.0,37.0,1.616826773,34.0,1.0,233.0,112.0,243.0,79.0,-33.0,-13.01961754133304,-72.0,-10.0,2.4649156133219883,2.8207375919967297,0.4233513851491775,0.13379201130619744,-0.03249650333829229
75.0,76.0,3.001657963,35.0,1.0,275.0,40.0,233.0,37.0,-3.0,-0.21848024688312506,35.0,42.0,1.391624329714225,1.8165525241847524,0.2185618470356123,1.1579839839612407,-0.03862561375556944
121.0,97.0,5.049245834,36.0,1.0,62.0,75.0,275.0,76.0,1.0,-3.7394600760129535,46.0,147.0,0.998010147367867,1.7657795904129931,0.1625265169741216,0.03723841528225217,-0.04588758692625858
122.0,87.0,2.8151817319999997,37.0,1.0,114.0,121.0,62.0,97.0,-24.0,3.9534265174643863,1.0,52.0,2.5021828074128676,1.276990264331648,0.3143344747288949,0.09765584246862045,-0.05447301072614462
76.0,97.0,6.400602102000001,38.0,1.0,139.0,122.0,114.0,87.0,-35.0,-7.14474389902346,-46.0,25.0,-3.1365585105331246,0.8241690549604451,-0.14641498872257225,1.7767799686799524,-0.06459745935560783
43.0,53.0,3.057658195,39.0,1.0,148.0,76.0,139.0,97.0,21.0,16.331587029733505,-33.0,9.0,1.1236614966199836,1.1887314795049078,0.2365670214991479,-1.2220590649241252,-0.07650249540607959
67.0,67.0,1.266057014,40.0,1.0,77.0,43.0,148.0,53.0,10.0,10.701202562229277,24.0,-71.0,1.7019327136858076,0.9346867988384628,0.28779649126779716,-2.3991859695463775,-0.09045592530258662
118.0,92.0,1.2671358590000001,41.0,1.0,70.0,67.0,77.0,67.0,0.0,-5.612448568889185,51.0,-7.0,3.836569691247241,0.8695464431385796,0.2714522293696245,-0.5178317788724687,-0.10675102316658774
6.0,6.0,5.28340888,42.0,1.0,170.0,118.0,70.0,92.0,-26.0,0.8135478587464107,34.0,100.0,2.5070872897645047,0.8858455369362706,0.16788482115360753,1.1561652163794427,-0.1257043936029491
123.0,82.0,4.050197123999999,43.0,1.0,142.0,6.0,170.0,6.0,0.0,2.6806882103108336,-29.0,-28.0,4.128019297958137,1.4807734518786473,0.2720603957916043,1.976469726203502,-0.14765210579999283
91.0,74.0,2.631717205,44.0,1.0,54.0,123.0,142.0,82.0,-41.0,-13.510814762827003,-32.0,-88.0,-0.784791256227108,1.3498753979892486,-0.03317831429998967,2.3290881014362914,-0.17294370553586505
88.0,103.0,1.7008767130000002,45.0,1.0,77.0,91.0,54.0,74.0,-17.0,-19.97935226801132,-3.0,23.0,3.0713361801799466,1.179473764973059,0.37744035883908245,1.74170266796154,-0.20193370542297673
139.0,6.0,6.417327166000001,46.0,1.0,60.0,88.0,77.0,103.0,15.0,11.221796526719807,51.0,-17.0,-1.4212242689041545,0.3567257062728038,0.03121312033804702,0.7269293684008906,-0.23497017531927145
52.0,50.0,3.183632851,47.0,1.0,221.0,139.0,60.0,6.0,13.0,3.9885703489546316,59.0,161.0,0.7654176640682689,0.09131761312740919,0.1213842191786838,-0.7121117227908125,-0.2723801132796398
138.0,45.0,1.19859314,48.0,1.0,45.0,52.0,221.0,50.0,-2.0,-6.460339254145332,-60.0,-176.0,2.381074619475415,-0.149010229006369,0.27175258249564516,4.073382506706263,-0.31445138164245195
37.0,135.0,4.899470806,50.0,1.0,93.0,61.0,259.0,53.0,-8.0,-14.067219945480637,-24.0,-166.0,4.830235447578105,-0.18850405869873568,0.4052000082238608,-1.5923797353609819,-0.36141115068404533
142.0,144.0,8.383695841,51.0,1.0,31.0,37.0,93.0,135.0,-48.0,-43.28448698338129,-41.0,-62.0,0.7931469249784996,-0.8031549100546771,0.17708179723562434,4.405764652036755,-0.4134010091469441
