stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,-100,,,,,training,,,,,,,,,,,,,,,,,246.652018271001,None,246.652018271001,None,246.652018271001,None,space,74.85134362499957,246.652018271001,None,,,,,,,,,,,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
15,Stimuli/Morph15.JPG,Stimuli/Morph15.png,Stimuli/BlurLevel5/BlurEditedMorph15,Stimuli/BlurLevel5/BlurEditedMorph15.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph15.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph15.png,Stimuli/BlurMorphTrio/EditedMorph15.png,010031right.gif,Stimuli/normal_thumbnails/15right.gif,,,,,0,0,0,0,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,5,1,1,160,-2.349231551964771,0.8550503583141722,15,Experiment,,,,,,,,,27,21,-6,-6,,,,,,,,,,,,,,,322.8014264779995,323.48108788099853,322.8014264779995,323.48108788099853,91.83673469387756,1583864127.164186,1583864129.165183,2.0009970664978027,1583864124.548413,1583864127.142554,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
27,Stimuli/Morph27.JPG,Stimuli/Morph27.png,Stimuli/BlurLevel5/BlurEditedMorph27,Stimuli/BlurLevel5/BlurEditedMorph27.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph27.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph27.png,Stimuli/BlurMorphTrio/EditedMorph27.png,010072right.gif,Stimuli/normal_thumbnails/27right.gif,,,,,0,0,0,0,0,1,1,26,,,,,,,,,,,,,,,,,,,,,,,93,2,1,340,2.3492315519647713,-0.8550503583141713,27,Experiment,,,,,,,,,54,25,2,2,,,,,,,,,,,,,,,328.97582809699816,329.7034723750003,328.97582809699816,329.7034723750003,97.27891156462584,1583864133.4334762,1583864135.698362,2.264885902404785,1583864129.715497,1583864133.415172,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
11,Stimuli/Morph11.JPG,Stimuli/Morph11.png,Stimuli/BlurLevel5/BlurEditedMorph11,Stimuli/BlurLevel5/BlurEditedMorph11.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph11.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph11.png,Stimuli/BlurMorphTrio/EditedMorph11.png,010024right.gif,Stimuli/normal_thumbnails/11right.gif,,,,,0,0,0,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,13,3,1,236,-1.3979822586768664,-2.0725939313876047,11,Experiment,,,,,,,,,27,27,-16,-16,,,,,,,,,,,,,,,334.9233805469994,335.62251831499816,334.9233805469994,335.62251831499816,78.2312925170068,1583864139.3480089,1583864141.8495018,2.501492977142334,1583864136.264746,1583864139.326182,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
95,Stimuli/Morph95.JPG,Stimuli/Morph95.png,Stimuli/BlurLevel5/BlurEditedMorph95,Stimuli/BlurLevel5/BlurEditedMorph95.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph95.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph95.png,Stimuli/BlurMorphTrio/EditedMorph95.png,020287right.gif,Stimuli/normal_thumbnails/95right.gif,,,,,0,0,0,0,0,3,3,94,,,,,,,,,,,,,,,,,,,,,,,81,4,1,343,2.3907618899075884,-0.7309292618068428,95,Experiment,,,,,,,,,112,110,-15,-15,,,,,,,,,,,,,,,341.0742824609988,341.76853824000136,341.0742824609988,341.76853824000136,79.59183673469387,1583864145.481028,1583864149.2490969,3.768068790435791,1583864142.365429,1583864145.451041,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
79,Stimuli/Morph79.JPG,Stimuli/Morph79.png,Stimuli/BlurLevel5/BlurEditedMorph79,Stimuli/BlurLevel5/BlurEditedMorph79.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph79.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph79.png,Stimuli/BlurMorphTrio/EditedMorph79.png,020239right.gif,Stimuli/normal_thumbnails/79right.gif,,,,,0,0,0,0,0,4,4,78,,,,,,,,,,,,,,,,,,,,,,,4,5,1,25,2.2657694675916247,1.0565456543517486,79,Experiment,,,,,,,,,44,87,-8,-8,,,,,,,,,,,,,,,348.4018118890017,349.09969520400045,348.4018118890017,349.09969520400045,89.1156462585034,1583864152.799372,1583864155.983171,3.1837990283966064,1583864149.766459,1583864152.7766669,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
124,Stimuli/Morph124.JPG,Stimuli/Morph124.png,Stimuli/BlurLevel5/BlurEditedMorph124,Stimuli/BlurLevel5/BlurEditedMorph124.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph124.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph124.png,Stimuli/BlurMorphTrio/EditedMorph124.png,None,None,,,,,0,0,0,0,0,5,5,123,,,,,,,,,,,,,,,,,,,,,,,57,6,1,303,1.3615975875375665,-2.096676419863561,124,Experiment,,,,,,,,,122,115,9,9,,,,,,,,,,,,,,,354.99138236699946,355.6846204079993,354.99138236699946,355.6846204079993,87.75510204081633,1583864159.414602,1583864162.365091,2.950489044189453,1583864156.4977212,1583864159.398232,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
89,Stimuli/Morph89.JPG,Stimuli/Morph89.png,Stimuli/BlurLevel5/BlurEditedMorph89,Stimuli/BlurLevel5/BlurEditedMorph89.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph89.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph89.png,Stimuli/BlurMorphTrio/EditedMorph89.png,020273right.gif,Stimuli/normal_thumbnails/89right.gif,,,,,0,0,0,0,0,6,6,88,,,,,,,,,,,,,,,,,,,,,,,84,7,1,303,1.3615975875375665,-2.096676419863561,89,Experiment,,,,,,,,,64,106,-17,-17,,,,,,,,,,,,,,,361.19559849000143,361.90786940999897,361.19559849000143,361.90786940999897,76.87074829931973,1583864165.614037,1583864168.285171,2.6711339950561523,1583864162.881307,1583864165.599383,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
47,Stimuli/Morph47.JPG,Stimuli/Morph47.png,Stimuli/BlurLevel5/BlurEditedMorph47,Stimuli/BlurLevel5/BlurEditedMorph47.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph47.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph47.png,Stimuli/BlurMorphTrio/EditedMorph47.png,010130right.gif,Stimuli/normal_thumbnails/47right.gif,,,,,0,0,0,0,0,7,7,46,,,,,,,,,,,,,,,,,,,,,,,79,8,1,137,-1.828384254047926,1.7049959001562462,47,Experiment,,,,,,,,,37,63,-16,-16,,,,,,,,,,,,,,,367.1177066269993,367.7348970540006,367.1177066269993,367.7348970540006,78.2312925170068,1583864171.448162,1583864173.53273,2.0845680236816406,1583864168.798385,1583864171.423519,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
65,Stimuli/Morph65.JPG,Stimuli/Morph65.png,Stimuli/BlurLevel5/BlurEditedMorph65,Stimuli/BlurLevel5/BlurEditedMorph65.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph65.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph65.png,Stimuli/BlurMorphTrio/EditedMorph65.png,020209right.gif,Stimuli/normal_thumbnails/65right.gif,,,,,0,0,0,0,0,8,8,64,,,,,,,,,,,,,,,,,,,,,,,47,9,1,248,-0.9365164835397808,-2.317959636416968,65,Experiment,,,,,,,,,20,71,-6,-6,,,,,,,,,,,,,,,372.7890416049995,373.4914971420003,372.7890416049995,373.4914971420003,91.83673469387756,1583864177.2142458,1583864180.565187,3.3509411811828613,1583864174.064638,1583864177.1845472,,,CG,001,22,male,undergrad,2020_Mar_10_1111,AdjustEyeTrack,3.1.5,59.975795687027855,
