stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,xrayID,blockNumber,trialNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,morphTrack,morphID,errorRaw,errorCorrected,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate,blockType
31,Stimuli/Morph31.JPG,Stimuli/Morph31.png,Stimuli/BlurLevel5/BlurEditedMorph31,Stimuli/BlurLevel5/BlurEditedMorph31.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph31.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph31.png,Stimuli/BlurMorphTrio/EditedMorph31.png,010079right.gif,Stimuli/normal_thumbnails/31right.gif,0,0,0,0,0,10,10,30,,,15,1,11,288,0.772542486,-2.377641291,31,116.5537018,117.054233,116.5537018,117.054233,95.91836735,1574381716,1574381718,1.966599226,49,34,-3,-3,1574381713,1574381716,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
68,Stimuli/Morph68.JPG,Stimuli/Morph68.png,Stimuli/BlurLevel5/BlurEditedMorph68,Stimuli/BlurLevel5/BlurEditedMorph68.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph68.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph68.png,Stimuli/BlurMorphTrio/EditedMorph68.png,020218right.gif,Stimuli/normal_thumbnails/68right.gif,0,0,0,0,0,11,11,67,,,61,1,12,181,-2.499619238,-0.043631016,68,121.3709082,121.8707896,121.3709082,121.8707896,91.83673469,1574381721,1574381726,5.067037344,8,74,-6,-6,1574381718,1574381721,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
85,Stimuli/Morph85.JPG,Stimuli/Morph85.png,Stimuli/BlurLevel5/BlurEditedMorph85,Stimuli/BlurLevel5/BlurEditedMorph85.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph85.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph85.png,Stimuli/BlurMorphTrio/EditedMorph85.png,020264right.gif,Stimuli/normal_thumbnails/85right.gif,0,0,0,0,0,12,12,84,,,10,1,13,214,-2.072593931,-1.397982259,85,128.8752942,129.3705216,128.8752942,129.3705216,67.34693878,1574381728,1574381737,8.533227921,37,109,-24,-24,1574381726,1574381728,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
55,Stimuli/Morph55.JPG,Stimuli/Morph55.png,Stimuli/BlurLevel5/BlurEditedMorph55,Stimuli/BlurLevel5/BlurEditedMorph55.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph55.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph55.png,Stimuli/BlurMorphTrio/EditedMorph55.png,010151right.gif,Stimuli/normal_thumbnails/55right.gif,0,0,0,0,0,13,13,54,,,12,1,14,207,-2.22751631,-1.134976249,55,140.40348,140.9037434,140.40348,140.9037434,90.47619048,1574381740,1574381743,3.300193071,2,62,-7,-7,1574381737,1574381740,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
28,Stimuli/Morph28.JPG,Stimuli/Morph28.png,Stimuli/BlurLevel5/BlurEditedMorph28,Stimuli/BlurLevel5/BlurEditedMorph28.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph28.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph28.png,Stimuli/BlurMorphTrio/EditedMorph28.png,010073right.gif,Stimuli/normal_thumbnails/28right.gif,0,0,0,0,0,14,14,27,,,76,1,15,288,0.772542486,-2.377641291,28,145.8540992,146.3540964,145.8540992,146.3540964,94.55782313,1574381745,1574381750,4.967076778,128,24,4,4,1574381743,1574381745,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
90,Stimuli/Morph90.JPG,Stimuli/Morph90.png,Stimuli/BlurLevel5/BlurEditedMorph90,Stimuli/BlurLevel5/BlurEditedMorph90.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph90.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph90.png,Stimuli/BlurMorphTrio/EditedMorph90.png,020275right.gif,Stimuli/normal_thumbnails/90right.gif,0,0,0,0,0,15,15,89,,,5,1,16,344,2.40315424,-0.68909339,90,153.0705829,153.5704945,153.0705829,153.5704945,80.95238095,1574381752,1574381755,3.184181929,12,76,14,14,1574381750,1574381752,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
8,Stimuli/Morph8.JPG,Stimuli/Morph8.png,Stimuli/BlurLevel5/BlurEditedMorph8,Stimuli/BlurLevel5/BlurEditedMorph8.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph8.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph8.png,Stimuli/BlurMorphTrio/EditedMorph8.png,010014right.gif,Stimuli/normal_thumbnails/8right.gif,0,0,0,0,0,16,16,7,,,20,1,17,58,1.324798161,2.12012024,8,158.5582104,159.0535882,158.5582104,159.0535882,93.19727891,1574381758,1574381760,2.533756018,59,13,-5,-5,1574381756,1574381758,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
109,Stimuli/Morph109.JPG,Stimuli/Morph109.png,Stimuli/BlurLevel5/BlurEditedMorph109,Stimuli/BlurLevel5/BlurEditedMorph109.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph109.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph109.png,Stimuli/BlurMorphTrio/EditedMorph109.png,None,None,0,0,0,0,0,17,17,108,,,21,1,18,266,-0.174391184,-2.493910126,109,163.3869488,163.8867599,163.3869488,163.8867599,74.14965986,1574381763,1574381766,3.433037758,87,90,19,19,1574381761,1574381763,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
121,Stimuli/Morph121.JPG,Stimuli/Morph121.png,Stimuli/BlurLevel5/BlurEditedMorph121,Stimuli/BlurLevel5/BlurEditedMorph121.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph121.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph121.png,Stimuli/BlurMorphTrio/EditedMorph121.png,None,None,0,0,0,0,0,18,18,120,,,16,1,19,93,-0.130839891,2.496573837,121,169.4041915,169.9035281,169.4041915,169.9035281,98.63945578,1574381769,1574381771,2.849920034,127,120,1,1,1574381766,1574381769,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
45,Stimuli/Morph45.JPG,Stimuli/Morph45.png,Stimuli/BlurLevel5/BlurEditedMorph45,Stimuli/BlurLevel5/BlurEditedMorph45.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph45.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph45.png,Stimuli/BlurMorphTrio/EditedMorph45.png,010127right.gif,Stimuli/normal_thumbnails/45right.gif,0,0,0,0,0,19,19,44,,,58,1,20,133,-1.7049959,1.828384254,45,174.8073211,175.3024512,174.8073211,175.3024512,75.51020408,1574381774,1574381778,3.933349848,124,63,-18,-18,1574381772,1574381774,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
69,Stimuli/Morph69.JPG,Stimuli/Morph69.png,Stimuli/BlurLevel5/BlurEditedMorph69,Stimuli/BlurLevel5/BlurEditedMorph69.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph69.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph69.png,Stimuli/BlurMorphTrio/EditedMorph69.png,020220right.gif,Stimuli/normal_thumbnails/69right.gif,0,0,0,0,0,20,20,68,,,25,1,21,171,-2.469220851,0.391086163,69,181.0546381,181.5535401,181.0546381,181.5535401,87.75510204,1574381780,1574381783,2.866785049,80,60,9,9,1574381778,1574381780,,,CT,1,20,F,Undergrad,2019_Nov_21_1613,AdjustExp1,3.1.5,60.10029766,Experiment
