stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
113,Stimuli/Morph113.JPG,Stimuli/Morph113.png,Stimuli/BlurLevel5/BlurEditedMorph113,Stimuli/BlurLevel5/BlurEditedMorph113.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph113.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph113.png,Stimuli/BlurMorphTrio/EditedMorph113.png,None,None,0,0,0,112,,,,,,,,,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,86.63968709,None,23,-100,-100,102,-0.519779227,2.445369002,113,training,128.5593803,129.056372,128.5593803,129.056372,82.31292517,1575492535,1575492538,3.069117308,26,100,13,13,1575492532,1575492535,space,4.361525476,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
59,Stimuli/Morph59.JPG,Stimuli/Morph59.png,Stimuli/BlurLevel5/BlurEditedMorph59,Stimuli/BlurLevel5/BlurEditedMorph59.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph59.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph59.png,Stimuli/BlurMorphTrio/EditedMorph59.png,010160right.gif,Stimuli/normal_thumbnails/59right.gif,0,1,1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,-100,-100,248,-0.936516484,-2.317959636,59,training,138.1437339,138.6396916,138.1437339,138.6396916,86.39455782,1575492544,1575492547,2.51450181,121,49,10,10,1575492542,1575492544,space,14.96387049,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
20,Stimuli/Morph20.JPG,Stimuli/Morph20.png,Stimuli/BlurLevel5/BlurEditedMorph20,Stimuli/BlurLevel5/BlurEditedMorph20.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph20.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph20.png,Stimuli/BlurMorphTrio/EditedMorph20.png,010046right.gif,Stimuli/normal_thumbnails/20right.gif,0,2,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,-100,-100,181,-2.499619238,-0.043631016,20,training,158.2432608,158.7403016,158.2432608,158.7403016,93.19727891,1575492564,1575492570,5.084401131,17,15,5,5,1575492562,1575492564,space,2.218127131,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
83,Stimuli/Morph83.JPG,Stimuli/Morph83.png,Stimuli/BlurLevel5/BlurEditedMorph83,Stimuli/BlurLevel5/BlurEditedMorph83.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph83.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph83.png,Stimuli/BlurMorphTrio/EditedMorph83.png,020259right.gif,Stimuli/normal_thumbnails/83right.gif,0,3,3,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,-100,-100,89,0.043631016,2.499619238,83,training,168.0283008,168.5379792,168.0283008,168.5379792,17.00680272,1575492574,1575492579,4.667324066,142,144,-61,-61,1575492572,1575492574,space,2.442878478,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
30,Stimuli/Morph30.JPG,Stimuli/Morph30.png,Stimuli/BlurLevel5/BlurEditedMorph30,Stimuli/BlurLevel5/BlurEditedMorph30.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph30.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph30.png,Stimuli/BlurMorphTrio/EditedMorph30.png,010076right.gif,Stimuli/normal_thumbnails/30right.gif,0,4,4,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,-100,-100,341,2.363796439,-0.813920386,30,training,177.7963346,178.3054377,177.7963346,178.3054377,79.59183673,1575492584,1575492586,2.117368937,83,45,-15,-15,1575492581,1575492584,space,1.627183213,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
36,Stimuli/Morph36.JPG,Stimuli/Morph36.png,Stimuli/BlurLevel5/BlurEditedMorph36,Stimuli/BlurLevel5/BlurEditedMorph36.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph36.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph36.png,Stimuli/BlurMorphTrio/EditedMorph36.png,010095right.gif,Stimuli/normal_thumbnails/36right.gif,0,5,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,-100,-100,213,-2.09667642,-1.361597588,36,training,184.4394756,184.9546315,184.4394756,184.9546315,87.75510204,1575492591,1575492593,2.116336107,89,45,-9,-9,1575492588,1575492591,space,2.474549241,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
76,Stimuli/Morph76.JPG,Stimuli/Morph76.png,Stimuli/BlurLevel5/BlurEditedMorph76,Stimuli/BlurLevel5/BlurEditedMorph76.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph76.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph76.png,Stimuli/BlurMorphTrio/EditedMorph76.png,020234right.gif,Stimuli/normal_thumbnails/76right.gif,0,6,6,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,-100,-100,163,-2.39076189,0.730929262,76,training,192.309984,192.8209957,192.309984,192.8209957,94.55782313,1575492599,1575492600,1.850286007,73,72,4,4,1575492595,1575492599,space,2.940069081,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
29,Stimuli/Morph29.JPG,Stimuli/Morph29.png,Stimuli/BlurLevel5/BlurEditedMorph29,Stimuli/BlurLevel5/BlurEditedMorph29.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph29.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph29.png,Stimuli/BlurMorphTrio/EditedMorph29.png,010074right.gif,Stimuli/normal_thumbnails/29right.gif,0,7,7,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,-100,-100,195,-2.414814566,-0.647047613,29,training,199.8399301,200.3546736,199.8399301,200.3546736,53.7414966,1575492606,1575492609,3.384120941,120,142,-113,34,1575492603,1575492606,space,3.882166794,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
135,Stimuli/Morph135.JPG,Stimuli/Morph135.png,Stimuli/BlurLevel5/BlurEditedMorph135,Stimuli/BlurLevel5/BlurEditedMorph135.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph135.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph135.png,Stimuli/BlurMorphTrio/EditedMorph135.png,None,None,0,8,8,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,-100,-100,12,2.445369002,0.519779227,135,training,209.8721524,210.3712388,209.8721524,210.3712388,75.51020408,1575492616,1575492620,3.532186985,122,6,129,-18,1575492613,1575492616,space,1.917559603,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
47,Stimuli/Morph47.JPG,Stimuli/Morph47.png,Stimuli/BlurLevel5/BlurEditedMorph47,Stimuli/BlurLevel5/BlurEditedMorph47.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph47.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph47.png,Stimuli/BlurMorphTrio/EditedMorph47.png,010130right.gif,Stimuli/normal_thumbnails/47right.gif,0,9,9,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,-100,-100,178,-2.498477068,0.087248742,47,training,218.1371759,218.6377858,218.1371759,218.6377858,97.27891156,1575492624,1575492627,2.949908018,32,49,-2,-2,1575492622,1575492624,space,3.091558407,,,,,,,,,,,,,,,,,,,,,,,s11,1,45,m,expert radiologist,2019_Dec_04_1448,AdjustEyeTrack,3.1.5,60.08477674
