stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,-100,,,,,training,,,,,,,,,,,,,,,,,132.42629333799778,None,132.42629333799778,None,132.42629333799778,None,space,6.67761759700079,132.42629333799778,None,,,,,,,,,,,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
81,Stimuli/Morph81.JPG,Stimuli/Morph81.png,Stimuli/BlurLevel5/BlurEditedMorph81,Stimuli/BlurLevel5/BlurEditedMorph81.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph81.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph81.png,Stimuli/BlurMorphTrio/EditedMorph81.png,020245right.gif,Stimuli/normal_thumbnails/81right.gif,,,,,0,0,0,0,0,0,0,80,,,,,,,,,,,,,,,,,,,,,,,72,1,1,142,-1.9700268840168047,1.539153688314146,81,Experiment,,,,,,,,,82,86,-5,-5,,,,,,,,,,,,,,,140.59954736999862,141.34192532199813,140.59954736999862,141.34192532199813,93.19727891156462,1591225094.184163,1591225095.867286,1.6831228733062744,1591225091.18433,1591225094.158303,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
50,Stimuli/Morph50.JPG,Stimuli/Morph50.png,Stimuli/BlurLevel5/BlurEditedMorph50,Stimuli/BlurLevel5/BlurEditedMorph50.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph50.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph50.png,Stimuli/BlurMorphTrio/EditedMorph50.png,010142right.gif,Stimuli/normal_thumbnails/50right.gif,,,,,0,0,0,0,0,1,1,49,,,,,,,,,,,,,,,,,,,,,,,42,2,1,247,-0.9768278212231846,-2.3012621336311008,50,Experiment,,,,,,,,,46,47,3,3,,,,,,,,,,,,,,,146.04971955299698,146.77718106999964,146.04971955299698,146.77718106999964,95.91836734693877,1591225099.6353111,1591225100.849461,1.2141499519348145,1591225096.383939,1591225099.610836,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
77,Stimuli/Morph77.JPG,Stimuli/Morph77.png,Stimuli/BlurLevel5/BlurEditedMorph77,Stimuli/BlurLevel5/BlurEditedMorph77.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph77.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph77.png,Stimuli/BlurMorphTrio/EditedMorph77.png,020235right.gif,Stimuli/normal_thumbnails/77right.gif,,,,,0,0,0,0,0,2,2,76,,,,,,,,,,,,,,,,,,,,,,,9,3,1,65,1.0565456543517486,2.2657694675916247,77,Experiment,,,,,,,,,97,81,-4,-4,,,,,,,,,,,,,,,150.47559541900046,151.1984964080002,150.47559541900046,151.1984964080002,94.5578231292517,1591225104.053581,1591225106.084906,2.031325101852417,1591225101.3674119,1591225104.0359051,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
145,Stimuli/Morph145.JPG,Stimuli/Morph145.png,Stimuli/BlurLevel5/BlurEditedMorph145,Stimuli/BlurLevel5/BlurEditedMorph145.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph145.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph145.png,Stimuli/BlurMorphTrio/EditedMorph145.png,None,None,,,,,0,0,0,0,0,3,3,144,,,,,,,,,,,,,,,,,,,,,,,3,4,1,220,-1.9151111077974452,-1.6069690242163481,145,Experiment,,,,,,,,,21,125,20,20,,,,,,,,,,,,,,,155.97472474099777,156.74158422099936,155.97472474099777,156.74158422099936,72.7891156462585,1591225109.586709,1591225112.569098,2.982388973236084,1591225106.600536,1591225109.568303,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
119,Stimuli/Morph119.JPG,Stimuli/Morph119.png,Stimuli/BlurLevel5/BlurEditedMorph119,Stimuli/BlurLevel5/BlurEditedMorph119.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph119.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph119.png,Stimuli/BlurMorphTrio/EditedMorph119.png,None,None,,,,,0,0,0,0,0,4,4,118,,,,,,,,,,,,,,,,,,,,,,,60,5,1,165,-2.4148145657226703,0.6470476127563025,119,Experiment,,,,,,,,,91,103,16,16,,,,,,,,,,,,,,,162.75827599900003,163.47781598099755,162.75827599900003,163.47781598099755,78.2312925170068,1591225116.301205,1591225119.236369,2.935163974761963,1591225113.08361,1591225116.2872581,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
64,Stimuli/Morph64.JPG,Stimuli/Morph64.png,Stimuli/BlurLevel5/BlurEditedMorph64,Stimuli/BlurLevel5/BlurEditedMorph64.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph64.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph64.png,Stimuli/BlurMorphTrio/EditedMorph64.png,020208right.gif,Stimuli/normal_thumbnails/64right.gif,,,,,0,0,0,0,0,5,5,63,,,,,,,,,,,,,,,,,,,,,,,59,6,1,101,-0.477022488441362,2.45406795861916,64,Experiment,,,,,,,,,34,66,-2,-2,,,,,,,,,,,,,,,168.96889470899987,169.7023951939991,168.96889470899987,169.7023951939991,97.27891156462584,1591225122.5670679,1591225124.7379022,2.1708343029022217,1591225119.750248,1591225122.546696,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
124,Stimuli/Morph124.JPG,Stimuli/Morph124.png,Stimuli/BlurLevel5/BlurEditedMorph124,Stimuli/BlurLevel5/BlurEditedMorph124.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph124.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph124.png,Stimuli/BlurMorphTrio/EditedMorph124.png,None,None,,,,,0,0,0,0,0,6,6,123,,,,,,,,,,,,,,,,,,,,,,,95,7,1,3,2.4965738368864345,0.1308398906073596,124,Experiment,,,,,,,,,106,127,-3,-3,,,,,,,,,,,,,,,175.0791646079997,175.83188808299747,175.0791646079997,175.83188808299747,95.91836734693877,1591225128.666783,1591225130.586271,1.9194879531860352,1591225125.250644,1591225128.643954,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
7,Stimuli/Morph7.JPG,Stimuli/Morph7.png,Stimuli/BlurLevel5/BlurEditedMorph7,Stimuli/BlurLevel5/BlurEditedMorph7.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph7.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph7.png,Stimuli/BlurMorphTrio/EditedMorph7.png,010013right.gif,Stimuli/normal_thumbnails/7right.gif,,,,,0,0,0,0,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,89,8,1,0,2.5,0.0,7,Experiment,,,,,,,,,100,1,6,6,,,,,,,,,,,,,,,180.6767700950004,181.42660460999832,180.6767700950004,181.42660460999832,91.83673469387756,1591225134.268862,1591225136.9714382,2.702576160430908,1591225131.134449,1591225134.2543418,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
18,Stimuli/Morph18.JPG,Stimuli/Morph18.png,Stimuli/BlurLevel5/BlurEditedMorph18,Stimuli/BlurLevel5/BlurEditedMorph18.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph18.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph18.png,Stimuli/BlurMorphTrio/EditedMorph18.png,010039right.gif,Stimuli/normal_thumbnails/18right.gif,,,,,0,0,0,0,0,8,8,17,,,,,,,,,,,,,,,,,,,,,,,11,9,1,183,-2.4965738368864345,-0.1308398906073589,18,Experiment,,,,,,,,,83,144,-126,21,,,,,,,,,,,,,,,187.95594840400008,188.69774920599957,187.95594840400008,188.69774920599957,71.42857142857143,1591225141.534258,1591225143.652954,2.1186962127685547,1591225137.484087,1591225141.5176032,,,TCB_GOOD,001,,,,2020_Jun_03_1556,AdjustEyeTrack,3.1.5,59.777409133309924,
