stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
40.0,45.0,1.632387877,1.0,1.0,121.0,18.0,316.0,18.0,0.0,-0.42709950579966716,22.0,165.0,1.846674810014184,5.456813872270505,-0.3783739005761697,0.23023978865207115,3.81037619210522
45.0,38.0,7.015926123,2.0,1.0,287.0,120.0,190.0,123.0,3.0,9.36000359712314,73.0,97.0,0.004011081775337714,1.799210243488659,-0.7284532430018943,0.004375492098647384,3.12606719671562
18.0,18.0,5.582384825,3.0,1.0,316.0,3.0,136.0,1.0,-2.0,8.779220644066617,15.0,-180.0,2.236035520910633,2.1679378851154714,-0.27189342032943437,0.10035798984271549,1.6836855345204749
120.0,123.0,3.28152442,4.0,1.0,190.0,140.0,38.0,140.0,0.0,-0.9404657249696555,-20.0,152.0,-2.014450121398621,3.9082298757368945,0.5259621553328663,0.22350237562305894,2.4191606399094168
3.0,1.0,3.0829560760000003,5.0,1.0,136.0,89.0,192.0,86.0,-3.0,-18.01357393211599,62.0,-56.0,0.034953232574204476,1.3088504647403179,0.025214298249275954,-0.03701313249068218,2.7688363694327904
140.0,140.0,3.4180209639999997,6.0,1.0,38.0,119.0,296.0,111.0,-8.0,-1.6165341197717424,21.0,102.0,1.9342120002444982,0.49350115344108186,0.025214298249275954,-0.13032403010087174,1.5732862025452836
89.0,86.0,4.583415985,7.0,1.0,192.0,34.0,254.0,31.0,-3.0,-8.271205431860608,55.0,-62.0,0.07873142912332594,1.9766256917885034,0.23509020478914566,0.04296944704998282,0.9397955177991951
119.0,111.0,4.749448299,8.0,1.0,296.0,70.0,285.0,91.0,21.0,18.37586987880296,49.0,11.0,0.1545860796672309,3.373877507322249,0.19262309745133033,0.20365563648003507,-0.20327678962484833
34.0,31.0,5.6358428,9.0,1.0,254.0,28.0,158.0,63.0,35.0,30.168175015928682,6.0,96.0,1.3925170955137989,0.09455793999360067,0.09878823464569436,-0.1520630281356289,2.6788938696694147
70.0,91.0,6.716039896,10.0,1.0,285.0,72.0,54.0,74.0,2.0,-2.3282114660832036,-2.0,-129.0,-0.5013224779459539,3.809114852495925,0.4048282963587951,-0.027494639752011798,3.652180860404094
