stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
45.00,Stimuli/Morph45.JPG,Stimuli/Morph45.png,Stimuli/BlurLevel5/BlurEditedMorph45,Stimuli/BlurLevel5/BlurEditedMorph45.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph45.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph45.png,Stimuli/BlurMorphTrio/EditedMorph45.png,010127right.gif,Stimuli/normal_thumbnails/45right.gif,0,0,0,44,,,,,,,,,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,53.64719729,None,5,-100.00,-100.00,134.00,-1.736645926,1.798349501,45.00,training,97.27130708,97.77978347,97.27130708,97.77978347,90.47619048,1575402999,1575403008,9.150023937,99,52.00,-7,-7,1575402997,1575402999,space,8.610257931,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
97.00,Stimuli/Morph97.JPG,Stimuli/Morph97.png,Stimuli/BlurLevel5/BlurEditedMorph97,Stimuli/BlurLevel5/BlurEditedMorph97.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph97.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph97.png,Stimuli/BlurMorphTrio/EditedMorph97.png,020294right.gif,Stimuli/normal_thumbnails/97right.gif,0,1,1,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,-100.00,-100.00,236.00,-1.397982259,-2.072593931,97.00,training,117.2957771,117.795412,117.2957771,117.795412,93.19727891,1575403019,1575403023,3.967223883,81,102.00,-5,-5,1575403017,1575403019,space,4.472382609,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
3.00,Stimuli/Morph3.JPG,Stimuli/Morph3.png,Stimuli/BlurLevel5/BlurEditedMorph3,Stimuli/BlurLevel5/BlurEditedMorph3.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph3.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph3.png,Stimuli/BlurMorphTrio/EditedMorph3.png,010009right.gif,Stimuli/normal_thumbnails/3right.gif,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,-100.00,-100.00,267.00,-0.130839891,-2.496573837,3.00,training,128.1887481,128.6790782,128.1887481,128.6790782,10.20408163,1575403030,1575403032,2.38610816,69,69.00,-66,-66,1575403028,1575403030,space,10.83257673,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
28.00,Stimuli/Morph28.JPG,Stimuli/Morph28.png,Stimuli/BlurLevel5/BlurEditedMorph28,Stimuli/BlurLevel5/BlurEditedMorph28.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph28.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph28.png,Stimuli/BlurMorphTrio/EditedMorph28.png,010073right.gif,Stimuli/normal_thumbnails/28right.gif,0,3,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,-100.00,-100.00,91.00,-0.043631016,2.499619238,28.00,training,143.6834192,144.1955166,143.6834192,144.1955166,19.72789116,1575403045,1575403061,15.63281775,105,87.00,-59,-59,1575403043,1575403045,space,3.653438472,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
142.00,Stimuli/Morph142.JPG,Stimuli/Morph142.png,Stimuli/BlurLevel5/BlurEditedMorph142,Stimuli/BlurLevel5/BlurEditedMorph142.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph142.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph142.png,Stimuli/BlurMorphTrio/EditedMorph142.png,None,None,0,4,4,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,-100.00,-100.00,189.00,-2.469220851,-0.391086163,142.00,training,165.7839013,166.2948991,165.7839013,166.2948991,87.75510204,1575403068,1575403084,16.2327528,106,133.00,9,9,1575403065,1575403068,space,4.862491544,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
125.00,Stimuli/Morph125.JPG,Stimuli/Morph125.png,Stimuli/BlurLevel5/BlurEditedMorph125,Stimuli/BlurLevel5/BlurEditedMorph125.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph125.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph125.png,Stimuli/BlurMorphTrio/EditedMorph125.png,None,None,0,5,5,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,-100.00,-100.00,297.00,1.134976249,-2.22751631,125.00,training,189.5114352,190.0111881,189.5114352,190.0111881,19.72789116,1575403091,1575403096,4.948944092,37,37.00,88,-59,1575403089,1575403091,space,4.898807065,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
145.00,Stimuli/Morph145.JPG,Stimuli/Morph145.png,Stimuli/BlurLevel5/BlurEditedMorph145,Stimuli/BlurLevel5/BlurEditedMorph145.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph145.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph145.png,Stimuli/BlurMorphTrio/EditedMorph145.png,None,None,0,6,6,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-100.00,-100.00,298.00,1.173678907,-2.207368982,145.00,training,202.0796571,202.5785304,202.0796571,202.5785304,95.91836735,1575403104,1575403107,2.783336878,1,1.00,144,-3,1575403101,1575403104,space,3.755422837,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
123.00,Stimuli/Morph123.JPG,Stimuli/Morph123.png,Stimuli/BlurLevel5/BlurEditedMorph123,Stimuli/BlurLevel5/BlurEditedMorph123.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph123.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph123.png,Stimuli/BlurMorphTrio/EditedMorph123.png,None,None,0,7,7,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-100.00,-100.00,72.00,0.772542486,2.377641291,123.00,training,210.8804274,211.3776007,210.8804274,211.3776007,78.23129252,1575403113,1575403121,8.116518736,67,139.00,-16,-16,1575403110,1575403113,space,2.687967675,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
4.00,Stimuli/Morph4.JPG,Stimuli/Morph4.png,Stimuli/BlurLevel5/BlurEditedMorph4,Stimuli/BlurLevel5/BlurEditedMorph4.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph4.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph4.png,Stimuli/BlurMorphTrio/EditedMorph4.png,010010right.gif,Stimuli/normal_thumbnails/4right.gif,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-100.00,-100.00,125.00,-1.433941091,2.047880111,4.00,training,224.2438396,224.7444277,224.2438396,224.7444277,94.55782313,1575403126,1575403132,6.169329882,25,147.00,-143,4,1575403124,1575403126,space,3.191025766,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
9.00,Stimuli/Morph9.JPG,Stimuli/Morph9.png,Stimuli/BlurLevel5/BlurEditedMorph9,Stimuli/BlurLevel5/BlurEditedMorph9.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph9.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph9.png,Stimuli/BlurMorphTrio/EditedMorph9.png,010015right.gif,Stimuli/normal_thumbnails/9right.gif,0,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,-100.00,-100.00,47.00,1.7049959,1.828384254,9.00,training,236.5183118,237.0278962,236.5183118,237.0278962,74.14965986,1575403138,1575403145,6.947761059,87,137.00,-128,19,1575403136,1575403138,space,4.059825389,,,,,,,,,,,,,,,,,,,,,,,S3,1,72,f,Expert Radiologist,2019_Dec_03_1355,AdjustEyeTrack,3.1.5,60.0628096
