stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
90.0,107.0,1.48361516,1.0,1.0,84.0,137.0,50.0,146.0,9.0,8.29185767042491,-47.0,34.0,-0.0747323670119716,1.4683046228476002,2.3277695646887118,0.1054476392040438,-1.5352228416600873
137.0,146.0,2.731700897,2.0,1.0,50.0,8.0,195.0,126.0,-30.0,-25.133709371422704,-19.0,-145.0,-2.648246239243994,6.082771392357109,2.1770803653944517,0.5132073904063672,-4.264237743025538
8.0,126.0,4.067014933,3.0,1.0,195.0,73.0,90.0,74.0,1.0,0.7742236929351449,-65.0,105.0,-0.005186853536076186,0.5373746180444686,1.3606376090030505,0.36335263250683936,-0.9856747395651675
73.0,74.0,4.416527748,4.0,1.0,90.0,96.0,123.0,127.0,31.0,18.50585448549588,-23.0,-33.0,-1.9341383525144022,6.257903359338509,1.5428329147135482,0.5899808323583082,-4.188289359734886
96.0,127.0,2.050063848,5.0,1.0,123.0,133.0,61.0,138.0,5.0,-0.36840678789886994,-37.0,62.0,-0.34077324742015114,4.020187708290795,1.5428329147135482,0.6068366801087015,-1.6734899682303055
133.0,138.0,13.23340225,6.0,1.0,61.0,68.0,242.0,89.0,21.0,22.876278361823644,65.0,179.0,0.005186853536076186,3.2730675429753098,1.7938122951426492,0.31100492588435474,-2.438115053249478
68.0,89.0,6.367063999,7.0,1.0,242.0,58.0,266.0,87.0,29.0,29.365640534972833,10.0,-24.0,3.1980529511416034,1.9307900677178484,1.5446183469372672,0.0946716215267874,-1.9139082670881
58.0,87.0,5.000292063,8.0,1.0,266.0,1.0,330.0,124.0,-25.0,-15.455960225118684,57.0,-64.0,0.0167049138873488,2.2998988746711193,1.7815364053174683,0.04736935705764122,-2.1166463702449994
1.0,124.0,1.016514063,9.0,1.0,330.0,125.0,100.0,108.0,-17.0,-21.473516127974086,24.0,-130.0,1.7591555593689965,4.487426954120245,1.7330123856665234,0.3615417269231138,-1.988380969651282
125.0,108.0,3.866402149,10.0,1.0,100.0,57.0,149.0,55.0,-2.0,-2.0775889080350325,68.0,-49.0,0.0031600431823216816,2.6453027694617117,1.6681471984097949,0.18028467597860773,-1.3604459824894675
57.0,55.0,3.100269079,11.0,1.0,149.0,82.0,193.0,100.0,18.0,10.687658198856802,-25.0,-44.0,-1.5908012958600133,3.2373235737659916,1.6681471984097949,0.27317263747703224,-0.384781774867629
82.0,100.0,2.400203943,12.0,1.0,193.0,54.0,27.0,57.0,3.0,1.5176851662195574,28.0,166.0,1.1402162045550919,3.303776931663855,0.05678609006696223,0.26261965473337623,-1.6676509731550015
54.0,57.0,2.10040617,13.0,1.0,27.0,40.0,264.0,55.0,15.0,12.048556757180855,14.0,123.0,3.277110482814135,4.615314558946558,-0.2105226841559013,0.5229131447061196,-0.5501387541973646
40.0,55.0,6.033483027999999,14.0,1.0,264.0,110.0,116.0,114.0,4.0,0.8828841870800019,-70.0,148.0,-0.0021126211987179777,2.895872192686154,0.5909654884402974,0.4355418605218749,-3.220646873648892
110.0,114.0,2.783899784,15.0,1.0,116.0,76.0,10.0,78.0,2.0,-0.307265995758506,34.0,106.0,0.523560979895594,2.7356126463922856,0.17553943272992056,0.2673654126803625,-1.0876590036650349
76.0,78.0,1.3170490259999998,16.0,1.0,10.0,74.0,219.0,68.0,-6.0,-6.863532567829516,2.0,151.0,0.8807327363766675,4.053402938658442,0.48974213614184015,0.27713525219789625,-1.7821935815700505
74.0,68.0,1.249716043,17.0,1.0,219.0,52.0,345.0,50.0,-2.0,-4.3767986419332985,22.0,-126.0,2.1135427554994997,2.0164458517583768,1.020053923577255,0.2770859087477694,-3.6542764948353508
52.0,50.0,1.5160579680000001,18.0,1.0,345.0,84.0,83.0,101.0,17.0,8.081453859606107,-32.0,-98.0,-0.6880914793066897,5.062567577148423,1.976732107012766,0.4749428939368463,-1.328863042938478
84.0,101.0,2.2662029269999997,19.0,1.0,83.0,28.0,209.0,26.0,-2.0,3.412686117423334,56.0,-126.0,0.019327510782512266,3.9211068772864097,1.544271773053847,0.23340733933698005,-2.8435965630388127
28.0,26.0,2.650444031,20.0,1.0,209.0,106.0,161.0,118.0,12.0,5.9167348149122105,70.0,48.0,0.0021126211987179777,5.592187199398996,2.1275775510013717,0.39495009455511754,-1.2706063249547241
106.0,118.0,1.46657896,21.0,1.0,161.0,2.0,208.0,18.0,16.0,24.20338299540401,-44.0,-47.0,-0.11847821711087156,2.8961464877470027,0.8832697503761632,0.3213428083894118,-2.3766104385578073
2.0,18.0,3.798907995,22.0,1.0,208.0,127.0,179.0,9.0,30.0,24.469719107977077,23.0,29.0,1.9341383525144022,6.726930363930027,0.8832697503761632,0.47295096914504764,-1.8405466650841178
127.0,9.0,2.283694029,23.0,1.0,179.0,50.0,281.0,54.0,4.0,0.8579173146031778,-71.0,-102.0,-0.0016484385653432246,3.437861429509037,0.7989058752120332,0.3659447470594767,-2.617931499913073
50.0,54.0,1.5996789930000002,24.0,1.0,281.0,108.0,218.0,113.0,5.0,0.4867319149135696,-58.0,63.0,-0.014448978973525175,5.3360850849746635,0.41816519617889697,0.4421436789844394,-0.1804428062420081
108.0,113.0,1.683839083,25.0,1.0,218.0,145.0,173.0,141.0,-4.0,0.885779904539497,-37.0,45.0,-0.34077324742015114,1.1667462089232694,0.09185061450366235,0.11250714264503883,-0.7876430610627723
145.0,141.0,1.5166649819999998,26.0,1.0,173.0,21.0,173.0,14.0,-7.0,1.4083907425146016,-24.0,0.0,-1.7591555593689965,0.10673301095946831,-0.14291199092558998,0.11825109600797744,-1.3277113500908146
21.0,14.0,1.866129875,27.0,1.0,173.0,93.0,56.0,94.0,1.0,-11.88543611676014,-72.0,117.0,-0.0012124981905821098,1.8180827539356024,-0.9872578219917869,0.2737861385583735,-2.4491745304708856
93.0,94.0,4.167587757,28.0,1.0,56.0,111.0,81.0,108.0,-3.0,-5.520124246648955,-18.0,-25.0,-2.812713329544074,3.9193658893712557,-0.8336953691077091,0.23152544162521155,-3.159912621020203
111.0,108.0,2.149729013,29.0,1.0,81.0,144.0,9.0,119.0,-25.0,-18.217724866884062,-33.0,72.0,-0.6011082816167025,1.7051465580952643,-1.6258992438616229,0.2665615205156852,-4.050855016245471
144.0,119.0,2.316684008,30.0,1.0,9.0,60.0,132.0,51.0,-9.0,-7.8455754239799305,-64.0,-123.0,-0.006037076742550209,1.2404259833472762,-1.6252193422371706,0.15545886807779755,-1.1826669010174746
60.0,51.0,1.91714406,31.0,1.0,132.0,27.0,159.0,141.0,-34.0,-27.918585389590802,33.0,-27.0,0.6011082816167025,1.0265716455285097,-2.470306505721399,0.3540317059328601,-2.26650454546021
27.0,141.0,1.900377274,32.0,1.0,159.0,48.0,74.0,48.0,0.0,-3.7039339490676113,-21.0,85.0,-2.2946311497584198,4.321749916669771,-2.4250425935069795,0.34409821512286115,-1.0334960887763993
48.0,48.0,2.767128944,33.0,1.0,74.0,29.0,180.0,139.0,-38.0,-33.30785719543653,19.0,-106.0,2.648246239243994,4.127188818569299,-0.8589990543844619,0.4139276395133079,-2.707800917663395
29.0,139.0,3.683045149,34.0,1.0,180.0,147.0,319.0,8.0,9.0,4.092266723937392,30.0,-139.0,0.8926046272831196,6.075083642958718,-0.2649243042719239,0.3595874401562937,-0.6918638329719236
147.0,8.0,2.517328024,35.0,1.0,319.0,17.0,223.0,147.0,-18.0,-10.005453680460622,-18.0,96.0,-2.812713329544074,4.934851146940419,-1.414344232673925,0.24982376722266234,-2.983642121448657
17.0,147.0,2.716426849,36.0,1.0,223.0,55.0,230.0,50.0,-5.0,-6.011977126656895,-38.0,-7.0,-0.2941081269825659,4.619474845199582,-1.2445297021509554,0.3732621455495827,-0.30746460874222425
55.0,50.0,2.900109053,37.0,1.0,230.0,53.0,291.0,50.0,-3.0,-4.940719062423192,2.0,-61.0,0.8807327363766675,2.429661665627124,-0.785720017250384,0.2819020208276032,-1.2094911980212628
53.0,50.0,5.500485182,38.0,1.0,291.0,104.0,192.0,94.0,-10.0,-17.705526264708688,-51.0,99.0,-0.04063320665136422,3.6980462772013136,-0.9656077445832065,0.33526453300227627,-3.147441919910755
104.0,94.0,3.283432245,39.0,1.0,192.0,46.0,297.0,46.0,0.0,-4.000441283045497,58.0,-105.0,0.014448978973525175,6.128252191523238,-0.946638333895178,0.5341453123359357,-1.31060012993322
46.0,46.0,3.4334220889999996,40.0,1.0,297.0,135.0,339.0,120.0,-15.0,-18.509035548558764,59.0,-42.0,0.012504623217539246,4.9124017194742065,-1.321370645490864,0.45509589294955427,-3.0732919137749977
135.0,120.0,3.616232872,41.0,1.0,339.0,67.0,18.0,61.0,-6.0,-3.9452172639728573,68.0,-39.0,0.0031600431823216816,5.303224650395764,-1.3571719193132479,0.415160986777161,-4.21746856397536
67.0,61.0,2.915881872,42.0,1.0,18.0,94.0,48.0,110.0,16.0,3.141708821310111,-27.0,-30.0,-1.280310470217406,3.666388929635929,-1.3140706559253499,0.296055852070065,-3.530885936767551
94.0,110.0,2.533242941,43.0,1.0,48.0,78.0,353.0,78.0,0.0,-3.9176668390918294,16.0,55.0,3.093729224958206,3.7415707365563673,-1.3709721629049276,0.3303228577093715,-3.340493783560884
78.0,78.0,0.815862894,44.0,1.0,353.0,47.0,187.0,59.0,12.0,8.111382704248307,31.0,166.0,0.7850977193713133,2.8443400502259006,-1.3709721629049276,0.30600162143654835,-1.481108047790095
47.0,59.0,2.449808121,45.0,1.0,187.0,99.0,217.0,83.0,-16.0,-27.225238264464032,-52.0,-30.0,-0.03495583303018834,3.972978925634679,-1.5499362476124428,0.46388119459091665,-1.6763206277510792
99.0,83.0,3.2666940689999997,46.0,1.0,217.0,72.0,280.0,72.0,0.0,0.34624052539374617,27.0,-63.0,1.280310470217406,3.9083037261583105,-1.6855580123468863,0.37384571044906745,-0.6583883574554056
72.0,72.0,2.850725174,47.0,1.0,280.0,81.0,68.0,67.0,-14.0,-20.469461909198863,-9.0,-148.0,-3.064446457896597,2.4053105728589217,-1.5872303052034773,0.27326302431726956,-1.6258360473202065
81.0,67.0,1.833431244,48.0,1.0,68.0,109.0,53.0,93.0,-16.0,-19.78608061482553,-28.0,15.0,-1.1402162045550919,1.8222064319932993,-1.6858007936790353,0.26572551890622703,-2.5113008519410966
109.0,93.0,0.8510529990000001,49.0,1.0,53.0,124.0,282.0,131.0,7.0,3.1163063139334994,-15.0,131.0,-3.2001864387525707,2.493958323363846,-1.9618872376525573,0.4183907542808615,-3.42945109551719
124.0,131.0,2.200510025,50.0,1.0,282.0,115.0,333.0,103.0,-12.0,-13.076686377894056,9.0,-51.0,3.064446457896597,3.7317178795204704,-2.2877614603051115,0.24372443667831764,-4.181294427907827
115.0,103.0,1.566726923,51.0,1.0,333.0,34.0,168.0,13.0,-21.0,-20.22082112031933,-67.0,165.0,-0.0037629762551625763,2.6508576513576596,-2.3039895403896975,0.22147743896996652,-2.2535221391397595
34.0,13.0,4.348997831,52.0,1.0,168.0,113.0,30.0,116.0,3.0,1.409405454219261,69.0,138.0,0.002613399598536311,3.0395931478040805,-1.94518829006953,0.27294341434972663,-2.174424595590608
113.0,116.0,1.599542141,53.0,1.0,30.0,131.0,185.0,139.0,8.0,1.7755153692483745,-18.0,-155.0,-2.812713329544074,3.2315854627710365,-1.8717156241743993,0.42928711463684427,-1.3979000720836177
131.0,139.0,2.099482775,54.0,1.0,185.0,65.0,222.0,70.0,5.0,7.164508378709279,66.0,-37.0,0.004434049796858472,2.755307298344204,-2.3821352334973716,0.2567923565305264,-0.8999402099492906
65.0,70.0,2.2003779409999997,55.0,1.0,222.0,139.0,199.0,124.0,-15.0,-12.327119542642528,-74.0,23.0,-0.00039525283068267403,6.23430054763029,-2.770733930362679,0.5294130230408958,-2.5654921827563566
139.0,124.0,2.166868925,56.0,1.0,199.0,19.0,200.0,141.0,-26.0,-17.606182096752505,-28.0,-1.0,-1.1402162045550919,4.558478244020436,-2.533051528295514,0.2705330389236706,-1.8137110459254846
19.0,141.0,3.399944067,57.0,1.0,200.0,31.0,262.0,18.0,-13.0,-9.851610738999149,-12.0,-62.0,-3.3230240951120833,2.5610760190827886,-2.642529799167386,0.3010949137616374,-0.5595147984975142
31.0,18.0,2.050671101,58.0,1.0,262.0,141.0,122.0,140.0,-1.0,4.828566944911039,38.0,140.0,0.2941081269825659,1.5788032566869865,-3.5834450970842773,0.3690703201476247,-1.5946664771931418
141.0,140.0,2.083414078,59.0,1.0,122.0,49.0,5.0,58.0,9.0,5.547349028082415,-56.0,117.0,-0.019327510782512266,3.6195212988567596,-3.6878902866346737,0.3512178823713985,-1.5233392583293697
49.0,58.0,2.316892147,60.0,1.0,5.0,129.0,215.0,5.0,24.0,17.797305211263044,68.0,150.0,0.0031600431823216816,4.105995656434374,-4.151617657134398,0.31101835108132453,-1.5806727899474313
129.0,5.0,2.465764046,61.0,1.0,215.0,85.0,53.0,74.0,-11.0,-20.6596820386383,44.0,162.0,0.11847821711087156,-0.41846858081228666,-4.237476601712717,0.1653348749722079,-4.412540459686189
85.0,74.0,3.51565814,62.0,1.0,53.0,37.0,280.0,63.0,26.0,24.65223439663476,48.0,133.0,0.06411784115243141,4.817622345687787,-4.59563924496274,0.42802428497407347,-2.755783165138904
37.0,63.0,3.151295185,63.0,1.0,280.0,51.0,291.0,49.0,-2.0,-4.780462702698493,-14.0,-11.0,-3.277110482814135,3.8751027488455865,-4.399840458444517,0.576660446826367,-1.1340655686713597
51.0,49.0,1.232295036,64.0,1.0,291.0,142.0,288.0,139.0,-3.0,3.904845804130211,57.0,3.0,0.0167049138873488,4.119468584352225,-4.4256147736066245,0.31453702026476865,-1.7652058266287256
142.0,139.0,0.834213257,65.0,1.0,288.0,64.0,99.0,73.0,9.0,11.10012423827039,-70.0,-171.0,-0.0021126211987179777,1.3377921501586798,-4.390932950168297,0.26847602724649705,-1.1031478630883256
64.0,73.0,0.7662599090000001,66.0,1.0,99.0,3.0,16.0,145.0,-6.0,1.0811498840483775,61.0,83.0,0.009369944047549211,3.8679374566978018,-4.215785903576969,0.2819485517219564,-0.6760521811468027
3.0,145.0,2.9834401610000003,67.0,1.0,16.0,89.0,7.0,83.0,-6.0,-17.975641871050307,62.0,9.0,0.008105619595163345,1.4972491453253614,-4.8002249119367715,0.20983044434101383,-2.8666676936988376
89.0,83.0,3.5499589439999997,68.0,1.0,7.0,117.0,281.0,115.0,-2.0,-3.0212969895924644,-28.0,86.0,-1.1402162045550919,4.221673828431332,-4.8002249119367715,0.3651824198576327,-0.529764089160296
117.0,115.0,2.299390078,69.0,1.0,281.0,36.0,50.0,43.0,7.0,6.315093456596983,-67.0,-129.0,-0.0037629762551625763,3.4028462529339354,-4.9489033010107315,0.3113247499428763,-2.3675034720344894
36.0,43.0,3.1999690530000002,70.0,1.0,50.0,100.0,267.0,139.0,39.0,28.3651121924432,-64.0,143.0,-0.006037076742550209,2.0968230894385664,-4.734703033772982,0.4405029045621214,-1.8799421582735978
100.0,139.0,2.533215046,71.0,1.0,267.0,86.0,239.0,87.0,1.0,-9.34538554336681,14.0,28.0,3.277110482814135,3.927260394340124,-4.21705994478921,0.4264181335681536,-2.9039623858796837
86.0,87.0,3.2835841180000003,72.0,1.0,239.0,62.0,84.0,52.0,-10.0,-8.247034873388067,24.0,155.0,1.7591555593689965,2.901922179279232,-4.481478559743924,0.36330930195801736,-2.344303503950167
62.0,52.0,2.9837129119999997,73.0,1.0,84.0,92.0,170.0,104.0,12.0,-0.8085395788301426,-30.0,-86.0,-0.8926046272831196,3.7582681414196903,-4.459523575535399,0.3118288769528188,-2.640005555758025
92.0,104.0,3.965475798,74.0,1.0,170.0,138.0,19.0,147.0,9.0,9.94785118202369,-46.0,151.0,-0.08713239129805805,-1.893491991908301,-2.6569988128640296,0.15954275256171502,-2.6412842264548075
