stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
35.0,42.0,9.639875,1.0,1.0,85.0,90.0,5.0,4.998135956423536,-50.0,-1.077275696663182,-4.601764687008457,-0.12624520587284915,-3.9615646316266115,9.81780093740443e-18
85.0,90.0,3.90745,3.0,1.0,71.0,89.0,18.0,17.999999999999947,14.0,-1.760485755706212,-4.954900908143426,-0.3853560353889269,-1.492701821394454,0.0034538182390245354
58.0,46.0,15.860404999999998,4.0,1.0,72.0,77.0,5.0,4.998576281671229,-14.0,-1.5035996706768797,-4.966546659414478,-0.4105657649993635,-1.1890960098585956,0.006930036859571096
93.0,93.0,10.50849,7.0,1.0,29.0,123.0,-52.0,-54.99549463825662,64.0,-0.9419221577975477,-4.1877685048447235,-0.3784161598891346,-4.75055463666217,0.010451201029544171
66.0,103.0,5.66171,8.0,1.0,142.0,118.0,-24.0,-24.000000000000007,70.0,-0.5788068181403611,-4.415603532188493,0.022064319623147928,-1.165701854428453,0.014040144928408917
29.0,123.0,11.507935,9.0,1.0,88.0,74.0,-14.0,-14.000000000000071,-59.0,,-4.3673510700357205,,,0.017720134798217605
142.0,118.0,13.49347,10.0,1.0,8.0,131.0,-23.0,-22.99490973187954,-12.0,,-3.845945116529112,,,0.021515010103475632
88.0,74.0,11.77853,11.0,1.0,89.0,93.0,4.0,4.0,-1.0,,-3.853195355014542,,,0.025449321925356216
89.0,93.0,5.96085,13.0,1.0,122.0,107.0,-15.0,-14.9999999999999,-33.0,,-4.345429426521446,,,0.029548467503327222
4.0,123.0,10.938360000000001,14.0,1.0,64.0,31.0,-33.0,-33.000494342776484,-60.0,,-3.853548043324847,,,0.033838819568005656
122.0,107.0,10.96283,15.0,1.0,126.0,123.0,-3.0,-2.9999999999999,-4.0,,-4.580812596122581,,,0.03834784878106509
64.0,31.0,2.1204400000000003,16.0,1.0,69.0,87.0,18.0,18.0,-5.0,,-4.813948964179012,,,0.04310423720950471
126.0,123.0,8.613395,17.0,1.0,129.0,140.0,11.0,11.0,-3.0,,-4.254702642333846,,,0.04813798031124257
69.0,87.0,7.170064999999999,18.0,1.0,17.0,126.0,-37.0,-37.0,52.0,,-3.6686597269991057,,,0.053480474396396936
129.0,140.0,2.462335,19.0,1.0,24.0,31.0,7.0,7.001563879083383,-41.0,,-3.7662614312392626,,,0.05916458595470656
17.0,126.0,7.459865,20.0,1.0,17.0,26.0,9.0,9.0,0.0,,-3.8421408461889675,,,0.06522469860718128
91.0,90.0,8.474015,23.0,1.0,136.0,122.0,-14.0,-13.999999999999842,-45.0,,-3.5889418960227415,,,0.07169673275470627
41.0,67.0,8.61099,24.0,1.0,20.0,127.0,-39.0,-36.79382793453622,21.0,,-3.7330043021548462,,,0.07861813226672994
20.0,127.0,9.699715,26.0,1.0,65.0,82.0,17.0,12.012547577892219,-45.0,,-3.94543384874935,,,0.08602781179221694
73.0,72.0,3.811465,27.0,1.0,107.0,80.0,-27.0,-26.99317453961443,-34.0,,-4.211800039028379,,,0.09396605750067843
65.0,82.0,1.6840849999999998,28.0,1.0,140.0,125.0,-15.0,-15.613913708555938,71.0,,-4.49394979242146,,,0.10247437329706574
107.0,80.0,3.3906400000000003,29.0,1.0,115.0,114.0,-1.0,-0.9953571838145402,-8.0,,-4.525027575551662,,,0.1115952638312675
140.0,125.0,3.865725,30.0,1.0,123.0,119.0,-4.0,-3.997348202643808,17.0,,-4.607176256206481,,,0.12137194497904463
