stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
72.0,77.0,8.49725,6.0,1.0,58.0,46.0,-12.0,-12.0,14.0,1.6755225375370748,-3.1574419530102658,-0.03743924116670933,-2.4828455781836714,-4.3418493848861834e-17
93.0,93.0,9.639875,7.0,1.0,71.0,89.0,18.0,18.0,22.0,2.0287923325114177,-3.27261178053836,0.17594650992533617,-3.496629479187937,-0.015267184609948718
29.0,123.0,3.90745,9.0,1.0,93.0,93.0,0.0,-1.0286247061259277e-55,-64.0,2.0184055551551845,-3.0023538884688072,0.021370020103827846,-3.794840620929409,-0.03059089865756317
142.0,118.0,15.860404999999998,10.0,1.0,66.0,103.0,37.0,34.22128932655564,-70.0,2.1977438651102768,-3.1980035551160606,0.12112575521820809,-1.8404517612858018,-0.046027722524797
89.0,93.0,10.50849,13.0,1.0,88.0,74.0,-14.0,-14.001341512672843,1.0,1.258249448945224,-3.0461225554877753,-0.05683554268016726,-1.36668799198862,-0.061634334295350535
4.0,123.0,5.66171,14.0,1.0,8.0,131.0,-23.0,-23.0,-4.0,,-2.40447603240689,,,-0.07746754809357023
122.0,107.0,11.507935,15.0,1.0,89.0,93.0,4.0,0.0010070833805109203,33.0,,-2.4215701264917215,,,-0.09358433968466316
64.0,31.0,13.49347,16.0,1.0,4.0,123.0,-27.0,-26.99999999999995,60.0,,-1.903764225052068,,,-0.11004185488706891
126.0,123.0,11.77853,17.0,1.0,122.0,107.0,-15.0,-15.0,4.0,,-1.7112089644114459,,,-0.12689739618255397
129.0,140.0,5.96085,19.0,1.0,126.0,123.0,-3.0,-2.9955169798375847,3.0,,-1.1293393846529056,,,-0.14420838271411868
17.0,126.0,10.938360000000001,20.0,1.0,69.0,87.0,18.0,18.000000000000284,-52.0,,-1.5375375893101524,,,-0.1620322786439892
24.0,31.0,10.96283,21.0,1.0,129.0,140.0,11.0,11.0,41.0,,-1.4271395247723668,,,-0.18042648461365898
17.0,26.0,2.1204400000000003,22.0,1.0,17.0,126.0,-37.0,-36.990606570786966,0.0,,-1.7575139073854023,,,-0.19944818681717622
91.0,90.0,8.613395,23.0,1.0,24.0,31.0,7.0,7.001273305816674,67.0,,-1.8321969495851658,,,-0.21915415798207966
41.0,67.0,7.170064999999999,24.0,1.0,17.0,26.0,9.0,9.009393429213034,24.0,,-2.5261352874792595,,,-0.23960050436656224
136.0,122.0,2.462335,25.0,1.0,91.0,90.0,-1.0,-1.0000000000000506,45.0,,-2.211169811147388,,,-0.26084235274635803
20.0,127.0,7.459865,26.0,1.0,41.0,67.0,26.0,26.0,-21.0,,-2.6040324919899676,,,-0.2829334713030785
107.0,80.0,8.474015,29.0,1.0,73.0,72.0,-1.0,-1.0,34.0,,-2.663612798705374,,,-0.30592581836282845
140.0,125.0,8.61099,30.0,1.0,65.0,82.0,17.0,17.004321137892003,-71.0,,-3.937296040808716,,,-0.32986901309815375
123.0,119.0,9.699715,32.0,1.0,140.0,125.0,-15.0,-14.714286758832296,-17.0,,-3.541353507655359,,,-0.35480972262876975
122.0,119.0,3.811465,33.0,1.0,115.0,114.0,-1.0,-1.0,7.0,,-3.6979249627289827,,,-0.3807909604701751
70.0,69.0,1.6840849999999998,34.0,1.0,123.0,119.0,-4.0,-3.999999999999831,-53.0,,-3.148112373747302,,,-0.40785129201917997
131.0,132.0,3.3906400000000003,35.0,1.0,122.0,119.0,-3.0,-3.0,9.0,,-3.598215390357812,,,-0.43602394376715176
101.0,80.0,3.865725,36.0,1.0,70.0,69.0,-1.0,-1.0,31.0,,-3.5751086288232683,,,-0.46533581423105624
91.0,90.0,2.794665,37.0,1.0,131.0,132.0,1.0,1.0,-40.0,,-3.4866181100343283,,,-0.49580638622284096
119.0,120.0,1.22784,38.0,1.0,101.0,80.0,-21.0,-20.996310567979414,18.0,,-4.036739742864334,,,-0.5274465420700397
