stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
137.0,81.0,3.90745,2.0,1.0,72.0,77.0,5.0,5.0,65.0,-0.5387990494560884,-2.5995138644338835,-0.15382570742342086,-5.885974972054378,-6.768104461629717e-17
85.0,90.0,15.860404999999998,3.0,1.0,93.0,93.0,0.0,1.197449931484228,-8.0,3.7119061393117,-1.879377405717374,-0.11982976967805195,-2.7003222660299677,-0.023798591594357467
72.0,77.0,10.50849,6.0,1.0,142.0,118.0,-24.0,-24.0,-70.0,3.7198030614523803,-2.5421997666487166,-0.0663291130442858,-0.9864779894419762,-0.04768530166205733
93.0,93.0,5.66171,7.0,1.0,88.0,74.0,-14.0,-8.004138563414655,5.0,1.422047504596574,-2.5077507255020612,-0.1993578145802338,-1.582577962777683,-0.07174832808874579
66.0,103.0,11.507935,8.0,1.0,8.0,131.0,-23.0,-22.99587920959834,58.0,1.6206514317147478,-2.454396184333608,-0.13919486717289692,-3.705935154137524,-0.0960760210582187
29.0,123.0,13.49347,9.0,1.0,89.0,93.0,4.0,4.002011387434094,-60.0,1.9752584284550159,-2.483617904701984,-0.18151216071139628,-4.78833852179742,-0.12075694281535986
142.0,118.0,11.77853,10.0,1.0,4.0,123.0,-27.0,-26.999999999999684,-8.0,2.7115107236044578,-2.6101911796735586,-0.09524313339650167,-2.8368238069138063,-0.1458799075719301
8.0,131.0,5.96085,12.0,1.0,64.0,31.0,-33.0,-32.99999999999992,-56.0,2.4745376402816586,-3.10293756718468,-0.045803982687482876,-2.9041128920621433,-0.17153399461982982
89.0,93.0,10.938360000000001,13.0,1.0,126.0,123.0,-3.0,-2.999999999999916,-37.0,0.7973827138502919,-3.380581604509426,-0.24550756822300016,-0.9720143798823897,-0.19780852745882307
4.0,123.0,10.96283,14.0,1.0,69.0,87.0,18.0,18.0,-65.0,0.5733598796479507,-3.1527917034609403,-0.45474547012272004,-1.299733186601357,-0.22479301144100167
122.0,107.0,2.1204400000000003,15.0,1.0,129.0,140.0,11.0,11.0,-7.0,0.4096218322034711,-2.9099701366322894,-0.2872167070239701,-1.7469638394805704,-0.2525770220947338
64.0,31.0,8.613395,16.0,1.0,17.0,126.0,-37.0,-36.999999999999865,47.0,0.8799282616010853,-2.993377244887179,-0.14775043944681204,-1.6121038346587109,-0.2812500359318359
126.0,123.0,7.170064999999999,17.0,1.0,24.0,31.0,7.0,7.0,-44.0,1.1907672275713872,-2.8109372803769275,-0.2195906143974903,-1.3784676202726875,-0.31090119518198295
69.0,87.0,2.462335,18.0,1.0,17.0,26.0,9.0,9.000000000000139,52.0,-0.5780666565680305,-2.7953568844883825,-0.2271195777656318,-4.605500581729844,-0.34161899756043207
129.0,140.0,7.459865,19.0,1.0,91.0,90.0,-1.0,1.9940441906369557,38.0,3.538567454757652,-3.2257716923006856,-0.07516795889966998,-1.9472186054558775,-0.37349090188547485
17.0,26.0,8.474015,22.0,1.0,20.0,127.0,-39.0,-39.0,-3.0,1.9350200976286225,-3.4657835701610096,-0.3870106338107784,-2.977294532943711,-0.40660284015145876
91.0,90.0,8.61099,23.0,1.0,73.0,72.0,-1.0,-1.0,18.0,2.6134833580911887,-2.9155329439799518,-0.042496688378050915,-4.469243514257995,-0.44103862656693854
136.0,122.0,9.699715,25.0,1.0,107.0,80.0,-27.0,-27.0,29.0,2.2109100418033742,-2.744960237038298,0.09200117118360356,-4.0555727316134735,-0.4768792541253502
20.0,127.0,3.811465,26.0,1.0,140.0,125.0,-15.0,-14.999330396059724,26.0,2.076618221648308,-3.7323182569992928,-0.22572846720349354,-4.19781644437304,-0.5142020695315928
73.0,72.0,1.6840849999999998,27.0,1.0,115.0,114.0,-1.0,-0.9928381955556176,-42.0,0.8358906693661566,-3.608908833085377,-0.3124783773205148,-2.6684195310881886,-0.5530798178104605
65.0,82.0,3.3906400000000003,28.0,1.0,123.0,119.0,-4.0,-3.9977721524261125,-58.0,1.1490320036054404,-2.8198002053973186,-0.32689009359290855,-4.876874522533737,-0.5935795487235529
107.0,80.0,3.865725,29.0,1.0,122.0,119.0,-3.0,-2.999999999999916,-15.0,2.6137725755529067,-2.489619636513915,0.19037578226353788,-1.8927841981163545,-0.6357613782746915
140.0,125.0,2.794665,30.0,1.0,70.0,69.0,-1.0,-1.0,70.0,2.6103068233079205,-2.4675556472278646,-0.17337519101108406,-3.5269321618797473,-0.6796771001454468
115.0,114.0,1.22784,31.0,1.0,131.0,132.0,1.0,1.0000000000001494,-16.0,1.2549266388618163,-2.841821395999925,-0.240225712388204,-2.723639206381739,-0.7253686439276935
123.0,119.0,6.182475,32.0,1.0,101.0,80.0,-21.0,-20.999999999999872,22.0,1.8569027322787546,-3.365193385980829,-0.10661885336360277,-4.980319821159749,-0.7728663795616976
122.0,119.0,9.91365,33.0,1.0,91.0,90.0,-1.0,1.9940441906369557,31.0,1.4028767728458984,-3.9768950006283355,-0.13846122738739383,-2.3524510322347716,-0.82218727049391
70.0,69.0,9.610330000000001,34.0,1.0,119.0,120.0,1.0,1.0,-49.0,1.324422155428305,-4.132332607623548,-0.2766218539365026,-0.06523206471659461,-0.873332881777278
131.0,132.0,8.902144999999999,35.0,1.0,10.0,116.0,-40.0,-40.0,-25.0,0.7541563227375835,-4.172098545533774,-0.25957985280996393,-2.3710811235959155,-0.9262872536758531
101.0,80.0,4.688035,36.0,1.0,10.0,15.0,5.0,5.0,-55.0,3.3955275565636636,-4.587444855849157,-0.2883960681555005,-2.8235121566679333,-0.9810146563153327
91.0,90.0,4.0149349999999995,37.0,1.0,139.0,136.0,-3.0,-1.000061841618845,-48.0,3.516629413488202,-5.153577586775007,-0.19417151397276802,-1.2121203809128447,-1.0374572465323584
119.0,120.0,19.84365,38.0,1.0,144.0,130.0,-14.0,-14.0,-25.0,3.0838915358061625,-5.467670749590917,0.0336627367340784,-3.6092133313322456,-1.09553265428237
10.0,116.0,3.82945,39.0,1.0,96.0,109.0,13.0,12.999999999999956,60.0,2.546193606006409,-5.489369820396955,0.05310852201656282,-4.137401713609144,-1.155131532703346
144.0,130.0,11.485925,42.0,1.0,2.0,127.0,-21.0,-10.161245387083905,-4.0,2.906448670371865,-5.814715969937024,0.1730122349057705,-4.723277627052567,-1.2161151131003993
113.0,114.0,7.126964999999999,45.0,1.0,52.0,61.0,9.0,9.000410434944852,61.0,3.2310364273314542,-5.868672006709749,0.020109214219546367,-0.1893546722284303,-1.2783128135750843
52.0,61.0,4.915765,49.0,1.0,6.0,123.0,-29.0,-14.74522260350483,46.0,2.1222125510946315,-6.558084776724244,-0.20554276338985233,-1.887464677277624,-1.3415199575920884
125.0,93.0,5.495385,50.0,1.0,12.0,136.0,-22.0,-22.0,-33.0,2.986223213133584,-6.4017578470098835,-0.15867714298158925,-2.438627254065753,-1.405495666229677
50.0,47.0,1.546035,51.0,1.0,53.0,39.0,-14.0,-13.996308408195983,-3.0,1.2346186192562756,-6.435219161264915,-0.11368376716444618,-4.628820203029587,-1.469960994929193
108.0,57.0,11.51644,52.0,1.0,36.0,61.0,25.0,19.122022944693818,72.0,3.6142525653843123,-5.7964462710230364,-0.06515284523542093,-4.240881693540959,-1.5345973919308764
6.0,123.0,1.083175,53.0,1.0,147.0,144.0,-3.0,-3.0,5.0,-0.36765735933884486,-5.538486655709535,-0.14274201929009206,-1.3184490923163992,-1.5990455609077607
12.0,136.0,3.940815,54.0,1.0,73.0,35.0,-38.0,-38.0,-61.0,2.5054224383674333,-5.255662357253951,-0.0932794020202637,-4.672531550198844,-1.662904814204694
53.0,39.0,14.42489,55.0,1.0,119.0,79.0,-40.0,-40.0,-66.0,2.6475539487758333,-5.304480237967936,-0.3756251052312955,-3.6438252719924242,-1.7257330051531081
36.0,61.0,6.81186,56.0,1.0,137.0,123.0,-14.0,-13.996123055104636,45.0,1.1389009229290525,-5.698814677751543,-0.28900598082121826,-2.1490017814547264,-1.7870471277544049
147.0,144.0,1.862625,57.0,1.0,139.0,129.0,-10.0,-8.000061841618844,8.0,1.4005819084781281,-5.771930953098216,-0.34650506877415965,-4.030494250052944,-1.846324669205908
73.0,35.0,3.711575,58.0,1.0,2.0,147.0,-1.0,9.838754612916095,71.0,2.1923933341093162,-5.729204621923771,-0.14510842993595646,-1.4199062595308949,-1.9030057949134962
137.0,123.0,3.093755,60.0,1.0,15.0,123.0,-38.0,-27.098558860175025,-24.0,2.2539005020999214,-5.749692384727253,-0.26426425992053376,-2.9912940976090847,-1.9564964364770638
139.0,129.0,13.909365,61.0,1.0,39.0,68.0,29.0,28.992135677616748,-46.0,0.5287270548465622,-5.525980306792045,-0.2722353492467489,-3.6258228287243828,-2.0061723404090497
2.0,147.0,16.5773,62.0,1.0,40.0,94.0,54.0,30.55179301505846,-38.0,1.3549073748507037,-5.353504989029841,-0.22149014768021574,-1.2126050978675194,-2.0513841189150432
55.0,121.0,15.146189999999999,63.0,1.0,64.0,69.0,5.0,5.000000000000076,-9.0,4.138369296909734,-6.088699358879767,-0.16496459780199157,-3.833821490740241,-2.0914633239194957
15.0,123.0,17.09358,64.0,1.0,133.0,111.0,-22.0,-10.195440110820625,28.0,1.4603227910164795,-6.314745650777492,-0.2049181677464126,-2.0256768640702836,-2.125729541799571
40.0,94.0,1.743385,66.0,1.0,78.0,91.0,13.0,5.902685218548527,-38.0,-0.28151661294980657,-5.98117098301501,-0.11880161440304472,-2.2371969169038386,-2.1534984793069634
64.0,69.0,9.292875,67.0,1.0,110.0,115.0,5.0,5.0,-46.0,2.4060942397406073,-6.0192856249067255,-0.1514273757682341,-4.694071746729308,-2.174090981405124
133.0,111.0,13.77945,68.0,1.0,145.0,134.0,-11.0,-11.0,-12.0,1.2557160823891256,-6.695255566180575,-0.04488094119032915,-2.2617623778047777,-2.1868428899114134
128.0,112.0,0.9797549999999999,69.0,1.0,136.0,136.0,0.0,5.658541786899809e-05,-8.0,2.0803007758922054,-6.278050931310992,-0.0978896425744664,-2.4149310736986997,-2.191115618780892
78.0,91.0,12.71602,70.0,1.0,33.0,84.0,51.0,50.99999999999996,45.0,3.71553670923196,-6.2105436238702705,-0.15710254715328356,-1.892204680463704,-2.1863072886450063
145.0,134.0,15.845265,72.0,1.0,84.0,67.0,-17.0,-17.000000000000036,61.0,1.3131324718854285,-5.862095970786645,-0.23446647597752407,-2.3069760359080362,-2.171864231017789
49.0,62.0,7.21818,75.0,1.0,51.0,47.0,-4.0,-2.776510673395984,-2.0,2.7167276311652,-5.4141325215502345,-0.2630185972757625,-3.1712876796533713,-2.147292642711157
84.0,67.0,13.034985,76.0,1.0,121.0,118.0,-3.0,-3.0,-37.0,1.753815213704315,-4.833157250080874,-0.3021638363919413,-3.507069180566273,-2.112170144831771
121.0,119.0,6.421685,77.0,1.0,75.0,38.0,-37.0,-37.0,46.0,2.0139886852375968,-4.591433239797521,-0.16976943893015323,-2.7212584548801835,-2.0661569796458656
114.0,78.0,4.534185,78.0,1.0,23.0,27.0,4.0,4.0,-55.0,2.780309089362748,-4.565583883969581,-0.3825048291355131,-3.3912999367536463,-2.009006563919478
121.0,118.0,19.7016,80.0,1.0,6.0,125.0,-27.0,-12.74522260350483,-31.0,2.36660011161996,-3.6187856275535015,-0.203674362120798,-2.649658565241858,-1.9405751102667095
75.0,38.0,9.144885,81.0,1.0,123.0,122.0,-1.0,-0.9977721524261127,-48.0,3.6527762128922894,-3.5483548453996048,-0.24737788572271058,0.4057587803275349,-1.8608300295658897
,,,,,,,,,,2.6847561620370453,-3.0362190731698524,-0.12072787386906766,-2.3563763723181865,-1.7698568383622701
,,,,,,,,,,3.503648254532466,-3.4020008062283775,0.09942234536462899,-2.265500997313317,-1.6678643157654538
,,,,,,,,,,2.6988940672078177,-3.2723000069696506,-0.13279440225810682,-2.9291248079114,-1.5551876846883275
105.0,66.0,0.827775,1.0,2.0,113.0,112.0,-1.0,-0.9928381955556176,-8.0,1.2722617971495196,-2.693232786432773,-0.35365010816966447,-2.2208991395665816,-1.4322896319648406
