stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
29.0,123.0,8.49725,9.0,1.0,72.0,77.0,5.0,5.000000000000231,-43.0,1.4258864617978289,-2.064599271555593,-0.047387922316550576,-1.190828857779284,-1.0062362533946372e-16
142.0,118.0,9.639875,10.0,1.0,93.0,93.0,0.0,7.307716880774202e-87,49.0,4.055955033026536,-2.356814950391239,0.06852100872912664,0.5730297492552018,-0.03538214544077689
8.0,131.0,3.90745,12.0,1.0,29.0,123.0,-52.0,-52.0,-21.0,3.867453256113446,-3.3382908667594386,0.25966752488896216,-1.2730629181138298,-0.0708952995014319
89.0,93.0,15.860404999999998,13.0,1.0,142.0,118.0,-24.0,-23.999999999999897,-53.0,5.519614289634793,-3.3756944189618965,0.18212515670964932,-1.1201644569479143,-0.1066705888667157
64.0,31.0,10.50849,16.0,1.0,89.0,93.0,4.0,4.001771422835039,-25.0,3.5040227492011997,-3.184524915613992,-0.06752950531191683,-2.050224381194509,-0.1428393666480252
126.0,123.0,5.66171,17.0,1.0,4.0,123.0,-27.0,-10.13777890506454,-24.0,,-3.5757713820891652,,,-0.17953330123492112
69.0,87.0,11.507935,18.0,1.0,122.0,107.0,-15.0,-14.997647598703292,-53.0,,-3.112091755385882,,,-0.216884435624371
129.0,140.0,13.49347,19.0,1.0,64.0,31.0,-33.0,-33.0,65.0,,-3.019509771227234,,,-0.25502520691666675
17.0,126.0,11.77853,20.0,1.0,126.0,123.0,-3.0,-2.9999999999999947,37.0,,-2.9394140868735303,,,-0.2940884152839276
17.0,26.0,5.96085,22.0,1.0,129.0,140.0,11.0,11.000139249096414,34.0,,-3.4754674703521946,,,-0.3342071312640837
91.0,90.0,10.938360000000001,23.0,1.0,17.0,126.0,-37.0,-36.999999999999886,-72.0,,-3.652888735986757,,,-0.37551452972843324
41.0,67.0,10.96283,24.0,1.0,24.0,31.0,7.0,6.990551888696149,17.0,,-3.7897437791174595,,,-0.4181436383371247
136.0,122.0,2.1204400000000003,25.0,1.0,17.0,26.0,9.0,9.000000000000115,-27.0,,-4.078847322263143,,,-0.4622269877621
20.0,127.0,8.613395,26.0,1.0,91.0,90.0,-1.0,-1.0,-71.0,,-3.83144606907597,,,-0.5078961504546108
73.0,72.0,7.170064999999999,27.0,1.0,41.0,67.0,26.0,8.213167622532602,32.0,,-3.670177815563711,,,-0.5552811543037697
65.0,82.0,2.462335,28.0,1.0,136.0,122.0,-14.0,-7.663426228501065,-71.0,,-3.410171513426063,,,-0.6045097572195338
107.0,80.0,7.459865,29.0,1.0,20.0,127.0,-39.0,-38.99114583655708,-59.0,,-3.8360465933712447,,,-0.6557065685303728
123.0,119.0,8.474015,32.0,1.0,107.0,80.0,-27.0,-26.9979824614542,16.0,,-3.5339619648227156,,,-0.7089920031718537
122.0,119.0,8.61099,33.0,1.0,140.0,125.0,-15.0,-16.23020231147486,-18.0,,-3.548066238348284,,,-0.7644810550229741
131.0,132.0,9.699715,35.0,1.0,123.0,119.0,-4.0,3.012409434147564,8.0,,-4.436674798842314,,,-0.822281876494231
101.0,80.0,3.811465,36.0,1.0,122.0,119.0,-3.0,-2.9976475987032924,-21.0,,-4.412714350719581,,,-0.8824941526618304
91.0,90.0,1.6840849999999998,37.0,1.0,70.0,69.0,-1.0,17.201372938820832,21.0,,-4.035805192245505,,,-0.9452072599572351
119.0,120.0,3.3906400000000003,38.0,1.0,131.0,132.0,1.0,1.0,-12.0,,-4.114377705461872,,,-1.01049820174289
10.0,116.0,3.865725,39.0,1.0,101.0,80.0,-21.0,-20.99892631681998,55.0,,-4.027715084178143,,,-1.0784293161160774
10.0,15.0,2.794665,40.0,1.0,91.0,90.0,-1.0,-1.0,65.0,,-4.254393590187723,,,-1.1490457550614968
139.0,136.0,1.22784,41.0,1.0,119.0,120.0,1.0,1.0,20.0,,-4.262381714037968,,,-1.2223727386904766
144.0,130.0,6.182475,42.0,1.0,10.0,116.0,-40.0,-40.0,-12.0,,-4.865749025560231,,,-1.2984125938184845
96.0,109.0,9.91365,43.0,1.0,10.0,15.0,5.0,5.0,-60.0,,-4.78467087330116,,,-1.3771415925834616
27.0,32.0,9.610330000000001,44.0,1.0,139.0,136.0,-3.0,-2.996621228439499,34.0,,-4.547931940418597,,,-1.4585066142112597
113.0,114.0,8.902144999999999,45.0,1.0,144.0,130.0,-14.0,-4.743459780863807,-31.0,,-4.781021709959744,,,-1.5424216613767596
2.0,127.0,4.688035,46.0,1.0,96.0,109.0,13.0,13.0,52.0,,-4.969182930287299,,,-1.6287642718373943
48.0,73.0,4.0149349999999995,47.0,1.0,27.0,32.0,5.0,4.999999999999643,21.0,,-5.7230273420105435,,,-1.7173718760326828
73.0,76.0,19.84365,48.0,1.0,113.0,114.0,1.0,12.09615348487577,-40.0,,-5.317720235335004,,,-1.8080381619997667
52.0,61.0,3.82945,49.0,1.0,2.0,127.0,-21.0,-20.999999999999787,50.0,,-5.2564868643437626,,,-1.900509520044289
108.0,57.0,11.485925,52.0,1.0,52.0,61.0,9.0,9.000000000000158,56.0,,-5.306089064842553,,,-1.994481650858787
53.0,39.0,7.126964999999999,55.0,1.0,108.0,57.0,-51.0,-50.99404290876672,-55.0,,-5.550095932534689,,,-2.089596431862408
119.0,79.0,4.915765,59.0,1.0,36.0,61.0,25.0,17.88516339636256,-63.0,,-5.3489881632642895,,,-2.1854391470453747
137.0,123.0,5.495385,60.0,1.0,147.0,144.0,-3.0,-3.0,-10.0,,-5.930503214460647,,,-2.28153619507504
139.0,129.0,1.546035,61.0,1.0,73.0,35.0,-38.0,-38.0,66.0,,-6.4647822858161295,,,-2.377353398336453
2.0,147.0,11.51644,62.0,1.0,119.0,79.0,-40.0,-40.0,29.0,,-6.386801642236853,,,-2.4722950413716323
55.0,121.0,1.083175,63.0,1.0,137.0,123.0,-14.0,-13.994082857849955,64.0,,-6.13882390982655,,,-2.5657037702497205
15.0,123.0,3.940815,64.0,1.0,139.0,129.0,-10.0,-9.9966212284395,22.0,,-6.0390984600411,,,-2.6568614841359097
39.0,68.0,14.42489,65.0,1.0,2.0,147.0,-1.0,-0.9999999999997865,37.0,,-5.587967657337218,,,-2.7449913461360644
64.0,69.0,1.862625,67.0,1.0,15.0,123.0,-38.0,-28.815926291040114,49.0,,-5.708746669938716,,,-2.829261031826554
133.0,111.0,3.711575,68.0,1.0,39.0,68.0,29.0,28.999999999999776,-52.0,,-5.682305458641121,,,-2.908787320263361
128.0,112.0,15.774714999999999,69.0,1.0,40.0,94.0,54.0,53.99403318246859,-58.0,,-5.633917812453672,,,-2.98264211334449
78.0,91.0,3.093755,70.0,1.0,64.0,69.0,5.0,5.0,14.0,,-5.414560553108174,,,-3.0498599449709016
110.0,115.0,13.909365,71.0,1.0,133.0,111.0,-22.0,-22.0,-23.0,,-5.208651282338887,,,-3.1094470114994306
145.0,134.0,16.5773,72.0,1.0,128.0,112.0,-16.0,-15.584904293855407,17.0,,-4.82014083992157,,,-3.1603917197159297
136.0,136.0,15.146189999999999,73.0,1.0,78.0,91.0,13.0,4.5572348514052425,58.0,,-4.78456880211676,,,-3.201676708440025
33.0,84.0,17.09358,74.0,1.0,110.0,115.0,5.0,5.005957091233203,69.0,,-4.338277776984005,,,-3.2322922556390186
84.0,67.0,1.743385,76.0,1.0,136.0,136.0,0.0,6.336573771498935,-52.0,,-4.386692085174294,,,-3.2512509355940113
121.0,119.0,9.292875,77.0,1.0,33.0,84.0,51.0,50.99787313485863,-58.0,,-4.283288512901833,,,-3.2576033415206185
114.0,78.0,13.77945,78.0,1.0,49.0,62.0,13.0,13.00117395006462,65.0,,-3.934704225864168,,,-3.250454639652248
51.0,47.0,0.9797549999999999,79.0,1.0,84.0,67.0,-17.0,-17.0,-33.0,,-4.068590073593316,,,-3.22898167292018
121.0,118.0,12.71602,80.0,1.0,121.0,119.0,-2.0,-1.9999999999999112,0.0,,-4.2882625362151146,,,-3.1924502879544283
23.0,27.0,15.845265,82.0,1.0,51.0,47.0,-4.0,-3.99882604993538,-28.0,,-4.219458263442268,,,-3.140232520222893
123.0,122.0,7.21818,85.0,1.0,23.0,27.0,4.0,3.999999999999978,-46.0,,-3.7241775494802662,,,-3.071823240776954
105.0,66.0,6.421685,1.0,2.0,6.0,125.0,-27.0,-17.657052520535576,-47.0,,-3.8377511238287396,,,-2.9868558462479706
16.0,117.0,4.534185,2.0,2.0,123.0,122.0,-1.0,6.012409434147564,39.0,,-3.6075919259957008,,,-2.885116563220815
81.0,84.0,19.7016,4.0,2.0,105.0,66.0,-39.0,-38.99798246145442,-24.0,,-3.571789996075659,,,-2.7665569403811223
113.0,112.0,9.144885,5.0,2.0,16.0,117.0,-45.0,-44.99691908649874,-49.0,,-3.5127342832633506,,,-2.6313041179770753
71.0,46.0,6.959510000000001,7.0,2.0,81.0,84.0,3.0,7.143095893138177,-10.0,,-3.3230354349611932,,,-2.479668494747679
73.0,43.0,4.64584,8.0,2.0,113.0,112.0,-1.0,10.09615348487577,-40.0,,-3.783289772430775,,,-2.3121484575748537
14.0,121.0,7.57028,9.0,2.0,132.0,119.0,-13.0,-13.0,28.0,,-4.168944273991404,,,-2.1294318981259464
12.0,127.0,10.21159,10.0,2.0,71.0,46.0,-25.0,-24.99389411960251,-59.0,,-3.912164992111996,,,-1.932394312436322
39.0,80.0,0.827775,11.0,2.0,73.0,43.0,-30.0,-30.0,-34.0,,-3.7451149027081154,,,-1.7220933618791712
119.0,75.0,7.928035,12.0,2.0,14.0,121.0,-39.0,-38.99691908649874,-41.0,,-3.203869978456677,,,-1.4997598648387
143.0,111.0,3.479475,13.0,2.0,12.0,127.0,-31.0,-31.0,-15.0,,-2.530814259017071,,,-1.2667852846975152
75.0,65.0,11.54775,14.0,2.0,39.0,80.0,41.0,40.99999999999977,36.0,,-1.9124783600416217,,,-1.0247058781335698
59.0,65.0,7.469705,16.0,2.0,143.0,111.0,-32.0,-31.996894776692802,62.0,,-1.4195989404396372,,,-0.7751837646115447
103.0,101.0,9.149285,17.0,2.0,75.0,65.0,-10.0,-9.999931218896313,28.0,,-1.146917526018021,,,-0.5199852696756713
78.0,70.0,10.03684,19.0,2.0,59.0,65.0,6.0,6.0,19.0,,-0.9107441028752501,,,-0.2609569776195911
125.0,76.0,9.30979,20.0,2.0,103.0,101.0,-2.0,-2.0,22.0,,-0.9700611398290634,,,0.0
88.0,62.0,9.84243,21.0,2.0,127.0,70.0,-57.0,-56.999860750903586,-39.0,,-0.9533835379188432,,,0.2609569776195911
55.0,67.0,0.94394,22.0,2.0,78.0,70.0,-8.0,-16.44276514859476,-23.0,,-1.0472874832779042,,,0.5199852696756713
127.0,86.0,4.59531,23.0,2.0,125.0,76.0,-49.0,-48.999999999999915,2.0,,-1.040332377322477,,,0.7751837646115447
67.0,68.0,16.99756,24.0,2.0,88.0,62.0,-26.0,-20.71946295146359,-21.0,,-1.5142702522925064,,,1.0247058781335698
96.0,102.0,5.818925,25.0,2.0,55.0,67.0,12.0,8.62667723276945,41.0,,-1.030787527474181,,,1.2667852846975152
130.0,132.0,12.482335,26.0,2.0,127.0,86.0,-41.0,-40.999860750903586,3.0,,-1.4494753725026421,,,1.4997598648387
4.0,119.0,6.251395,27.0,2.0,67.0,68.0,1.0,15.673368213297767,-63.0,,-1.3087773433232546,,,1.7220933618791712
51.0,50.0,12.578975,28.0,2.0,96.0,102.0,6.0,6.0,-45.0,,-0.6437191093874656,,,1.932394312436322
68.0,68.0,6.05952,30.0,2.0,4.0,119.0,-31.0,-14.13777890506454,64.0,,-0.5674608922280583,,,2.1294318981259464
3.0,119.0,5.123685,32.0,2.0,47.0,49.0,2.0,2.0,-44.0,,-0.7357921650473636,,,2.3121484575748537
84.0,82.0,4.029655,33.0,2.0,68.0,68.0,0.0,0.004922366661244559,16.0,,-0.7298722767435161,,,2.479668494747679
86.0,86.0,10.051680000000001,34.0,2.0,90.0,92.0,2.0,2.000000000000067,-4.0,,-0.4064679598383988,,,2.6313041179770753
115.0,80.0,3.068575,35.0,2.0,3.0,119.0,-30.0,-29.99434549217769,-34.0,,-0.07255854885085823,,,2.7665569403811223
54.0,49.0,0.9969299999999999,36.0,2.0,84.0,82.0,-2.0,-2.0,-30.0,,-0.5958768625750712,,,2.885116563220815
42.0,55.0,4.99517,37.0,2.0,86.0,86.0,0.0,6.687359537079025e-14,-44.0,,-0.5371192499963695,,,2.9868558462479706
87.0,96.0,7.132855,38.0,2.0,115.0,80.0,-35.0,-34.99999999999986,-28.0,,-0.6756198859486956,,,3.071823240776954
48.0,52.0,12.43177,39.0,2.0,54.0,49.0,-5.0,4.002904153593526,-6.0,,-1.1411864148101478,,,3.140232520222893
36.0,61.0,3.2225650000000003,40.0,2.0,42.0,55.0,13.0,12.994033182468593,-6.0,,-0.8473409433220271,,,3.1924502879544283
109.0,102.0,12.682405000000001,41.0,2.0,87.0,96.0,9.0,9.001771422835038,22.0,,-0.7076628721544974,,,3.22898167292018
27.0,44.0,5.62165,43.0,2.0,36.0,61.0,25.0,17.88516339636256,-9.0,,-0.6922177838774924,,,3.250454639652248
72.0,87.0,4.166945,44.0,2.0,109.0,102.0,-7.0,10.757838691152987,-37.0,,-0.048673671185211424,,,3.2576033415206185
97.0,98.0,6.810035000000001,45.0,2.0,119.0,91.0,-28.0,-28.0,-22.0,,0.418471147663906,,,3.2512509355940113
90.0,86.0,7.1223399999999994,46.0,2.0,27.0,44.0,17.0,16.999999999999645,63.0,,1.0590876620248026,,,3.2322922556390186
96.0,99.0,4.90998,47.0,2.0,72.0,87.0,15.0,15.000000000000231,24.0,,0.7970515642578302,,,3.201676708440025
52.0,46.0,4.218255,48.0,2.0,97.0,98.0,1.0,0.9999999999999937,-45.0,,0.6043225780094765,,,3.1603917197159297
73.0,49.0,9.303289999999999,49.0,2.0,90.0,86.0,-4.0,-3.999999999999933,-17.0,,0.39027001369683445,,,3.1094470114994306
39.0,56.0,11.208825,50.0,2.0,96.0,99.0,3.0,3.0,-57.0,,0.21312201662758676,,,3.0498599449709016
38.0,52.0,6.21185,51.0,2.0,52.0,46.0,-6.0,-5.999999999999842,-14.0,,0.0934723493898714,,,2.98264211334449
132.0,122.0,0.96278,52.0,2.0,73.0,49.0,-24.0,-24.0,59.0,,0.19330961050463003,,,2.908787320263361
15.0,24.0,12.66275,53.0,2.0,39.0,56.0,17.0,16.999999999999776,-24.0,,0.31314824849291134,,,2.829261031826554
147.0,128.0,7.4180649999999995,54.0,2.0,38.0,52.0,14.0,13.99999999999991,-37.0,,0.2883658385143581,,,2.7449913461360644
4.0,124.0,1.24215,55.0,2.0,132.0,122.0,-10.0,-10.0,18.0,,0.4487358350092345,,,2.6568614841359097
134.0,119.0,3.08002,56.0,2.0,15.0,24.0,9.0,18.184073708959886,-27.0,,0.48378136743871786,,,2.5657037702497205
89.0,90.0,5.916395,57.0,2.0,147.0,128.0,-19.0,-19.0,-58.0,,0.2012462461947223,,,2.4722950413716323
89.0,91.0,17.92002,58.0,2.0,4.0,124.0,-26.0,-9.13777890506454,-61.0,,-0.03740551686183947,,,2.377353398336453
25.0,37.0,16.95901,59.0,2.0,134.0,119.0,-15.0,-14.99999999999992,37.0,,-0.7499496506713811,,,2.28153619507504
30.0,64.0,5.58108,60.0,2.0,89.0,90.0,1.0,1.0017714228350385,-59.0,,-0.3746921910160381,,,2.1854391470453747
39.0,46.0,5.92893,61.0,2.0,89.0,91.0,2.0,2.0017714228350387,-50.0,,-0.4775501117065544,,,2.089596431862408
32.0,49.0,10.611005,62.0,2.0,25.0,37.0,12.0,-16.16442285367497,7.0,,-1.267031680699481,,,1.994481650858787
132.0,135.0,7.62892,63.0,2.0,30.0,64.0,34.0,34.0,-44.0,,-1.533425565850165,,,1.900509520044289
14.0,25.0,3.147185,64.0,2.0,39.0,46.0,7.0,6.999999999999774,-25.0,,-1.4329859508287686,,,1.8080381619997667
17.0,30.0,7.512915,65.0,2.0,32.0,49.0,17.0,16.99999999999992,-15.0,,-1.3404197107382212,,,1.7173718760326828
86.0,105.0,8.491060000000001,66.0,2.0,132.0,135.0,3.0,3.0,-46.0,,-0.8140994603907676,,,1.6287642718373943
90.0,90.0,11.569625,67.0,2.0,14.0,25.0,11.0,11.003080913501257,-70.0,,-0.5622361409414495,,,1.5424216613767596
99.0,109.0,3.8189349999999997,68.0,2.0,17.0,30.0,13.0,13.000000000000115,-64.0,,0.9901148656133313,,,1.4585066142112597
70.0,48.0,1.75767,69.0,2.0,86.0,105.0,19.0,19.000000000000068,-16.0,,0.5131683598495126,,,1.3771415925834616
146.0,20.0,6.677725,70.0,2.0,90.0,90.0,0.0,6.687359537079025e-14,56.0,,0.27180552254888934,,,1.2984125938184845
140.0,124.0,4.87575,71.0,2.0,99.0,109.0,10.0,9.499049325841481,41.0,,0.4663113485552,,,1.2223727386904766
23.0,65.0,5.79714,73.0,2.0,146.0,20.0,20.0,20.000000000000117,23.0,,0.24765376746550744,,,1.1490457550614968
63.0,59.0,0.9129799999999999,74.0,2.0,140.0,124.0,-16.0,-17.23020231147486,69.0,,0.472884621539786,,,1.0784293161160774
98.0,101.0,1.297095,75.0,2.0,145.0,142.0,-3.0,-2.996894776692803,-47.0,,0.1344887045144239,,,1.01049820174289
135.0,81.0,4.528925,76.0,2.0,23.0,65.0,42.0,41.99999999999998,-34.0,,-0.4042721555185204,,,0.9452072599572351
