stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
35.0,42.0,10.50849,1.0,1.0,72.0,77.0,5.0,9.284896401491363,-37.0,-1.1094112831109875,-2.807919983401423,0.03099651219449646,-2.1015335538536073,-3.4469308333328815e-18
137.0,81.0,5.66171,2.0,1.0,93.0,93.0,0.0,1.2468128244142425,44.0,0.21341750912544286,-2.344489919324035,0.15985170595600698,-1.348799941204074,-0.0012126007297076598
85.0,90.0,11.507935,3.0,1.0,66.0,103.0,37.0,37.200032694991094,19.0,1.424325451167615,-3.074812533019787,0.06151768984107285,-2.048603443571389,-0.0024330660073155074
58.0,46.0,13.49347,4.0,1.0,29.0,123.0,-52.0,-52.00020358020643,29.0,1.3057471126394433,-2.832087504619829,0.225349534675419,-3.0342838738133566,-0.0036693112137615135
71.0,89.0,11.77853,5.0,1.0,142.0,118.0,-24.0,-24.0000471603804,-71.0,-0.4519905444899345,-3.1452131928011355,0.17186632900052734,-3.534152931133933,-0.004929353199026051
93.0,93.0,5.96085,7.0,1.0,8.0,131.0,-23.0,-22.99999999999979,-61.0,-0.5691829001519235,-3.2844469613514216,-0.14704611202859683,-1.4507428090586194,-0.006221360505903698
66.0,103.0,10.938360000000001,8.0,1.0,89.0,93.0,4.0,4.0,-23.0,-1.1167474828765804,-3.2856630186614617,0.32870736033414794,-3.4380424254682094,-0.007553702929807678
29.0,123.0,10.96283,9.0,1.0,4.0,123.0,-27.0,-27.0,25.0,0.7019441317687319,-3.4809128742634643,0.13697090890225766,-4.388092480914758,-0.008935000107582051
142.0,118.0,2.1204400000000003,10.0,1.0,122.0,107.0,-15.0,-14.999999999999917,20.0,2.383598592264752,-3.876688542811176,0.33849859930912907,-3.2635363321826896,-0.01037416875370917
88.0,74.0,8.613395,11.0,1.0,64.0,31.0,-33.0,-18.376804789588213,24.0,0.11267576097549545,-3.37105836714369,0.0960185180694894,-2.643573223625398,-0.01188046806776973
8.0,131.0,7.170064999999999,12.0,1.0,126.0,123.0,-3.0,-1.8401798574379544,28.0,0.3275940494240135,-3.4909988289804503,-0.04325330699709253,-2.9575265370338433,-0.013463542721858686
89.0,93.0,2.462335,13.0,1.0,69.0,87.0,18.0,18.007983956361006,20.0,2.0965345756234037,-3.0870528389197807,0.1622495181710907,-3.756346793646235,-0.015133462700255987
4.0,123.0,7.459865,14.0,1.0,129.0,140.0,11.0,11.000563324271058,21.0,0.14597934797839698,-3.1446953362464143,0.26979023285935727,-3.8180306900267977,-0.01690075910553918
126.0,123.0,8.474015,17.0,1.0,17.0,26.0,9.0,8.999999999999886,-37.0,-1.206942757102368,-2.729043414013766,-0.22086513582317294,-2.1127800303289326,-0.018776454865356687
69.0,87.0,8.61099,18.0,1.0,91.0,90.0,-1.0,-0.9999999999999842,-22.0,0.12462561889964482,-2.761373011454144,0.15389612126004082,-3.955073671383671,-0.020772089072585462
17.0,126.0,9.699715,20.0,1.0,136.0,122.0,-14.0,-13.999999999999865,27.0,1.639541487938073,-2.6914512950347116,0.0476184908012794,0.011885847698063456,-0.02289973346958166
24.0,31.0,3.811465,21.0,1.0,20.0,127.0,-39.0,-39.003015702430915,4.0,-2.2772294173691385,-2.5476936752942123,0.007584411175999465,-3.0845946815091567,-0.025171999346607386
17.0,26.0,1.6840849999999998,22.0,1.0,73.0,72.0,-1.0,-0.9985625773927369,-56.0,-0.4187716628830117,-1.5803738667440195,0.09141261784240193,-2.122612430958838,-0.027602032868363265
91.0,90.0,3.3906400000000003,23.0,1.0,65.0,82.0,17.0,17.00497187384698,26.0,-0.646848849453043,-1.6903766351264131,-0.20424561242764908,0.10314627890424918,-0.030203496575395807
41.0,67.0,3.865725,24.0,1.0,107.0,80.0,-27.0,-26.99999999999976,-66.0,1.0067255620734752,-1.4805356020239007,0.34327223719937405,-4.652437463782625,-0.03299053453527476
136.0,122.0,2.794665,25.0,1.0,140.0,125.0,-15.0,-15.922587830158589,-4.0,-0.681697879917061,-1.8217879071629683,0.16427844274835188,-2.5532413872076773,-0.03597771835019422
20.0,127.0,1.22784,26.0,1.0,115.0,114.0,-1.0,-0.9874946926427668,51.0,-1.1478613203591284,-1.9393123513474058,-0.1433373464451294,1.0284740818595384,-0.039179970973796815
73.0,72.0,6.182475,27.0,1.0,123.0,119.0,-4.0,-3.997771825121673,-50.0,-1.1805314539229692,-1.5159147076733195,-0.12252317725006702,-5.576216291515847,-0.042612465063951645
65.0,82.0,9.91365,28.0,1.0,122.0,119.0,-3.0,-2.999999999999916,-57.0,0.9962293504566454,-1.2494230376701243,0.030620682997701515,-0.1046450936795674,-0.04629049241627428
107.0,80.0,9.610330000000001,29.0,1.0,70.0,69.0,-1.0,17.546152871405013,37.0,-1.184847250621056,-0.9833895130016195,0.0651333404397589,-1.4086227349087324,-0.05022930090473761
140.0,125.0,8.902144999999999,30.0,1.0,131.0,132.0,1.0,4.002079057478422,9.0,0.5604028278574213,-1.3221922850735806,0.17297737690680373,-3.532860275230668,-0.05444389532330053
115.0,114.0,4.688035,31.0,1.0,101.0,80.0,-21.0,-21.0,14.0,-1.5542599337750365,-1.295646880557355,0.01949674642191288,-3.7699009975121682,-0.058948798601537185
123.0,119.0,4.0149349999999995,32.0,1.0,91.0,90.0,-1.0,-0.9999999999999842,32.0,-1.3142933312281728,-1.700084153418371,0.17224112376514755,-3.5803802401098968,-0.06375777008591675
122.0,119.0,19.84365,33.0,1.0,119.0,120.0,1.0,1.0,3.0,1.6102303959112783,-1.4123237250042935,0.17279799786071065,-0.6341234144322451,-0.06888347796679317
70.0,69.0,3.82945,34.0,1.0,10.0,116.0,-40.0,-23.58430478263734,60.0,1.1332626676371214,-1.0574910883432989,0.22786543830835995,-6.300196847948087,-0.07433712352059677
91.0,90.0,11.485925,37.0,1.0,144.0,130.0,-14.0,-14.0,-53.0,0.7511913464207572,-1.60160163074597,0.09191474239876879,-1.0179059116635214,-0.08012801565824702
10.0,15.0,7.126964999999999,40.0,1.0,113.0,114.0,1.0,1.0078618355411946,43.0,0.4572894421344448,-2.1984761548992124,0.04710465541883591,-2.311152280308991,-0.08626309535367424
27.0,32.0,4.915765,44.0,1.0,52.0,61.0,9.0,9.00004848589674,-25.0,2.282624173898073,-2.6893049490822563,0.07281393879702362,-1.4016725164025092,-0.09274641089580493
113.0,114.0,5.495385,45.0,1.0,125.0,93.0,-32.0,-31.997382748808754,-12.0,-2.423384154188984,-1.9111431150068952,-0.14393116514880533,0.39788764446139324,-0.09957854658222476
2.0,127.0,1.546035,46.0,1.0,50.0,47.0,-3.0,-2.999951514103261,-48.0,-3.009599657894725,-2.048704740953075,-0.20864197612587299,-4.804756463711176,-0.10675600946237264
48.0,73.0,11.51644,47.0,1.0,108.0,57.0,-51.0,-50.9949234699664,-60.0,-0.29375566464984976,-1.6887276966427818,0.09883713515100559,-3.6458237567066254,-0.11427058103935854
73.0,76.0,1.083175,48.0,1.0,6.0,123.0,-29.0,-29.0,67.0,-0.7255809127924808,-1.2680226639607255,-0.018236165718204612,-1.4796503625479962,-0.12210864343317325
52.0,61.0,3.940815,49.0,1.0,12.0,136.0,-22.0,-21.99999999999979,40.0,-1.8264090105953787,-1.665826557098278,0.3018945332669305,-2.193896376246396,-0.13025049235567968
125.0,93.0,14.42489,50.0,1.0,53.0,39.0,-14.0,-13.999999999999998,72.0,-0.6776558291262715,-2.013086886603375,-0.1338006309416459,-1.948399972581895,-0.13866965228838085
50.0,47.0,6.81186,51.0,1.0,36.0,61.0,25.0,25.0,14.0,3.2265042690557,-1.7435610409925235,0.3643824649750985,-1.1877969850766539,-0.14733221240152786
108.0,57.0,1.862625,52.0,1.0,147.0,144.0,-3.0,-3.0,-39.0,1.0521596387859762,-1.513972917688808,0.2253447465786475,-4.696334170911941,-0.15619620489486827
6.0,123.0,3.711575,53.0,1.0,73.0,35.0,-38.0,-37.99856257739274,-67.0,-0.07534559459949756,-0.9706994516987921,0.13779003172388407,-2.5251261127973845,-0.16521105043621132
12.0,136.0,15.774714999999999,54.0,1.0,119.0,79.0,-40.0,-40.0,39.0,2.752852565604379,-1.2874983307241754,0.31172947669847034,-3.105681985319644,-0.17431709805789786
53.0,39.0,3.093755,55.0,1.0,137.0,123.0,-14.0,-13.996420782304625,62.0,1.9080338632263492,-1.4038706391984643,0.2776138841897073,-4.213377364204971,-0.1834452890542336
36.0,61.0,13.909365,56.0,1.0,139.0,129.0,-10.0,-9.996730260222058,43.0,0.8994030376424476,-1.292700461515791,0.2099377709552317,-2.8921774224166534,-0.19251697589857666
147.0,144.0,16.5773,57.0,1.0,2.0,147.0,-1.0,-1.0007535529198572,-1.0,0.6309698916681362,-0.8687060906799539,0.10745822575557257,-1.3688507924654434,-0.20144392775128037
119.0,79.0,17.09358,59.0,1.0,15.0,123.0,-38.0,-38.0,-42.0,0.1273977042936995,-0.8585012051754132,0.00014522255856438095,-1.1903475950844906,-0.21012855354445764
139.0,129.0,1.743385,61.0,1.0,40.0,94.0,54.0,54.0,-47.0,-0.7037333176728328,-1.2256147499117478,0.10903526391606415,-0.36445840839822186,-0.2184643717061219
2.0,147.0,9.292875,62.0,1.0,64.0,69.0,5.0,19.623195210411787,-62.0,0.09349646618322473,-1.1128461147078519,0.06646042109756341,-1.1325521390493178,-0.22633675215348475
