stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
17.0,10.0,0.0,4.0,1.0,153.0,34.0,138.0,30.0,-4.0,-3.9999999999998015,-17.0,15.0,1.91667181636952,-0.0935863657750556,-0.2123037587042929,-1.522435951777439,-0.00040769570183725424
32.0,29.0,0.0,5.0,1.0,166.0,102.0,265.0,118.0,16.0,16.001508343768897,-70.0,-99.0,3.705239620937814,0.0008709870822016113,-0.3340747576928671,1.433383544878577,-0.0006208825378601373
72.0,40.0,0.0,6.0,1.0,277.0,114.0,139.0,102.0,-12.0,1.0016763377090179,-42.0,138.0,0.3561622313824251,0.40294976681025785,-0.08359500930898506,-0.6236992572022501,-0.0008455605222425536
25.0,21.0,5.350690603,7.0,1.0,184.0,17.0,153.0,10.0,-7.0,-7.0,8.0,31.0,1.4738544672008553,-0.08710166402472413,-0.11389376719823709,-1.4113223805448323,-0.0010860438624880956
146.0,11.0,6.733896971,8.0,1.0,145.0,32.0,166.0,29.0,-3.0,-2.999999999999911,-32.0,-21.0,5.085723937340229,0.4637696025078397,0.08714078831657407,-0.3822003024682748,-0.0013470815691730166
52.0,43.0,4.5998330119999995,9.0,1.0,151.0,72.0,277.0,40.0,-32.0,-31.999999999999627,-20.0,-126.0,0.5139287645110947,0.5898874579337037,-0.12190755059676762,-1.1037247701803394,-0.0016339920362773554
36.0,25.0,4.517287016,10.0,1.0,187.0,25.0,184.0,21.0,-4.0,-3.9988233515332188,11.0,3.0,3.3978775709957003,0.5715134875792892,0.1258502979008913,-3.982005072047393,-0.0019528160736573775
138.0,15.0,9.65060997,11.0,1.0,267.0,146.0,145.0,11.0,11.0,11.0,-8.0,122.0,5.2459535221801685,0.5052504308729302,0.5488041018047539,-5.95115063393384,-0.0023104933126506595
93.0,110.0,8.48341608,12.0,1.0,193.0,52.0,151.0,43.0,-9.0,-9.0,41.0,42.0,3.722004633705904,0.06358371691606693,0.12323114865202492,0.3924879557876377,-0.00271506761544863
20.0,18.0,3.982812881,13.0,1.0,172.0,36.0,187.0,25.0,-11.0,4.675944271181681,-16.0,-15.0,1.7516138131052432,-1.8544022651859806,-0.013660884220357012,-1.3232895401151517,-0.003175927976087075
53.0,43.0,7.1843419079999995,14.0,1.0,48.0,138.0,267.0,15.0,23.0,23.0,61.0,141.0,5.309901230975832,-1.9271648567485795,0.2568881455968632,-3.372615149944867,-0.003704092415762478
96.0,108.0,5.083265066,15.0,1.0,153.0,93.0,193.0,110.0,17.0,0.9960880703439621,3.0,-40.0,2.5543102744189596,-1.9022067651913048,0.10347823851432135,-3.153654953076912,-0.004312543556028748
11.0,11.0,13.05006289,16.0,1.0,76.0,20.0,172.0,18.0,-2.0,-2.0018453453963096,-9.0,-96.0,6.110725982692899,-1.4522067651913209,0.06547938999638157,-2.7624328894578905,-0.005016625904942531
67.0,72.0,7.4699797629999996,17.0,1.0,239.0,53.0,48.0,43.0,-10.0,-10.0,14.0,-169.0,1.0098716067395552,-1.064706927023365,0.001738841320560934,-4.668407979266127,-0.00583451641176116
133.0,5.0,3.649569035,18.0,1.0,113.0,96.0,153.0,108.0,12.0,12.0,37.0,-40.0,4.002468588563767,-0.7981185099473842,0.1724018365295743,-1.7719661178508674,-0.006787781523850183
6.0,5.0,7.099412918,19.0,1.0,46.0,11.0,76.0,11.0,0.0,0.001344888355938564,-5.0,-30.0,0.060408214659831885,-0.3394123521256804,-0.3037913760631873,2.5275881075655557,-0.007902035789031292
27.0,30.0,6.100432873,20.0,1.0,291.0,67.0,239.0,72.0,5.0,5.004190956807279,-40.0,52.0,5.956105026262816,-0.3857829942738097,0.3157306324648346,-2.1415472267128863,-0.009207718941288084
90.0,115.0,4.532100916,21.0,1.0,209.0,133.0,113.0,5.0,18.0,18.008833960742475,-43.0,96.0,1.076437273047435,-0.49024629562552235,-0.19413792718222905,-1.516103835785504,-0.010741010313295605
63.0,69.0,2.032066107,22.0,1.0,206.0,6.0,46.0,5.0,-1.0,4.336463316960778,57.0,160.0,1.1555420317911447,-0.1496853058969241,-0.39108816667817586,-0.7540014947252818,-0.012544901224471135
118.0,112.0,3.367455006,23.0,1.0,176.0,27.0,291.0,30.0,3.0,0.008721915771837008,-55.0,-115.0,3.254989206972149,-0.6042650512151959,0.22420708215013502,-4.757371704576185,-0.01467044753921455
58.0,41.0,5.55307126,24.0,1.0,236.0,90.0,209.0,115.0,25.0,25.0,-32.0,27.0,-1.1215936461905296,-0.24083711083147083,-0.3104841407675594,0.8323742805180065,-0.017178225657500136
134.0,3.0,8.034552813,25.0,1.0,193.0,63.0,206.0,69.0,6.0,6.005705564555556,71.0,-13.0,5.374246892605693,-0.286207811104273,0.4291832674625283,-1.6867773704441025,-0.0201400154955876
66.0,69.0,3.690018177,26.0,1.0,61.0,118.0,176.0,112.0,-6.0,-6.0,-52.0,-115.0,1.3850826049893106,0.23655753634119758,-0.16960430955949055,-0.4319805566471121,-0.023640733156075146
51.0,48.0,7.699289082999999,27.0,1.0,19.0,58.0,236.0,41.0,-17.0,-17.0,-7.0,143.0,2.230082032885828,0.23655753634119758,0.0649122188505355,-3.8700554011190733,-0.027780633488305728
137.0,8.0,9.533097982000001,28.0,1.0,68.0,134.0,193.0,3.0,15.0,15.000000000000334,3.0,-125.0,2.2264599484596164,0.8274259412501018,0.13315526803233307,-1.6282147090089336,-0.03267779800114228
21.0,28.0,3.9664909839999996,29.0,1.0,290.0,66.0,61.0,69.0,3.0,15.49664340495932,-45.0,-131.0,-1.2674551210021257,0.5622108406392248,-0.44000101381112006,-0.009525838411671652,-0.038470915885699904
89.0,107.0,5.053743839,30.0,1.0,73.0,51.0,19.0,48.0,-3.0,-3.0,38.0,54.0,-1.4240777228362043,1.1899408040896946,-0.41321591608226826,0.25382059102101695,-0.0453223543874887
15.0,21.0,7.767245054,31.0,1.0,286.0,137.0,68.0,8.0,17.0,17.0,24.0,-142.0,4.768527429310713,0.9940637746484057,0.22156968941066352,-1.7211881031983076,-0.053421498475846194
76.0,123.0,4.683519125,32.0,1.0,176.0,21.0,290.0,28.0,7.0,1.5006700256110035,55.0,-114.0,5.197095820593395,1.6459203232192652,0.2288314019241788,-5.2037948270229,-0.06298831765213897
43.0,53.0,6.183728932999999,33.0,1.0,26.0,89.0,73.0,107.0,18.0,17.99999999999975,-46.0,-47.0,6.247770828785277,1.8271550382705586,0.3307949497069606,-3.268916547223767,-0.07427708874790225
9.0,5.0,6.632874012,34.0,1.0,149.0,15.0,286.0,21.0,6.0,6.0008945293953495,-6.0,-137.0,1.3591847717518382,2.103053276565613,0.17146708700459593,-3.0286745053383433,-0.08758016667814443
129.0,89.0,1.685562134,35.0,1.0,260.0,76.0,176.0,123.0,47.0,18.501514392448428,53.0,84.0,2.597076723330341,2.8028016324267813,-0.05862169653367769,-2.0056700491453547,-0.10323164950239234
147.0,3.0,4.448875903999999,36.0,1.0,13.0,43.0,26.0,53.0,10.0,11.332774128964068,-42.0,-13.0,2.018757830355169,2.284895127601262,-0.06525443563054581,-2.167088795369712,-0.12161072932379786
73.0,72.0,3.6837718489999998,37.0,1.0,254.0,9.0,149.0,5.0,-4.0,-3.9986551116440614,64.0,105.0,5.246240465234956,2.31278871333155,0.20303621854449908,-3.795518177135077,-0.14314445660561867
49.0,48.0,5.066495895,38.0,1.0,268.0,129.0,260.0,89.0,-40.0,-18.498996031735626,66.0,8.0,0.8743414834380926,2.475101308832872,-0.09087873154656796,-2.0421000803043263,-0.16830957331208682
56.0,53.0,5.682685137000001,39.0,1.0,125.0,147.0,13.0,3.0,2.0,2.0,55.0,112.0,3.634790623630561,2.1357673881116717,-0.025447107886283352,-1.4242487185653223,-0.1976329919240957
80.0,124.0,1.300987244,40.0,1.0,81.0,73.0,254.0,72.0,-1.0,-1.0,7.0,-173.0,5.811179347397276,2.864893471060515,0.6288154326724488,-6.887623865587723,-0.23169041633220838
81.0,115.0,3.6183857919999998,41.0,1.0,64.0,49.0,268.0,48.0,-1.0,-1.002012775314348,32.0,156.0,0.7684678041655014,2.190459723812996,0.0131028767322208,-2.019793562040885,-0.2711025221402407
7.0,8.0,5.450883865,42.0,1.0,161.0,56.0,125.0,53.0,-3.0,-3.0,-49.0,36.0,2.8107145059409153,1.5329508829704455,-0.03305862187328484,-2.7130158828233113,-0.3165280453423545
105.0,114.0,5.886766195,43.0,1.0,24.0,80.0,81.0,124.0,44.0,43.989486062580205,25.0,-57.0,2.4248289790825353,1.9943011975924871,0.04833960988859107,-0.976631663866744,-0.3686530792026929
95.0,102.0,4.351082325,44.0,1.0,128.0,81.0,64.0,115.0,34.0,2.6583942732003614,14.0,64.0,1.2309169553867572,1.7761629291368042,-0.2758277700959038,0.9876804107574665,-0.42817586121191703
97.0,110.0,3.531216145,45.0,1.0,199.0,7.0,161.0,8.0,1.0,1.001790184008013,-56.0,38.0,2.279521394291017,1.184765886704301,-0.20659656971361873,-1.22996975321587,-0.49578635889366907
65.0,41.0,2.352702141,46.0,1.0,322.0,105.0,24.0,114.0,9.0,9.0,-40.0,-62.0,5.448550678005138,1.323848059020586,0.30388508440481526,-1.939911611926973,-0.5721400499683056
61.0,39.0,3.635960102,47.0,1.0,117.0,95.0,128.0,102.0,7.0,6.9999999999997975,-34.0,-11.0,3.838365890897077,-0.09270905153232405,0.27643693647207185,-1.302383837696525,-0.6578254541918315
106.0,121.0,7.299080849,48.0,1.0,166.0,97.0,199.0,110.0,13.0,13.0,9.0,-33.0,2.5549482827055847,-0.5096964588260716,0.10691015852697158,-6.118851769123138,-0.7533252250440559
48.0,49.0,5.481667757,49.0,1.0,247.0,65.0,322.0,41.0,-24.0,-13.332214773908644,-17.0,-75.0,0.9147674328379626,-1.0061527450875691,0.10545841710282668,-4.617029360729732,-0.8589709600227978
12.0,145.0,5.417860985,50.0,1.0,191.0,61.0,117.0,39.0,-22.0,-21.99429443544458,-49.0,74.0,3.296516598499753,-1.4195220213012658,-0.013171973334943597,-4.331050700257987,-0.9748923435614268
70.0,35.0,4.098658085,51.0,1.0,152.0,106.0,166.0,121.0,15.0,15.0,-36.0,-14.0,2.2138312398968782,-2.036276965478483,-0.058172848835619045,-1.5860582924422941,-1.1009617930276552
122.0,133.0,5.166377068,52.0,1.0,23.0,48.0,247.0,49.0,1.0,0.9999993247891037,-72.0,136.0,1.9447438479472958,-2.0362471403304627,0.2057474733436607,0.39841246673424624,-1.2367364211980756
37.0,43.0,3.86560607,53.0,1.0,42.0,12.0,191.0,145.0,-13.0,-12.999999999999915,25.0,-149.0,5.672949695446782,-1.7855685575828268,0.08632035490228189,-2.0265848915163254,-1.3813998297692347
132.0,119.0,5.582637072000001,54.0,1.0,80.0,70.0,152.0,35.0,-35.0,-5.49966951710935,62.0,-72.0,3.405148466723089,-1.89648528319615,-0.0790033719206046,-0.38731656682347354,-1.533706964420993
78.0,98.0,7.300291061,55.0,1.0,342.0,122.0,23.0,133.0,11.0,11.0,-44.0,-41.0,2.0333141575855924,-2.0898020952296306,-0.3576712107094143,-0.23404506825285795,-1.69193593380255
101.0,94.0,2.3991079330000002,56.0,1.0,125.0,37.0,42.0,43.0,6.0,6.005258693460064,64.0,83.0,6.084242601956116,-2.269329303362568,0.23813142861658385,-3.0204824391726066,-1.853851249790564
103.0,100.0,4.221578836,57.0,1.0,317.0,132.0,80.0,119.0,-13.0,13.333665832497509,-29.0,-123.0,1.4986691749024004,-1.6561788290151462,0.02652681602834095,-6.603284792239295,-2.0166833016331585
