stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
62.0,66.0,2.98395896,1.0,1.0,299.0,86.0,42.0,122.0,36.0,25.967030913828836,-24.0,-103.0,-1.7519691557597945,2.21743593580732,1.5974613511115865,0.13947671488867838,-4.223239196588998
65.0,67.0,1.166131973,2.0,1.0,312.0,58.0,227.0,39.0,-19.0,-15.9279052671422,7.0,85.0,1.4279519887059233,0.5967850093310441,1.8598980087002013,-0.20671500121429018,-2.1701011798886225
105.0,84.0,2.3671741490000002,3.0,1.0,135.0,45.0,250.0,43.0,-2.0,-0.6648683159942843,60.0,-115.0,0.07658448748021493,2.9031134384091115,1.6696630014407854,0.1420825575213475,-0.07704214069994508
86.0,122.0,8.151458979,4.0,1.0,42.0,36.0,332.0,45.0,9.0,10.919127798056586,50.0,70.0,0.2131418073502125,0.1848451250285892,1.2964662425970346,-0.05744111281541068,-2.7438505875389474
58.0,39.0,2.617252111,5.0,1.0,227.0,17.0,180.0,8.0,-9.0,0.16685141116776947,41.0,47.0,0.5044333128174945,-0.379048917953252,4.3227711877351185,-0.06100278551575084,-3.7888208463394037
45.0,43.0,2.700441122,6.0,1.0,250.0,100.0,212.0,115.0,15.0,10.375983297320161,-55.0,38.0,-0.12913188926594973,3.621070715209249,4.028046329000417,0.30486654286277404,-3.558334642919643
36.0,45.0,1.150131941,7.0,1.0,332.0,78.0,84.0,93.0,15.0,8.699409446237453,-42.0,-112.0,-0.4600571564680502,2.3912262602095606,5.66574069601114,0.17421131316702146,-5.439891451179108
17.0,8.0,7.3503351210000005,8.0,1.0,180.0,31.0,31.0,20.0,-11.0,-7.166203717876116,-14.0,149.0,-2.1164436120900185,3.7339893997229154,4.867426770942187,0.1942182463682948,-3.903741559686334
100.0,115.0,3.1666140560000002,9.0,1.0,212.0,59.0,97.0,44.0,-15.0,-11.972970338095543,41.0,115.0,0.5044333128174945,-2.5304200738043083,4.830456245566977,-0.4257381102235138,-2.7675437820452538
78.0,93.0,3.383265018,10.0,1.0,84.0,146.0,47.0,147.0,1.0,-3.203354339410624,-68.0,37.0,-0.027752815791999487,4.935147461403676,5.286915657525858,0.3616015576213118,-2.9918336139505084
59.0,44.0,2.817061186,12.0,1.0,97.0,141.0,355.0,147.0,6.0,6.296256935333388,66.0,102.0,0.0374089594990589,1.2745435947888266,5.286915657525858,-0.04498438436412163,-6.693093452999983
146.0,147.0,1.383744001,13.0,1.0,47.0,43.0,180.0,45.0,2.0,3.1636317353213164,-45.0,-133.0,-0.3467808801780902,-3.4145901022505076,3.5945834652470543,-0.37994362239492147,-1.1989355575551521
55.0,113.0,4.333076,14.0,1.0,109.0,37.0,196.0,147.0,-38.0,-36.333821087210865,18.0,-87.0,2.113776778332816,-2.6683005855404005,2.1630664045648436,-0.16343056972414985,-3.7256944967700996
141.0,147.0,4.633505106,15.0,1.0,355.0,97.0,22.0,102.0,5.0,-2.0277091317040297,44.0,-27.0,0.3814076583503197,1.8502611104875606,1.7993162036873218,0.12475783628963226,1.270285898211458
43.0,45.0,2.899363995,16.0,1.0,180.0,109.0,332.0,97.0,-12.0,-8.804113290639151,-66.0,-152.0,-0.0374089594990589,4.002853292650921,1.4497980809104039,0.14730778492414873,-2.4678366408647268
37.0,147.0,3.783168077,17.0,1.0,196.0,94.0,263.0,114.0,20.0,11.133972048378254,-57.0,-67.0,-0.10516639034034427,6.511289567149417,1.1400974863820281,0.2621174858883455,-5.618768535369191
