,S1,S3,S4,S6,S7,S8,s9,s10,s11,s12,s13,s14,s15,MEAN,SEM_LOW,SEM_UP
15,-0.8865567308674849,0.3122521601456116,-0.1345050597715122,2.0823002503509085,0.35638588988240755,1.5130804244009202,0.21736602544180872,-1.2274289374290859,0.24023254138425973,-4.708399372228381,-4.123040088652496,-3.1654135710035836,-3.208449711878004,-0.979398167709587,-0.37876750688246763,-1.5800288285367063
16,-1.394784342024519,0.3942082907116381,-0.014902738318775326,2.012765226433072,0.9026176828719324,1.6637294824372668,-0.0597408581398814,-1.2737015621107746,0.39503773011613397,-4.834115920379423,-3.3299475723476357,-2.713512594963113,-3.85559089238413,-0.9313798513921699,-0.32730292713467346,-1.5354567756496664
17,-1.610173019288434,0.6085515915280162,-0.45711240254691404,2.253297612223074,0.46239204318067173,1.6774527584892749,0.03948567915698665,-1.0899592094942454,0.2498075372049324,-4.596520018460985,-3.267856086479434,-3.010246318246785,-4.019901591401875,-0.9815985710873629,-0.37696354236178187,-1.586233599812944
18,-1.7373942200886434,0.9343066899910747,-0.28849927055738483,2.2675084949157744,0.35086417218873533,2.3857503205518054,-0.5188936699063867,-1.4143470725498883,0.8922592438113446,-4.3867409156606785,-3.1458310539771976,-3.547837626359966,-3.628391669639506,-0.9105574290216091,-0.279570242690907,-1.5415446153523111
19,-1.4116935556797456,1.8376256382568052,-0.7453601154505716,2.218688212580455,0.37532237755599146,2.476473875371936,-1.1433255383537093,-1.1006296400421085,0.4824195427957135,-4.273457857308602,-3.370408091384422,-3.536694629127251,-3.484765962251043,-0.8981389033105039,-0.25932799310543486,-1.536949813515573
20,-1.4116935556797456,1.2996908840889283,-1.0505987732180762,1.4374865712862845,0.598376271517085,1.8737671899596506,-1.0241828498708354,-1.1006296400421085,0.4824195427957135,-4.347925859359621,-3.974683406747873,-3.6973438952091984,-3.57672015442834,-1.1147721288390875,-0.5038415146069898,-1.725702743071185
21,-1.1397428110497396,0.8620872144267168,-1.5814279061300438,1.4876554066146066,-0.29342348710007304,2.085445414805507,-1.0241828498708354,-1.464752862755495,0.5233905092014945,-4.15279190136844,-3.6323590049675114,-3.472364590965434,-3.537480677690484,-1.1799959651422869,-0.6050403839115942,-1.7549515463729795
22,-1.2748638713308467,1.2171904865328314,-1.7875469020247094,1.6344418554367162,-0.29342348710007304,1.995561087875573,-0.7235195374959853,-2.0379819445494283,0.8985833315007471,-4.152061608397296,-3.6798288378493553,-4.063972071265816,-3.172780130514265,-1.1877078176293776,-0.580323084164263,-1.7950925510944922
23,-0.9305729496572331,1.466390218887638,-2.699414325696998,1.7149714625646535,-0.13242342953066152,1.8139730995415793,-0.7117922526382675,-2.160318131005385,1.2990693304039715,-3.975855944221584,-2.8112939042181964,-3.5440357186772435,-3.04169900835036,-1.0548462732767758,-0.4639360312954024,-1.6457565152581493
24,-1.1145680342672637,1.4192968245488757,-2.084795180582603,1.7112197630977606,-0.706786048094822,0.8629736079886778,-0.8686741228843952,-2.0758556543535356,1.2312700052285142,-4.0522536929438715,-2.3655091604434024,-3.092446319364246,-3.114675417347434,-1.0962156484167496,-0.5650446894414574,-1.6273866073920418
25,-0.2482043982816031,1.321592682903708,-2.6281413552329647,1.614597780332145,-0.9146678213870544,0.3048232497001084,-1.1766918733926686,-2.0679699320429976,0.5404264136465525,-4.116395500057301,-2.21525142864199,-3.004657471528411,-2.8990965923810075,-1.191510480489499,-0.6912946384864681,-1.6917263224925296
26,-0.24282679744002597,0.48551789111773086,-2.604100215347779,1.9958065064188601,-0.23425709022139996,-0.5584286600119359,-1.5926595482912265,-2.0435940088984537,1.1396159646813426,-4.353703038527701,-1.2894443131562923,-2.4453084591331757,-3.372903115555453,-1.162791144951193,-0.6574740200256896,-1.6681082698766962
27,-2.0818366091830014,0.8209893724719484,-2.5596809433038374,2.150538508836274,-0.18612803699055105,-0.39132980446070426,-1.8552553814119719,-2.012197067324775,0.5282240954365213,-4.391757862452706,-0.6189978184888532,-2.8156528596054677,-2.877344001662586,-1.2531098775492084,-0.7492366057118982,-1.7569831493865187
28,-2.228289466641999,0.20014296837985135,-3.2347674712102186,1.7109318358404697,-0.2033357956382223,-0.3813550107910257,-1.9571597719382112,-2.1470220387104972,0.7737514815780515,-4.157068729234237,-0.05170133178410804,-3.0955215208058355,-2.6567838246921394,-1.3406291288960095,-0.8459010944686354,-1.8353571633233836
29,-1.3665991217469706,-0.5554088111425923,-3.396408876270146,1.5681107289704113,0.527333394908219,0.3463549017211137,-1.2502432222452964,-1.8710050479177007,0.9240895372276373,-3.92660013129531,-0.37941510166379244,-3.9587378560883124,-2.5881879929628835,-1.225132122961971,-0.7130566459296315,-1.7372075999943104
30,-0.9399578153016928,-0.6173533065304431,-3.3285322467426433,1.0902835928865489,0.6447640060070157,-0.08400446034105613,-1.429450858171786,-2.077099497397042,0.8098099208500035,-4.009751442254237,-0.5376573487288636,-4.2403575161026,-2.5477387413722274,-1.328234285630694,-0.8290500981486364,-1.8274184731127514
31,-0.40362303493267554,-0.7112176412483819,-2.6206836739055395,1.1477543698114876,0.89603320261355,-1.1133325446533897,-1.4158005762485542,-1.988927491114344,0.7716311180724501,-3.9826425430685934,-0.3765882006783576,-3.7589887781752522,-2.3665014683904717,-1.2248374816860057,-0.7601703457107782,-1.6895046176612332
32,-0.9068822143444749,-0.11452506662801491,-2.21313580066171,1.021964815858221,-0.2943540451055768,-1.4459592223316604,-1.7156991561871404,-1.9189082640516877,1.0849534516758874,-4.001306918434779,0.10200382707107439,-4.1496695972113535,-2.4837588547063807,-1.310405926542892,-0.8446223157962365,-1.7761895372895475
33,-1.7232969756133731,0.17547994626729924,-2.231603475558125,0.9250317967838271,-0.3841399674962735,-1.3740564188242874,-1.9087847445387192,-2.3725687176378636,1.1288973206268602,-3.457348836728616,0.2177379399125714,-3.8363377656051307,-2.295537908214808,-1.3181944466635875,-0.8737327616573812,-1.762656131669794
34,-1.7795297918937811,0.14265413716578917,-0.32138874472311646,0.9250317967838271,-0.37862271749663523,-1.3901352688347561,-1.66216978249679,-1.8177873438970418,0.8117090998546808,-3.7774125195388537,-0.39763776329342987,-4.188783477950893,-2.414252477593671,-1.249871142608821,-0.8081300944128635,-1.6916121908047783
35,-1.7795297918937811,-0.32290029046428925,-0.37720470374425885,0.12736527263982958,-0.4963863656134151,-1.4463682502873765,-1.804901135386472,-1.5849309711396036,0.6057436955624793,-4.250942145675772,-0.47433286248474915,-4.126244728355233,-2.303623009416387,-1.4026350220199253,-0.9869447813289975,-1.818325262710853
36,-1.3440062979706884,-0.8348813460526195,-1.4690611101915843,-0.4524934277772186,-1.0447738499114816,-1.1843727292367432,-1.7797151149463548,-1.761259511719871,0.5136352689011339,-4.250942145675772,-0.6935469171422847,-3.608034413932011,-2.3235353527476144,-1.556383611415624,-1.2039946948526248,-1.9087725279786232
37,-1.3440062979706884,-1.4401280191183985,-1.8545154066240606,-0.5740763592272095,-1.1985589564040617,-1.120559242601772,-1.8975892744533338,-1.540382263584834,0.5136352689011339,-4.512683758261045,-1.1854080255998827,-3.6435300890635562,-1.9867350531336527,-1.6757336520877972,-1.3261404354091515,-2.025326868766443
38,-1.6525994257334446,-1.2939644730238797,-1.852635000869115,-0.5109127394657211,-1.0630321081690368,-1.3386916637635478,-1.4329801918342295,-0.8676847559510616,0.11402463140873823,-3.9375892814874383,0.29957035722253783,-3.8006786197753457,-2.2136026331637835,-1.5039058388157946,-1.1514676208263417,-1.8563440568052476
39,-1.631390340828676,-0.6113318909361485,-0.7339086977394805,-0.1115852166088258,-1.1674771773233443,-1.7367134979827084,-1.2189698726019245,-0.48144669691756714,-0.1497358974835029,-4.384479597024223,0.40458675421851703,-3.5399127952866642,-1.9095087434520743,-1.3286056669205095,-0.9503288791927598,-1.7068824546482593
40,-1.1349018145253396,-0.6367105431063506,-1.9562103561637258,-0.31632424466034,-0.6969395702545387,-2.090443414970916,-0.9502777184236458,-0.8658847471696128,-0.7808786462099102,-4.110369621293703,0.6946473921665209,-3.233164003606771,-1.9095087434520743,-1.3836127716669546,-1.0316156574167166,-1.7356098859171927
41,-0.9646911460862669,-0.5152874626606638,-1.9359982508503757,-0.2658819555423491,-1.6356822794697778,-3.194822454930609,-0.9460883078780843,-0.5404104950097204,-0.49617023025354573,-2.449948350420293,0.9584557324560867,-2.91596737502578,-1.9539336313214637,-1.2966481697686802,-0.9693109756368019,-1.6239853639005586
42,-1.0589783238281216,0.7049402809395436,-1.479331571844633,-0.7119488678150387,-1.8401821252857247,-3.194822454930609,-1.0039013569983148,-1.1043831571974771,-0.7319257338431641,-2.4652260443788303,1.1019281264185026,-2.7508622180705697,-2.050964828323475,-1.2758198673198393,-0.9307539362317051,-1.6208857984079734
43,-1.4752648119124447,0.8817719180393029,-1.548599575645154,-1.0850435830109737,-2.1931087553509756,-3.194822454930609,-1.2526056448988316,-0.8470255164161035,-0.7319257338431641,-2.9481869747552008,0.7764760015508783,-2.495311416390925,-1.7551188608659682,-1.3745204160330902,-1.0310000570447604,-1.71804077502142
44,-1.4046709657007135,0.6129913196703091,-1.8297770586941857,-0.48795122980446276,-2.6123379051868367,-3.189770557920283,-1.5352977015433027,-0.9865825860356522,-0.320188053069437,-1.32012027888848,1.2649738004833566,-2.1051389905635345,-1.6691244018998985,-1.1986918930117785,-0.8566744720908619,-1.540709313932695
45,-1.9866752544372144,0.3507718638207793,-2.264813550935686,-1.0241063650596027,-2.8743233821021863,-3.3959824013204014,-1.7871382695622318,-0.8512135209810879,-0.42141160330128147,-1.399210344644755,1.5533394524724862,-1.7571424071067652,-1.5744281774641173,-1.3409487662016975,-0.9766818491208935,-1.7052156832825014
46,-1.4386171196200288,0.262799115217956,-2.4323426225281763,-0.8668799908851127,-3.724973886500414,-3.6220797251267287,-1.969893581407856,-0.08890124791865289,-0.19011628591530297,-1.14554866518617,1.0553473269751847,-2.0177630237167192,-1.5498344620579003,-1.3637541668207631,-0.9678817276975669,-1.7596266059439594
47,-0.917985637015036,0.18918796084944844,-2.685524298928709,-0.720074058979809,-4.151591633036083,-4.617720956206472,-2.2421151854695833,-0.9825420221754202,-0.17476702767308464,-0.8045904151616613,0.3976282673382395,-2.310973986077186,-1.3306451665197434,-1.5655164737734695,-1.1325270338071778,-1.9985059137397612
48,-1.1449434377485104,0.10763836788152727,-2.117541809640355,-1.4972032043009231,-3.9040649005951,-4.499874235694046,-2.3371095865085776,-1.006499881358745,-0.03607898983776675,-1.0231388495804659,0.25798069917330907,-2.2673103246770303,-1.044142712909921,-1.5778683742920463,-1.1775984058774922,-1.9781383427066004
49,-0.918971374812653,0.27868175593169514,-2.1630911844962206,-1.613729635260212,-4.002317190773232,-4.755595339194578,-1.9813228473484181,-0.7043289732577716,-0.611383754125247,-0.8977903889113426,0.275842158293006,-1.8377424778433333,-1.044142712909921,-1.5366070742083253,-1.1260918471458663,-1.9471223012707843
50,-1.672887346756314,-1.5893813001444421,-2.547629869549953,-1.6547592378167528,-3.8307420475722576,-5.34048881352098,-1.3497488739272998,-0.7043289732577716,-0.583781072410134,-0.6378048070298854,0.5686162430145574,-1.3270709927263846,-0.7038233209615559,-1.6441408009737821,-1.2185759005052685,-2.0697057014422957
51,-2.1740512217872143,-1.8694722478838308,-2.2137943928380146,-1.8604668725960398,-3.8106183721040776,-5.1626188311413,-0.9844721709429336,-0.7883115081522978,-0.741404266940234,-0.7935252134128736,1.2351750381971127,-1.6209345550416794,-0.849275730897874,-1.6641361804262504,-1.2300154072094287,-2.098256953643072
52,-2.5054608671572236,-1.3647039986726783,-2.278113180161668,-2.093471848334496,-2.8033926591435354,-5.70304342724581,-0.6910326088715103,-0.9675025761933986,-1.0361853156404528,-0.9454952788037196,1.2351750381971127,-1.7969548030313718,-0.9089159573147105,-1.681469037105651,-1.2407342548764788,-2.1222038193348234
53,-2.6629292550257673,-1.7254271687907081,-1.857623189153326,-2.504262651474127,-2.86394639557951,-5.613300305792143,-0.814043879001114,-0.9934559287326408,-1.9660266947163585,-0.4950676497229139,0.8818672316032568,-1.9063524840405393,-1.125624471565976,-1.8189379109224515,-1.3958113139441937,-2.242064507900709
54,-2.6622783348409107,-2.230426295475504,-1.4797038043966975,-2.23590103244698,-3.302488346894608,-5.606466912337487,-0.7732096092979563,-0.46414310403319065,-1.752850102104088,-0.6921369070742068,0.3485544082640634,-2.237411581724018,-1.2503799535380524,-1.87221858276151,-1.455590305843988,-2.2888468596790323
55,-2.682389167491475,-2.838813912853023,-1.6350368033638014,-2.006567259651992,-3.0625854256966503,-4.703768389306732,-0.45120148988247344,-0.7286850844924464,-1.6641127250455376,-0.12178192212469498,0.47747520502791035,-2.3356534367754245,-1.360819790907977,-1.777995400197255,-1.3905656913583577,-2.1654251090361525
56,-3.438187625624879,-2.7867931783277125,-1.2034914981131648,-1.8182937576340175,-2.884591344256043,-4.434240815884827,-0.4461375792844756,-1.2440544319609979,-1.2285640276871623,-0.11292425057936957,0.5821951611099598,-2.2731309960387036,-1.0681303873577002,-1.7197188255106992,-1.3291696054285191,-2.1102680455928793
57,-3.4255765951364943,-2.9068665678575236,-1.0287755999721682,-2.0339563068033844,-3.8881320884495647,-4.766383414635005,-0.5363687969336606,-1.1700292921374673,-2.080173745485029,0.15172743427663493,0.49212394466005965,-2.261417009238309,-0.5958136211284972,-1.8499724352954163,-1.4082203556149597,-2.291724514975873
58,-3.1638024688438553,-3.195854744840654,-0.9869816734807962,-2.191106002740302,-3.8881320884495647,-4.899280251072668,-0.844698871710512,-1.1720158981624689,-1.5866426713163115,0.15172743427663493,-0.09947167584277998,-1.996046213911209,-1.0436300248588846,-1.9166103962271825,-1.5000044358848004,-2.3332163565695647
59,-2.5871142736228716,-3.375352609627516,-1.3242545372432746,-2.032701703757533,-4.694086936992075,-4.649690280320796,-0.6472578421435988,-0.4716573060041185,-1.022837107270613,1.118627997089009,0.047444291623677345,-1.666713334969133,-1.4679632096590531,-1.7518120656075307,-1.274071657860551,-2.2295524733545102
60,-4.6168408842035245,-2.590904963253117,-1.1529084395279214,-2.281313528730336,-4.451503810161871,-5.7923947156439155,-0.30100527418277045,-0.48297364781157015,-1.5223749688547918,1.2410534080255997,0.13891242340263377,-1.7646483513210691,-1.3431392909259519,-1.9169263110145078,-1.3548876314585456,-2.47896499057047
61,-4.311096189189074,-2.200594356192504,-1.0151938734311616,-2.0487019238052264,-3.476774784597657,-5.32592095220045,-0.20935872947338813,-0.5794737813825172,-1.2202672566986887,1.943564718596034,0.8208019143369647,-1.2940204538742308,-0.7464869881236561,-1.5125786658488893,-0.9583507404805122,-2.0668065912172664
62,-4.173251615094987,-2.7296437367843236,-1.180705576273967,-2.200632852235949,-3.399509957116572,-5.40904131749247,-0.19937462110706208,-0.6083102002219635,-1.226635237363154,2.0037559043353435,0.6233509419940132,-1.363419227319591,-0.9845120973786539,-1.603686891696872,-1.051123605943013,-2.1562501774507314
63,-3.1637001474269018,-2.993813575794062,-1.2524456647085564,-2.082191445764235,-2.379433306203857,-4.948404289837328,-0.34465698271979434,-0.8217177459536942,-1.5558644735474552,1.7759920474316295,0.5323205614449237,-0.5975111134449971,-0.887780434136403,-1.4399389669739027,-0.9604402842925874,-1.919437649655218
64,-1.5154117990277836,-2.9007329737280543,-1.1045917782989298,-1.931240837962556,-2.069808621766786,-4.748818687839156,-0.16946684792894523,-0.8217177459536942,-1.3684735368946168,1.1605359121545618,-0.32463539333424146,0.15730335154684724,-1.0039256999370498,-1.2800757429977236,-0.86982483071322,-1.6903266552822274
65,-1.6394661667645312,-2.743156181332925,-1.6613230645446324,-2.1826010306929806,-2.0927033900026926,-3.753131977716569,-0.3011155893532591,-1.068606168717618,-1.105680092344507,1.8533608078224464,0.9202614484937297,0.4933171001049514,-0.8698217313076052,-1.0885127720273995,-0.6608205422655837,-1.5162050017892152
66,-1.3101263342891953,-3.0596909494587163,-1.0605386736952669,-2.1568216501906057,-1.962918178428354,-3.0908264036528523,-0.021707916316649027,-1.4101206433295386,-1.0144828345952341,1.8533608078224464,0.9801294143968113,0.7066642307243504,-0.5079659903311381,-0.9273111631803032,-0.5093388756871744,-1.345283450673432
67,-1.3101263342891953,-2.542805149050391,-0.33040550973001254,-1.5011308013975229,-2.1798266324091706,-2.81095551775356,-0.3719946754086059,-0.5545720252100622,-0.7401604284791279,1.3614438718351207,1.1401960476504396,1.0290388496418004,-0.35090463591948207,-0.7047848415784437,-0.32865421323488636,-1.080915469922001
68,-0.21898632474399124,-2.542805149050391,-0.5588893983364995,-1.0421930345270676,-1.9069323828044191,-2.63055602117352,-0.015807007126694642,-0.6177796675351246,-0.7540338854341005,2.178339197669583,0.43902983011402086,1.144430377212735,-0.6372887873752852,-0.5510363271623657,-0.17443330223135978,-0.9276393520933717
69,0.22931438470735635,-3.2489793561385447,-0.6558769540338569,-0.9935431821160514,-1.5492518829091817,-2.1491034351831737,-0.5514688671020543,-0.6088212763092423,-0.4201258706079257,1.3048667809429846,-0.9026304174098295,1.5241168182262124,-0.5219383706240216,-0.6571878175813329,-0.3045967353287255,-1.0097788998339403
70,0.22931438470735635,-3.1258713926188113,-1.0381906293114913,-1.4855760694891287,-1.1067443908281194,-1.6501611332239585,-0.5112945029441447,-0.8432766405742621,0.01080941907034522,1.9757347685817421,-0.9346540406544137,1.492469891116829,-0.5980367933001691,-0.5834982407283251,-0.21690346093049262,-0.9500930205261576
71,0.5870374014761984,-3.0609958958057204,0.47492323839776307,-1.757799133902119,-1.2347103650921196,-1.4893327304890873,-1.2198508603017066,-1.317159319567726,0.5061994037981193,1.228262552030232,-1.3973285877932085,1.4827013140371135,-0.36046639041478756,-0.5814245672020806,-0.2089216899991197,-0.9539274444050414
72,0.45996749670549636,-2.6090460859847964,0.5022636446761423,-1.841450958997203,-0.6253345672983327,-1.2105422021273187,-1.2189157215362836,-1.2740292958116644,0.8224337964187819,1.6532504413484108,-1.657889869746248,1.48708704468569,0.47879835791559083,-0.38718522459628735,-0.009292012263891536,-0.7650784369286832
73,0.8808438468080769,-4.00842124898417,0.23017832275533592,-1.9677635978185537,-0.7789294662816125,-1.2105422021273187,-1.1018195519932463,-0.27022258563803087,1.0655619434219237,1.4864429733621678,-1.907519629622474,1.5670791445705876,0.357472688874055,-0.435203027897943,0.012243005443173582,-0.8826490612390596
74,1.1893570457817761,-3.8355133595135347,0.2709964442980048,-1.784776252221562,-0.3626719156952393,-1.811116403693018,-1.115986111766533,-0.262436185849235,0.702653085753259,2.1689466895669263,-1.3528883929107995,1.5643898535335075,0.071779779201261,-0.3505589018088605,0.10230807322680918,-0.8034258768445302
75,0.772544494328857,-2.719405769602368,0.4485919879748186,-2.599196205061225,-0.21862165369055686,-1.811116403693018,-0.9814254045102078,-0.24424858003667718,0.47533722378445364,0.886726587395268,-0.7533318586145704,2.0557505330522656,0.6331910463079448,-0.3119387694126935,0.08226314978581745,-0.7061406886112045
76,1.4223983122981751,-2.4186938881641367,0.7488938952563224,-2.218827928548456,0.047569572936727686,-1.7400503250750288,-0.44281258626066256,-0.19142201931348546,0.6865933327861682,0.9666993382819772,-0.6320129716451371,2.1429147906637134,1.2781358070417836,-0.02697035921092609,0.3704711140623539,-0.4244118324842061
77,1.164006892454376,-3.233120521255123,0.6483491123089811,-1.9613195494656745,0.5117990780011236,-1.61495897167074,-0.6643655501610212,-0.4871535390659506,0.42483872150592406,0.8915243045024285,-0.5930390486173135,2.3032011760128164,1.9251267035314108,-0.05270086091682795,0.38528391518166366,-0.4906856370153196
78,1.367970428015692,-3.446332539170651,0.7638304314758059,-2.5264526094788335,1.0217112949494538,-0.13333270606363382,-0.4467578523165169,0.23732164920151802,0.4129421418381321,1.3849172312235365,-0.3803087792431403,2.5044156474080848,2.2380022916455227,0.23060974072961304,0.7032936293125536,-0.24207414785332743
79,1.9946793183490996,-3.7149460923248134,0.3479235836260129,-1.9116942702506743,0.8683258928382172,-0.0076153804228242025,-0.17574384646420185,0.6222109912977002,0.3518625549353032,1.927949652519668,0.48001727307343545,2.776684495266163,1.774966538217972,0.4103554392816199,0.887189833731376,-0.06647895516813629
80,1.9946793183490996,-4.159730252086747,1.7678712640289878,-1.748595644598957,1.4423002761556074,0.343183490304499,0.20444283594395138,0.9438854924775045,0.7259924363612924,1.7949482740621183,0.5048036234977799,3.159846395417336,1.774966538217972,0.6729687729331112,1.190898047717247,0.15503949814897533
81,2.1101659358674945,-3.426852691651388,2.313474557265372,-1.7928319079067527,1.4972462975427392,0.8615614436753481,0.3328053042421075,0.43844729485353595,0.7611097117024965,1.523460378082619,-0.48848006293976265,3.12490489730936,1.7850469007445309,0.6953890814452077,1.1879846279236732,0.20279353496674224
82,2.9247565270339297,-3.0358625554878556,2.3549461073474833,-1.4265984672941183,1.4679969611532209,1.4905258301297875,0.4688273591698647,0.608241535210075,0.8916845470201497,1.8277266287489782,-1.2268685084234483,3.9503969983861658,2.3807710960157125,0.9751187737699958,1.5114376573115647,0.4387998902284269
83,2.9424056241530567,-2.5071831139326135,2.6630769255040834,-1.020161914406584,1.4765216580927758,1.7859737248920635,0.11196066173658661,0.6632259570344948,0.6516514382560017,2.165006495094966,-0.9267645772454561,3.9479049152645045,2.474264876879453,1.1098371285633333,1.6197691539946601,0.5999051031320064
84,3.2642758989489344,-2.434724335771939,1.4541664693377585,-0.9758302389933022,1.9890280192954763,1.8843784188082464,0.13436275393151423,1.116775439827121,1.1043332921165168,2.1204967233839027,-1.254667601614533,4.080641479458205,2.3313512253089095,1.1395836572336007,1.6517259680678722,0.6274413463993291
85,3.33446676170286,-2.572207166363969,1.6675676648673263,-2.121709450106422,1.5946883364666877,2.229048140229575,0.13695981492381185,1.4016601980292185,1.1940567078311972,2.1726144803227796,-0.07357763028195248,4.17837066216573,3.0949942115403712,1.2489948254867085,1.8003440526672319,0.6976455983061851
86,3.5704041479576767,-2.2202466775507026,1.5926294043357474,-2.5083919901059457,1.4595237873659899,2.3167370430559946,0.01279189460213789,1.7168570175013547,0.8583061840218313,2.0687139004289317,-0.1880471615609254,4.4315813553060295,3.2528504110457086,1.2587468704926024,1.8340106416767237,0.6834830993084811
87,3.114869516518647,-2.1954946083915314,1.4396810807599292,-2.637518893260984,1.151364367109567,2.8193228842631552,0.005002454218423039,2.3651636029095946,1.033908684133454,2.025992935700428,-0.3629578687616896,4.208625019106095,2.9521903569521357,1.2246268870197863,1.7944733788465872,0.6547803951929854
88,2.9991521219125428,-2.045888677428171,1.366226765451437,-2.9535027437095125,1.299210767121514,2.91257295813836,0.16578033054699637,2.4946458152186106,1.0503282698242455,1.8468979382956152,-0.4028664644398622,3.7882561951889917,2.7834457348413477,1.1772506931509321,1.7374139429663302,0.617087443335534
89,2.9991521219125428,-2.106773391960492,1.961624139455711,-2.8973675710978744,1.3334256760353211,2.6938690769329443,0.16578033054699637,2.682366439240894,1.0503282698242455,1.8468979382956152,-0.8742221574863743,3.4595888619457713,2.3209936946778766,1.1258202637171675,1.6810446891485444,0.5705958382857904
