stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
13,Stimuli/Morph13.JPG,Stimuli/Morph13.png,Stimuli/BlurLevel5/BlurEditedMorph13,Stimuli/BlurLevel5/BlurEditedMorph13.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph13.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph13.png,Stimuli/BlurMorphTrio/EditedMorph13.png,010027right.gif,Stimuli/normal_thumbnails/13right.gif,0,0,0,12,,,,,,,,,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,50.67525288,None,64,-100,-100,347,2.435925162,-0.562377636,13,training,74.17972297,74.68813621,74.17972297,74.68813621,14.28571429,1575471792,1575471797,5.669670105,84,97,-84,63,1575471789,1575471792,space,8.459295709,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
132,Stimuli/Morph132.JPG,Stimuli/Morph132.png,Stimuli/BlurLevel5/BlurEditedMorph132,Stimuli/BlurLevel5/BlurEditedMorph132.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph132.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph132.png,Stimuli/BlurMorphTrio/EditedMorph132.png,None,None,0,1,1,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,-100,-100,169,-2.454067959,0.477022488,132,training,91.1037223,91.60402168,91.1037223,91.60402168,85.03401361,1575471809,1575471812,3.384143829,113,121,11,11,1575471806,1575471809,space,5.085982814,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
18,Stimuli/Morph18.JPG,Stimuli/Morph18.png,Stimuli/BlurLevel5/BlurEditedMorph18,Stimuli/BlurLevel5/BlurEditedMorph18.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph18.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph18.png,Stimuli/BlurMorphTrio/EditedMorph18.png,010039right.gif,Stimuli/normal_thumbnails/18right.gif,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,-100,-100,298,1.173678907,-2.207368982,18,training,102.0225693,102.5364967,102.0225693,102.5364967,74.14965986,1575471820,1575471827,7.566048861,146,146,-128,19,1575471817,1575471820,space,5.14607244,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
47,Stimuli/Morph47.JPG,Stimuli/Morph47.png,Stimuli/BlurLevel5/BlurEditedMorph47,Stimuli/BlurLevel5/BlurEditedMorph47.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph47.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph47.png,Stimuli/BlurMorphTrio/EditedMorph47.png,010130right.gif,Stimuli/normal_thumbnails/47right.gif,0,3,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,-100,-100,195,-2.414814566,-0.647047613,47,training,117.6712155,118.1704428,117.6712155,118.1704428,86.39455782,1575471835,1575471838,2.68311286,120,37,10,10,1575471832,1575471835,space,2.397933601,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
9,Stimuli/Morph9.JPG,Stimuli/Morph9.png,Stimuli/BlurLevel5/BlurEditedMorph9,Stimuli/BlurLevel5/BlurEditedMorph9.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph9.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph9.png,Stimuli/BlurMorphTrio/EditedMorph9.png,010015right.gif,Stimuli/normal_thumbnails/9right.gif,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,-100,-100,18,2.377641291,0.772542486,9,training,125.4120158,125.9366464,125.4120158,125.9366464,87.75510204,1575471843,1575471845,1.666760921,18,18,-9,-9,1575471840,1575471843,space,1.199901105,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
79,Stimuli/Morph79.JPG,Stimuli/Morph79.png,Stimuli/BlurLevel5/BlurEditedMorph79,Stimuli/BlurLevel5/BlurEditedMorph79.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph79.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph79.png,Stimuli/BlurMorphTrio/EditedMorph79.png,020239right.gif,Stimuli/normal_thumbnails/79right.gif,0,5,5,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,-100,-100,145,-2.047880111,1.433941091,79,training,130.9401141,131.4381266,130.9401141,131.4381266,23.80952381,1575471848,1575471854,5.983420849,45,135,-56,-56,1575471846,1575471848,space,8.013047883,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
71,Stimuli/Morph71.JPG,Stimuli/Morph71.png,Stimuli/BlurLevel5/BlurEditedMorph71,Stimuli/BlurLevel5/BlurEditedMorph71.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph71.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph71.png,Stimuli/BlurMorphTrio/EditedMorph71.png,020225right.gif,Stimuli/normal_thumbnails/71right.gif,0,6,6,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-100,-100,74,0.68909339,2.40315424,71,training,147.1690901,147.6866922,147.1690901,147.6866922,83.67346939,1575471865,1575471867,2.366801023,18,83,-12,-12,1575471863,1575471865,space,1.247981965,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
113,Stimuli/Morph113.JPG,Stimuli/Morph113.png,Stimuli/BlurLevel5/BlurEditedMorph113,Stimuli/BlurLevel5/BlurEditedMorph113.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph113.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph113.png,Stimuli/BlurMorphTrio/EditedMorph113.png,None,None,0,7,7,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,-100,-100,76,0.604804739,2.425739316,113,training,153.2720603,153.7871812,153.2720603,153.7871812,83.67346939,1575471871,1575471878,6.73309207,147,125,-12,-12,1575471868,1575471871,space,1.746099721,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
72,Stimuli/Morph72.JPG,Stimuli/Morph72.png,Stimuli/BlurLevel5/BlurEditedMorph72,Stimuli/BlurLevel5/BlurEditedMorph72.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph72.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph72.png,Stimuli/BlurMorphTrio/EditedMorph72.png,020227right.gif,Stimuli/normal_thumbnails/72right.gif,0,8,8,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-100,-100,15,2.414814566,0.647047613,72,training,164.3859331,164.8854801,164.3859331,164.8854801,91.83673469,1575471882,1575471889,6.649566889,46,78,-6,-6,1575471879,1575471882,space,1.266716448,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
21,Stimuli/Morph21.JPG,Stimuli/Morph21.png,Stimuli/BlurLevel5/BlurEditedMorph21,Stimuli/BlurLevel5/BlurEditedMorph21.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph21.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph21.png,Stimuli/BlurMorphTrio/EditedMorph21.png,010049right.gif,Stimuli/normal_thumbnails/21right.gif,0,9,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-100,-100,237,-1.361597588,-2.09667642,21,training,174.4945587,175.0189293,174.4945587,175.0189293,85.03401361,1575471892,1575471894,1.815850973,129,32,-11,-11,1575471890,1575471892,space,0.984150367,,,,,,,,,,,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,-100,,,,,training,,,,,,,,,,,,,,,,,178.9853969,None,178.9853969,None,178.9853969,None,space,5.001861925,178.9853969,None,,,,,,,,,,,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
118,Stimuli/Morph118.JPG,Stimuli/Morph118.png,Stimuli/BlurLevel5/BlurEditedMorph118,Stimuli/BlurLevel5/BlurEditedMorph118.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph118.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph118.png,Stimuli/BlurMorphTrio/EditedMorph118.png,None,None,,,,,0,0,0,0,0,0,0,117,,,,,,,,,,,,,,,,,,,,,,,42,1,1,349,2.454067959,-0.477022488,118,Experiment,,,,,,,,,64,122,-4,-4,,,,,,,,,,,,,,,185.8282241,186.3365788,185.8282241,186.3365788,94.55782313,1575471903,1575471906,3.065667152,1575471900,1575471903,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
30,Stimuli/Morph30.JPG,Stimuli/Morph30.png,Stimuli/BlurLevel5/BlurEditedMorph30,Stimuli/BlurLevel5/BlurEditedMorph30.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph30.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph30.png,Stimuli/BlurMorphTrio/EditedMorph30.png,010076right.gif,Stimuli/normal_thumbnails/30right.gif,,,,,0,0,0,0,0,1,1,29,,,,,,,,,,,,,,,,,,,,,,,51,2,1,238,-1.324798161,-2.12012024,30,Experiment,,,,,,,,,30,32,-2,-2,,,,,,,,,,,,,,,191.9321857,192.4552063,191.9321857,192.4552063,97.27891156,1575471909,1575471912,2.583747149,1575471907,1575471909,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
80,Stimuli/Morph80.JPG,Stimuli/Morph80.png,Stimuli/BlurLevel5/BlurEditedMorph80,Stimuli/BlurLevel5/BlurEditedMorph80.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph80.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph80.png,Stimuli/BlurMorphTrio/EditedMorph80.png,020240right.gif,Stimuli/normal_thumbnails/80right.gif,,,,,0,0,0,0,0,2,2,79,,,,,,,,,,,,,,,,,,,,,,,19,3,1,100,-0.434120444,2.462019383,80,Experiment,,,,,,,,,18,122,-42,-42,,,,,,,,,,,,,,,197.8032495,198.4560418,197.8032495,198.4560418,42.85714286,1575471915,1575471923,7.867426157,1575471912,1575471915,,,S6,1,51,m,expert radiologist,2019_Dec_04_0902,AdjustEyeTrack,3.1.5,59.98039169
