stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate
71,Stimuli/Morph71.JPG,Stimuli/Morph71.png,Stimuli/BlurLevel5/BlurEditedMorph71,Stimuli/BlurLevel5/BlurEditedMorph71.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph71.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph71.png,Stimuli/BlurMorphTrio/EditedMorph71.png,020225right.gif,Stimuli/normal_thumbnails/71right.gif,0,0,0,70,,,,,,,,,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,33.21038119,None,80,-100,-100,157,-2.301262134,0.976827821,71,training,96.9725709,97.47739593,96.9725709,97.47739593,67.34693878,1575565848,1575565852,4.01919508,147,47,24,24,1575565846,1575565848,space,3.202715958,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
85,Stimuli/Morph85.JPG,Stimuli/Morph85.png,Stimuli/BlurLevel5/BlurEditedMorph85,Stimuli/BlurLevel5/BlurEditedMorph85.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph85.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph85.png,Stimuli/BlurMorphTrio/EditedMorph85.png,020264right.gif,Stimuli/normal_thumbnails/85right.gif,0,1,1,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,-100,-100,157,-2.301262134,0.976827821,85,training,106.7071691,107.2077577,106.7071691,107.2077577,89.11564626,1575565858,1575565859,1.584865093,41,93,-8,-8,1575565855,1575565858,space,7.257935872,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
80,Stimuli/Morph80.JPG,Stimuli/Morph80.png,Stimuli/BlurLevel5/BlurEditedMorph80,Stimuli/BlurLevel5/BlurEditedMorph80.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph80.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph80.png,Stimuli/BlurMorphTrio/EditedMorph80.png,020240right.gif,Stimuli/normal_thumbnails/80right.gif,0,2,2,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,-100,-100,164,-2.40315424,0.68909339,80,training,117.826361,118.3241552,117.826361,118.3241552,74.14965986,1575565869,1575565871,2.549702883,15,99,-19,-19,1575565867,1575565869,space,14.64923921,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
29,Stimuli/Morph29.JPG,Stimuli/Morph29.png,Stimuli/BlurLevel5/BlurEditedMorph29,Stimuli/BlurLevel5/BlurEditedMorph29.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph29.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph29.png,Stimuli/BlurMorphTrio/EditedMorph29.png,010074right.gif,Stimuli/normal_thumbnails/29right.gif,0,3,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,-100,-100,241,-1.212024051,-2.186549268,29,training,137.2743468,137.774896,137.2743468,137.774896,95.91836735,1575565888,1575565900,11.64986992,13,26,3,3,1575565886,1575565888,space,2.522326664,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
94,Stimuli/Morph94.JPG,Stimuli/Morph94.png,Stimuli/BlurLevel5/BlurEditedMorph94,Stimuli/BlurLevel5/BlurEditedMorph94.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph94.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph94.png,Stimuli/BlurMorphTrio/EditedMorph94.png,020286right.gif,Stimuli/normal_thumbnails/94right.gif,0,4,4,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-100,-100,48,1.672826516,1.857862064,94,training,153.8601604,154.3566359,153.8601604,154.3566359,98.63945578,1575565905,1575565910,5.265686989,88,93,1,1,1575565903,1575565905,space,3.664237991,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
36,Stimuli/Morph36.JPG,Stimuli/Morph36.png,Stimuli/BlurLevel5/BlurEditedMorph36,Stimuli/BlurLevel5/BlurEditedMorph36.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph36.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph36.png,Stimuli/BlurMorphTrio/EditedMorph36.png,010095right.gif,Stimuli/normal_thumbnails/36right.gif,0,5,5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,-100,-100,18,2.377641291,0.772542486,36,training,165.9973971,166.4908123,165.9973971,166.4908123,93.19727891,1575565917,1575565920,2.849102974,39,31,5,5,1575565914,1575565917,space,2.634611358,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
98,Stimuli/Morph98.JPG,Stimuli/Morph98.png,Stimuli/BlurLevel5/BlurEditedMorph98,Stimuli/BlurLevel5/BlurEditedMorph98.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph98.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph98.png,Stimuli/BlurMorphTrio/EditedMorph98.png,020298right.gif,Stimuli/normal_thumbnails/98right.gif,0,6,6,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,-100,-100,70,0.855050358,2.349231552,98,training,174.0909662,174.5907886,174.0909662,174.5907886,91.83673469,1575565925,1575565929,4.099107265,61,92,6,6,1575565923,1575565925,space,2.611937395,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
54,Stimuli/Morph54.JPG,Stimuli/Morph54.png,Stimuli/BlurLevel5/BlurEditedMorph54,Stimuli/BlurLevel5/BlurEditedMorph54.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph54.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph54.png,Stimuli/BlurMorphTrio/EditedMorph54.png,010150right.gif,Stimuli/normal_thumbnails/54right.gif,0,7,7,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-100,-100,215,-2.047880111,-1.433941091,54,training,183.0914149,183.591418,183.0914149,183.591418,98.63945578,1575565934,1575565940,5.73171711,26,53,1,1,1575565932,1575565934,space,1.945935395,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
145,Stimuli/Morph145.JPG,Stimuli/Morph145.png,Stimuli/BlurLevel5/BlurEditedMorph145,Stimuli/BlurLevel5/BlurEditedMorph145.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph145.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph145.png,Stimuli/BlurMorphTrio/EditedMorph145.png,None,None,0,8,8,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,-100,-100,68,0.936516484,2.317959636,145,training,193.0576159,193.5562434,193.0576159,193.5562434,79.59183673,1575565944,1575565949,5.249735355,113,130,15,15,1575565942,1575565944,space,2.622685571,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
134,Stimuli/Morph134.JPG,Stimuli/Morph134.png,Stimuli/BlurLevel5/BlurEditedMorph134,Stimuli/BlurLevel5/BlurEditedMorph134.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph134.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph134.png,Stimuli/BlurMorphTrio/EditedMorph134.png,None,None,0,9,9,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,-100,-100,233,-1.504537558,-1.996588775,134,training,203.5312542,204.0267657,203.5312542,204.0267657,93.19727891,1575565955,1575565963,8.399075985,21,139,-5,-5,1575565952,1575565954,space,2.040731369,,,,,,,,,,,,,,,,,,,,,,,s13,1,62,m,expert radiologist,2019_Dec_05_1109,AdjustEyeTrack,3.1.5,60.42045227
