stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
49.0,20.0,0.911225,1.0,1.0,38.0,100.0,62.0,46.796711018741135,11.0,-5.325233338585957,5.324113188511392,0.14044324749548603,2.260460071461098,2.1541441406308097e-16
38.0,100.0,0.62525,2.0,1.0,120.0,23.0,49.0,40.00000000000014,64.0,-7.430122251189629,5.884249772420246,-0.6233693620352979,-3.6240703954648925,0.07574587084004115
120.0,23.0,0.6716850000000001,3.0,1.0,37.0,8.0,-29.0,-43.98825436356532,-63.0,-8.050116995624867,5.442755011860605,0.6097283078291152,2.626507816357434,0.15177220409627265
37.0,8.0,0.898875,4.0,1.0,34.0,60.0,26.0,0.01578609806528064,3.0,-3.1263297909619463,4.87425830700834,0.772569057792172,-5.059350395773317,0.2283597149374095
34.0,60.0,1.370995,5.0,1.0,45.0,50.0,5.0,5.0,-11.0,-11.936611088010029,3.481043685051739,0.4860164698401789,-6.0351682742156045,0.305789603264884
45.0,50.0,1.607335,6.0,1.0,142.0,113.0,-29.0,-29.013083935407582,49.0,-2.4053288592058792,3.463313379113975,0.2750991308782536,0.6013739209055938,0.38434374392560655
142.0,113.0,0.423545,7.0,1.0,96.0,35.0,-61.0,-60.99999999999976,46.0,-7.87480428781862,3.1118061464548536,0.19540564567790783,-9.94833171324655,0.46430481372363064
96.0,35.0,0.3888,8.0,1.0,102.0,5.0,49.0,49.0,-6.0,-9.230779559523532,0.12402609236475212,-0.09917679819855398,6.517182592164937,0.5459563331568874
102.0,5.0,0.341735,9.0,1.0,1.0,65.0,64.0,64.0,-45.0,-11.448615568459125,1.4325021267050406,-0.29399145419045747,-3.862952596287855,0.6295825999851562
1.0,65.0,0.10805,10.0,1.0,136.0,102.0,-34.0,-34.0,11.0,-14.261758708342384,3.9474873142989693,-0.7822228675082632,8.982586476475198,0.7154684907656165
136.0,102.0,0.5075,11.0,1.0,31.0,131.0,-46.0,-45.99999999999986,-41.0,-11.788743784939053,5.646515932718555,-0.9011763066494075,1.7098755835779145,0.8038991054116558
31.0,131.0,3.697635,12.0,1.0,62.0,35.0,-27.0,-6.760065587115534,-31.0,-5.3060404791857,6.415397643800382,0.7110802255666621,-6.648867053963213,0.8951592286879727
62.0,35.0,0.10923499999999998,13.0,1.0,2.0,40.0,38.0,38.00000000000035,60.0,-2.8561347512977084,6.090101713271867,0.3287252452056441,-6.515950589649182,0.9895325814100902
2.0,40.0,0.72542,14.0,1.0,60.0,121.0,61.0,61.000000000000256,-58.0,0.10243956477189563,6.618182491430517,0.9937552675741006,1.8885478974732386,1.0873008330408016
60.0,121.0,1.037995,15.0,1.0,64.0,76.0,12.0,12.017276604730947,-4.0,-6.046278419163311,8.441678738101613,0.34578023121340723,2.706650887138362,1.1887423464541433
64.0,76.0,0.06933500000000001,16.0,1.0,6.0,90.0,-62.0,-61.99999999999965,58.0,-1.112308850786937,9.482383402020782,-0.49226130298967835,6.510035380471865,1.2941306249672841
6.0,90.0,0.206395,17.0,1.0,14.0,25.0,11.0,15.744967792970474,-8.0,-6.155483369124898,10.24153213250003,0.36003741816483065,-1.6241401372298436,1.4037324314342654
14.0,25.0,0.31404499999999996,18.0,1.0,134.0,70.0,-64.0,-64.0,26.0,-6.719692538658666,8.652851265892892,0.07707353894993353,-0.9993711068384036,1.5178055493796094
134.0,70.0,0.70943,19.0,1.0,82.0,60.0,-22.0,-39.492786569223206,52.0,-7.165395357753014,6.399316455762752,0.1060734726827023,2.3095904365008155,1.6365961569645786
82.0,60.0,1.092835,20.0,1.0,57.0,63.0,6.0,6.0,25.0,-1.147593995407597,7.179013378182401,0.2097934934037311,-9.242957299369714,1.7603357861783915
57.0,63.0,0.77544,21.0,1.0,70.0,30.0,-40.0,-23.76082095409792,-13.0,-11.188218103774199,5.881933163694625,-0.08521217374893628,6.8580045990198775,1.8892378421951324
70.0,30.0,1.35628,22.0,1.0,11.0,9.0,-2.0,-1.003857117552999,59.0,-3.222544363990219,5.025190150205832,0.8889548314739087,0.6929476711488771,2.023493661508095
11.0,9.0,0.445825,23.0,1.0,36.0,29.0,-7.0,-7.005026288857847,-25.0,-1.8911950821031205,3.284259707314142,0.7230160986950751,3.7565183644252915,2.163268092423499
36.0,29.0,5.101765,24.0,1.0,50.0,113.0,63.0,40.673154790027965,-14.0,-4.022472203029766,4.289077668455059,0.14899437052465406,-8.956467657795463,2.308694587941621
50.0,113.0,1.8949049999999998,25.0,1.0,29.0,145.0,-30.0,-20.399999999999974,21.0,-9.432376537774847,3.702518728384391,0.3816253708580768,-2.616690979022755,2.459869809142757
29.0,145.0,1.258815,26.0,1.0,45.0,5.0,-40.0,-40.0,-16.0,-10.62806380996604,2.6510043084358736,-0.9919531438481365,8.159543347237097,2.6168477470800693
45.0,5.0,1.49558,27.0,1.0,97.0,59.0,-38.0,-38.0,-52.0,-3.426105036740236,2.8080756376653646,0.8789564254474511,5.366292160588368,2.779633382985245
97.0,59.0,3.24913,28.0,1.0,70.0,42.0,-28.0,-11.76082095409792,27.0,-3.1985573132224694,1.7760835245369508,0.8017752485906513,-5.516794707402127,2.9481759204028353
70.0,42.0,4.03045,29.0,1.0,135.0,131.0,-4.0,-4.0,-65.0,-12.311401755881993,2.5522386605818532,-0.22261524980153582,-0.07135989824531669,3.122361638719031
135.0,131.0,0.5112800000000001,30.0,1.0,82.0,139.0,57.0,39.507213430776794,53.0,-11.085310052575627,2.757333879182474,0.015935713983261098,-3.594509925550433,3.3020064354098126
82.0,139.0,2.012665,31.0,1.0,63.0,74.0,11.0,11.006789741587372,19.0,-3.070578079186354,1.9136650791486614,0.8319020219423167,2.71784592570791,3.4868481440889254
63.0,74.0,1.49088,32.0,1.0,140.0,95.0,-45.0,-45.0,69.0,-6.908923704360473,0.8949351667201858,0.573692110226021,1.3138263446918694,3.676538736880241
140.0,95.0,0.5237850000000001,33.0,1.0,138.0,13.0,21.0,21.0,2.0,-3.4738202564339655,-0.6670325787201483,0.9930387536332932,5.652709589960193,3.870636542452169
138.0,13.0,1.962175,34.0,1.0,147.0,66.0,65.0,65.0,-9.0,-3.539441545824126,-0.22527411936210073,-0.4014883345579583,7.748992412575425,4.068598634791794
147.0,66.0,0.77762,35.0,1.0,129.0,33.0,50.0,50.0,18.0,-4.854649624793374,-0.22527411936210073,0.4931858298273529,-7.188671194382412,4.269773571886408
129.0,33.0,1.877975,36.0,1.0,13.0,15.0,2.0,2.0015920971494285,-30.0,-8.284378156982076,1.62408102702827,-0.19489392672123484,-3.6369604243693385,4.473394687203603
13.0,15.0,1.67445,37.0,1.0,26.0,108.0,-64.0,0.005010330973433952,-13.0,-7.98402780638392,3.680632447362253,-0.07160067894178913,-2.014300406474751,4.678574159360004
26.0,108.0,0.609425,38.0,1.0,5.0,106.0,-45.0,-44.99076909626456,21.0,-10.058788862352925,4.796812884705711,-0.8123730977760272,-9.285762185005595,4.884298105649352
