stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
56.0,47.0,2.666566849,1.0,1.0,56.0,91.0,339.0,112.0,21.0,6.4646705376631495,-35.0,77.0,-0.2479642900112004,0.8378445572764561,-3.6713134296626158,0.10140342149078713,1.2496283793707677
116.0,140.0,1.682703733,2.0,1.0,318.0,42.0,194.0,43.0,1.0,0.18329194810351268,-74.0,124.0,-0.00012632744885937607,4.440612949793538,-3.195789160156311,0.42631128189748224,0.6592260865622356
87.0,105.0,2.7006609439999996,3.0,1.0,202.0,101.0,283.0,107.0,6.0,-1.5296774689499593,-14.0,-81.0,-2.541880742428941,3.008983941905626,-3.443081789831633,0.27462324775949715,-1.5129880551312929
91.0,112.0,3.533488989,4.0,1.0,339.0,10.0,338.0,17.0,7.0,5.820926936895024,-67.0,1.0,-0.0012349810612123583,2.090640506825252,-4.910184991284144,0.23376141393029198,-0.5817399162951605
42.0,43.0,2.950073957,5.0,1.0,194.0,104.0,185.0,92.0,-12.0,-15.81606440570221,-62.0,9.0,-0.0027772996819798402,1.3742534759628156,-4.700204092425344,0.2890564953346579,-2.221845681912624
101.0,107.0,1.616785765,6.0,1.0,283.0,9.0,174.0,16.0,7.0,5.548038621623611,-56.0,109.0,-0.007140624045541728,0.8472542514476407,-4.664013587646768,0.12000669206139436,2.150691308287221
10.0,17.0,1.333808899,7.0,1.0,338.0,14.0,219.0,14.0,0.0,1.5497591999280012,-4.0,119.0,-1.413043301319367,1.107772353121376,-5.7257994908378596,0.2749298429580219,-2.4389887034866247
104.0,92.0,2.433428288,8.0,1.0,185.0,34.0,1.0,30.0,-4.0,-1.3075387843215118,70.0,-176.0,0.0006821073693698646,4.2016316533255065,-5.6724615294425345,0.3917140699047983,-1.050709981279219
9.0,16.0,1.683900833,9.0,1.0,174.0,131.0,186.0,146.0,15.0,13.04729027494005,26.0,-12.0,0.9280073141802605,2.493896657186187,-5.34876977108682,0.20290220723830632,0.41502259431180255
14.0,14.0,1.4673581119999999,10.0,1.0,219.0,106.0,236.0,106.0,0.0,-1.2822450516565063,56.0,-17.0,0.007140624045541728,1.8215003611413059,-4.78561886799519,0.23160615328925166,1.050756497122795
34.0,30.0,2.150301933,11.0,1.0,1.0,55.0,58.0,55.0,0.0,0.7095197933095925,-21.0,-57.0,-1.6191580601690985,5.87314640276602,-5.235228278024126,0.4123252129234621,0.8704622063789396
131.0,146.0,2.700128078,12.0,1.0,186.0,92.0,112.0,102.0,10.0,-4.365508588302308,39.0,74.0,0.12742484708086207,3.77828737058409,-4.046120930739553,0.5834381106001514,-2.486990077794352
106.0,106.0,2.266756296,13.0,1.0,236.0,25.0,45.0,3.0,-22.0,-15.342074895242948,-67.0,-169.0,-0.0012349810612123583,2.610429219174805,-2.5387943713973886,0.339063783330353,-0.7941371754916762
55.0,55.0,2.116964817,14.0,1.0,58.0,29.0,76.0,20.0,-9.0,-3.5677817810135686,26.0,-18.0,0.9280073141802605,4.941310284001664,-2.5387943713973886,0.5383945306292148,0.24377274336309734
92.0,102.0,3.416653156,15.0,1.0,112.0,2.0,197.0,141.0,-9.0,-0.4856587826562855,-58.0,-85.0,-0.0051921589113227895,5.06122105780011,-1.8703258133299268,0.5423697142364217,3.4559214497396424
25.0,3.0,0.933588028,16.0,1.0,45.0,105.0,271.0,116.0,11.0,8.457182524725734,68.0,134.0,0.0010306271415954527,0.5686058651401213,-2.491756139678223,0.08427066643392056,-0.31633970966336794
29.0,20.0,2.234039068,17.0,1.0,76.0,124.0,114.0,9.0,33.0,36.2387986509122,53.0,-38.0,0.011643836769745272,3.806098316333119,-2.46278076836312,0.48929996407077153,-1.4896660772937942
