stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
78.0,89.0,5.468394041,1.0,1.0,71.0,22.0,189.0,21.0,-1.0,5.234046752782312,56.0,0.06173102894111153,-0.6600242682908197,-0.3302908284311058
22.0,21.0,11.35242701,2.0,1.0,189.0,143.0,23.0,142.0,-1.0,10.875599231582093,27.0,0.7423872688525069,-2.052462183489165,-0.04099352715852318
143.0,142.0,4.153635979,3.0,1.0,23.0,12.0,0.0,6.0,-6.0,-5.602204234532344,-17.0,-1.0397959489159996,4.133346396766961,-0.04099352715852318
12.0,6.0,3.616642952,4.0,1.0,0.0,38.0,343.0,11.0,-27.0,-32.95093510971618,-26.0,-0.7837635607789855,2.0791527079063044,-0.3049221075717507
38.0,11.0,2.914505959,5.0,1.0,343.0,50.0,113.0,53.0,3.0,3.959609058268363,-12.0,-0.9732246315064408,1.1911922636716867,-0.2923260671988069
50.0,53.0,1.986946106,6.0,1.0,113.0,126.0,321.0,118.0,-8.0,6.289572587388413,72.0,0.006033427650169547,3.851608199076752,-0.4790733480233977
126.0,118.0,3.150099277,7.0,1.0,321.0,40.0,142.0,51.0,11.0,5.4833285717053215,-62.0,-0.032781603472426354,-2.130162946190691,-0.19449213219851094
40.0,51.0,3.520485163,8.0,1.0,142.0,94.0,302.0,92.0,-2.0,-12.406722003169769,-54.0,-0.07539775412949122,3.2958836327966514,-2.2094932196187336
94.0,92.0,1.154633999,9.0,1.0,302.0,92.0,101.0,91.0,-1.0,-12.702253390826861,2.0,0.21497646826033018,1.8772893919306033,-2.253141988141557
92.0,91.0,4.8830509189999995,10.0,1.0,101.0,45.0,68.0,47.0,2.0,-0.7214393430205135,47.0,0.1487005036095468,2.732723884481104,-2.253141988141557
45.0,47.0,2.666848898,11.0,1.0,68.0,112.0,137.0,98.0,-14.0,-6.470171715279555,-67.0,-0.017417374197202646,-1.4042804723804079,-1.7512572252780496
112.0,98.0,2.765420198,12.0,1.0,137.0,48.0,113.0,53.0,5.0,4.511968722181784,64.0,0.025955907407316615,1.3951690729524449,-2.1761067079839638
48.0,53.0,4.749825953999999,13.0,1.0,113.0,24.0,135.0,19.0,-5.0,-0.5990697341063722,24.0,0.8633007921384298,3.3886670039902462,-2.0581566055040486
24.0,19.0,3.450716734,14.0,1.0,135.0,72.0,80.0,67.0,-5.0,-9.310476143301692,-48.0,-0.13519982459491167,-0.7783857848197498,-1.7383961540591175
