stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
61.0,31.0,1.5167002680000001,1.0,1.0,309.0,53.0,140.0,42.0,-11.0,-9.076865600399904,8.0,8.141691744356683,8.434373399971474,-1.6222761862784363
53.0,42.0,2.867038012,2.0,1.0,140.0,26.0,43.0,28.0,2.0,12.019862788518859,27.0,0.09017827266162967,9.522063643851036,0.4420929643624144
26.0,28.0,2.549790144,3.0,1.0,43.0,145.0,268.0,130.0,-15.0,-12.29259595752144,29.0,0.041098151406310575,8.201529292287567,0.12528056810668503
145.0,130.0,2.32805109,4.0,1.0,268.0,43.0,172.0,41.0,-2.0,1.1899127382103298,-46.0,-2.477640254122239e-05,11.231402609459296,1.4957530917132773
43.0,41.0,2.935699224,5.0,1.0,172.0,68.0,276.0,47.0,-21.0,-26.072473662924885,-25.0,-0.19004562158840574,9.263904136210549,2.3864394172834897
68.0,47.0,2.349593163,6.0,1.0,276.0,85.0,191.0,104.0,19.0,4.999143308871455,-17.0,-2.2052639982251714,10.122475113513776,0.3487632767778656
85.0,104.0,1.8831248280000001,7.0,1.0,191.0,141.0,197.0,144.0,3.0,2.4884965085590967,-56.0,-4.5146736233569204e-07,13.689094258158683,0.1780206406848372
141.0,144.0,4.150025128999999,8.0,1.0,197.0,135.0,243.0,121.0,-14.0,-13.271115753888806,6.0,7.964396062364362,5.56318058114349,-0.05298433526235408
135.0,121.0,2.349967003,9.0,1.0,243.0,72.0,150.0,102.0,30.0,21.98566724475431,63.0,4.6519218901863406e-08,5.453773498015418,-0.10756535289661862
72.0,102.0,3.8845939639999996,10.0,1.0,150.0,74.0,234.0,107.0,33.0,23.54008469506735,-2.0,-3.60584542261751,12.132928353888964,-0.04575435619529236
74.0,107.0,5.806439877000001,11.0,1.0,234.0,59.0,184.0,48.0,-11.0,-10.841147584375909,15.0,3.44946359477946,3.855960933091263,-0.01663559222273425
59.0,48.0,1.598477125,12.0,1.0,184.0,46.0,213.0,53.0,7.0,9.830436964116751,13.0,4.976703068476748,8.01652126863406,-0.01663559222273425
46.0,53.0,1.0652859209999999,13.0,1.0,213.0,121.0,200.0,110.0,-11.0,5.117405328405027,73.0,2.2507841283986527e-09,8.451600482888924,-0.44331780552699235
121.0,110.0,0.918971062,14.0,1.0,200.0,8.0,34.0,27.0,19.0,35.82214314005073,-35.0,-0.0032541881333781283,5.97791838551993,-0.47995844784189756
8.0,27.0,2.582347155,15.0,1.0,34.0,34.0,248.0,16.0,-18.0,-12.388156491241341,-26.0,-0.13162615925324372,10.961491231198508,-0.3644449018329197
34.0,16.0,1.683699131,16.0,1.0,248.0,41.0,209.0,28.0,-13.0,-9.485658989912084,-7.0,-8.211428731964979,9.175453643358196,-0.45188089869642833
41.0,28.0,1.633312941,17.0,1.0,209.0,138.0,164.0,146.0,8.0,7.088276865834617,51.0,3.0467486066927657e-06,6.831270911802926,-0.5278655396915201
138.0,146.0,2.733758926,18.0,1.0,164.0,33.0,256.0,23.0,-10.0,-3.9438912306462175,-43.0,-9.242400485368765e-05,6.9837651407945875,-0.4373367591972892
33.0,23.0,7.132946968,19.0,1.0,256.0,118.0,90.0,101.0,-17.0,-0.04561126077507538,63.0,4.6519218901863406e-08,8.16985792714282,0.44254087576126633
118.0,101.0,2.017125845,20.0,1.0,90.0,52.0,182.0,43.0,-9.0,-6.898262299298912,66.0,2.0130289509571248e-08,10.378676264493139,-0.32461796074327276
52.0,43.0,1.5329411030000002,21.0,1.0,182.0,143.0,115.0,3.0,8.0,8.841230329546024,57.0,3.1673539159624785e-07,8.338487735298354,-0.7227281980037369
143.0,3.0,2.684068918,22.0,1.0,115.0,38.0,230.0,31.0,-7.0,-2.7943853758149526,-43.0,-9.242400485368765e-05,5.649045192907097,-0.7616875418713084
38.0,31.0,6.8676218989999995,23.0,1.0,230.0,63.0,38.0,43.0,-20.0,-21.809332114126022,-25.0,-0.19004562158840574,6.791587226058698,-2.160519946006245
63.0,43.0,1.43662405,24.0,1.0,38.0,45.0,12.0,46.0,1.0,3.9392714081053146,18.0,1.7148655517362688,4.920796173307483,-2.7886067006907655
45.0,46.0,3.667867184,25.0,1.0,12.0,18.0,273.0,23.0,5.0,19.87125744425608,27.0,0.09017827266162967,11.081363049169267,-3.815922896088987
18.0,23.0,5.1667027469999995,26.0,1.0,273.0,123.0,82.0,131.0,8.0,22.74496711004325,43.0,9.242400485368765e-05,10.001158171051868,-3.793683735087775
123.0,131.0,3.3495039939999995,27.0,1.0,82.0,98.0,115.0,101.0,3.0,-1.7881581158926974,25.0,0.19004562158840574,11.458482216604397,-2.6178895433711076
98.0,101.0,2.465444088,28.0,1.0,115.0,14.0,294.0,28.0,14.0,30.459498251953253,-64.0,-3.492916206326068e-08,9.94492021689263,-2.819664278056532
14.0,28.0,2.733517885,29.0,1.0,294.0,105.0,18.0,133.0,28.0,33.37060623310079,57.0,3.1673539159624785e-07,12.658321539164533,-2.819664278056532
105.0,133.0,2.167361021,30.0,1.0,18.0,37.0,158.0,30.0,-7.0,-2.497903368422092,68.0,1.1792136844729586e-08,9.132918440855665,-2.932278850921672
37.0,30.0,0.8829698559999999,31.0,1.0,158.0,108.0,309.0,90.0,-18.0,-8.397979984309314,-71.0,-5.015543088803329e-09,10.678061014951785,-2.1192630794218763
108.0,90.0,1.88339901,32.0,1.0,309.0,32.0,152.0,24.0,-8.0,-1.4637362785209707,-72.0,-3.531915327981791e-09,9.907987312166375,-2.3476806932042833
32.0,24.0,2.050675869,33.0,1.0,152.0,94.0,67.0,127.0,33.0,23.560118198236452,-62.0,-6.250043942557244e-08,8.0644908526024,-1.8435295297831977
94.0,127.0,1.266394854,34.0,1.0,67.0,127.0,219.0,122.0,-5.0,5.447615030036291,-33.0,-0.007757567551818536,6.669735703453332,-1.1823999313216793
127.0,122.0,1.415436029,35.0,1.0,219.0,91.0,90.0,95.0,4.0,-7.936315988390374,36.0,0.0020950883801218022,13.307696020296932,-0.8635823168603344
