stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
51.0,32.0,4.6423,1.0,1.0,69.0,87.0,18.0,32.8023472389246,-18.0,3.3068312089194563,-1.563295622258375,-0.00994653680303264,-0.8492170546619456,-1.1932794557034376e-16
64.0,115.0,3.4892,2.0,1.0,133.0,135.0,2.0,1.9999999999996978,-69.0,5.068897102129823,-1.4397341591278836,-0.5605466444069197,1.247418086305495,-0.041959119551451395
72.0,117.0,7.5337,3.0,1.0,142.0,134.0,-8.0,-15.00704353237787,-70.0,7.962840525489316,-1.6521845111472646,0.4000734127681649,0.4408298873245564,-0.08407360012681073
69.0,87.0,4.946599999,4.0,1.0,81.0,34.0,-47.0,-47.00665302045596,-12.0,-4.12128723269392,0.5990453015758322,0.11125745131185047,-0.6506065561201146,-0.12649894276122717
133.0,135.0,6.2956,5.0,1.0,77.0,71.0,-6.0,-6.000000000000671,56.0,3.2948120221872395,-1.6095593732520699,-0.05139383787501173,4.111982546275449,-0.169390917005583
142.0,134.0,5.227799999,6.0,1.0,31.0,38.0,7.0,6.997316075718734,-35.0,4.363739873928413,-1.135257424868827,-0.3148863987614594,-0.452160304796996,-0.21290566629408494
81.0,34.0,4.4251,7.0,1.0,60.0,71.0,11.0,11.0,21.0,7.633561639002166,-1.3876987562545966,0.3813801599787746,2.6487351027248085,-0.2571997783018634
77.0,71.0,4.1396,8.0,1.0,14.0,128.0,-32.0,-32.0,63.0,7.126100303273439,-2.7243294337570796,0.49242962884159114,0.4634380537642504,-0.30243030806486865
31.0,38.0,8.251599999,9.0,1.0,21.0,134.0,-33.0,-33.0,10.0,2.7712784699431117,-0.9680072548483977,-0.07402635261363433,0.10105548199290039,-0.34875474118011546
60.0,71.0,7.8999,10.0,1.0,90.0,31.0,-59.0,-58.994619883900256,-30.0,2.495529478824641,-2.253493864245033,-1.1211293360093717,1.4519406577140066,-0.396330883867103
