stimulusID,morphID,RT,trialNumber,blockNumber,shifted_stimulusID,shifted_morphID,Error,responseError,Stim_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
49.0,20.0,1.607335,1.0,1.0,37.0,8.0,-29.0,-29.001176341668074,12.0,-1.8154975097041877,-0.8091927844633516,-0.4231452685052958,-0.5482998292889525,-1.6053669441825782e-16
38.0,100.0,0.423545,2.0,1.0,34.0,60.0,26.0,26.0,4.0,-1.7913482944036392,2.5924606669147705,0.4521533111731158,-5.8936871133513975,-0.056449294599810594
120.0,23.0,0.3888,3.0,1.0,45.0,50.0,5.0,-5.205836590319263,-71.0,6.467422828054224,2.0101359444194884,-0.06479471561042191,1.2601552538287635,-0.11310760264655854
37.0,8.0,0.341735,4.0,1.0,142.0,113.0,-29.0,-28.999999999999634,41.0,4.781961451162489,0.7117909176775774,-0.7053837570141024,3.3409379908903363,-0.1701841259499468
34.0,60.0,0.10805,5.0,1.0,96.0,35.0,-61.0,-61.00446942013056,-62.0,9.63768571227743,0.24257823382375443,0.2750397095728241,-2.877897039275465,-0.22788842756471622
45.0,50.0,0.5075,6.0,1.0,102.0,5.0,49.0,49.0,-57.0,-5.744195684453058,-0.7224224191688,-0.6075333159129702,-0.9950239742336533,-0.28643057354591217
142.0,113.0,3.697635,7.0,1.0,1.0,65.0,64.0,63.999154197684604,-5.0,4.703098402913877,-1.2110535124537778,-0.615792396434288,-2.2436874769402952,-0.34602122760379916
96.0,35.0,0.10923499999999998,8.0,1.0,136.0,102.0,-34.0,0.025819135044002905,-40.0,3.057274096492194,-0.8979546809235536,0.31192747595717274,6.026105781365287,-0.4068716822079881
102.0,5.0,0.72542,9.0,1.0,31.0,131.0,-46.0,-46.0,71.0,7.797602035457203,-0.8979546809235536,0.43760195604956104,-5.149502596679251,-0.46919380907924324
1.0,65.0,1.037995,10.0,1.0,62.0,35.0,-27.0,-0.7538587083034862,-61.0,12.70091960464263,-1.194513518097092,1.0950343385079633,3.1999755700315764,-0.5331999112846793
136.0,102.0,0.06933500000000001,11.0,1.0,2.0,40.0,38.0,35.47869883246621,-12.0,10.515681185632547,-1.194513518097092,0.35417433981501373,-1.60609637341105,-0.5991024583466936
31.0,131.0,0.206395,12.0,1.0,60.0,121.0,61.0,66.32696116007179,-29.0,6.621427411549053,-2.140004653330227,0.43984273278721775,-2.880837978796235,-0.6671136849244373
62.0,35.0,0.31404499999999996,13.0,1.0,64.0,76.0,12.0,14.517276041733407,-2.0,5.332737172350939,-3.0189023690671175,0.4971742267263507,-4.76783153047168,-0.7374450327733707
2.0,40.0,0.70943,14.0,1.0,6.0,90.0,-62.0,-61.980874243490064,-4.0,0.9572321258657774,-1.4912847444609771,-0.46984348017895655,-1.7532720493121072,-0.8103064148868808
60.0,121.0,1.092835,15.0,1.0,14.0,25.0,11.0,10.998996988340846,46.0,4.369328538158687,-0.7292320067772546,0.3882973707522819,0.11367061736761183,-0.8859052800368629
64.0,76.0,0.77544,16.0,1.0,134.0,70.0,-64.0,-63.99999999999957,-70.0,-0.4449742091831491,-1.6939345940702386,-0.05412707113211321,0.4923376053450387,-0.9644454554307061
