stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
62.0,102.0,1.482838869,1.0,1.0,68.0,119.0,224.0,109.0,-10.0,-0.7923194148781185,-57.0,-156.0,-0.13621452518657218,5.254109584585042,-3.333612876196927,0.09278363943506408,4.413507086238354
119.0,109.0,5.582537889,2.0,1.0,224.0,49.0,108.0,48.0,-1.0,3.4823896521021034,70.0,116.0,0.025134189561859307,3.4509090193783933,-3.7779584116238096,0.10190671733157491,1.3848305362672313
49.0,48.0,12.36618996,3.0,1.0,108.0,146.0,153.0,146.0,0.0,-7.668062985541791,51.0,-45.0,0.24722483729062714,4.8986371428459945,-2.5105944347430085,0.3730750892589111,-0.548113655794739
146.0,146.0,3.351524115,4.0,1.0,153.0,22.0,257.0,23.0,1.0,-0.4226610953586025,-24.0,-104.0,-2.108232873661178,6.227687147838863,-2.3659576728223852,0.20357125039362062,2.8760957496281985
22.0,23.0,1.1330029959999999,5.0,1.0,257.0,106.0,157.0,110.0,4.0,3.1404592132602325,64.0,100.0,0.06338589953534184,4.367970434458036,-2.5212883785951474,0.07678496383559608,4.287483318134966
106.0,110.0,4.500772953,6.0,1.0,157.0,3.0,243.0,119.0,-32.0,-24.035792865656195,-45.0,-86.0,-0.43832047846746874,7.003348542469303,-2.6186851780535907,0.5516050846701953,-0.40964168907724263
3.0,119.0,1.8507149219999999,7.0,1.0,243.0,95.0,323.0,113.0,18.0,11.155960416076443,56.0,-80.0,0.150750915277215,1.915158901018878,-2.250924664329987,0.10998053801188146,1.1258680600140791
95.0,113.0,6.850288152999999,8.0,1.0,323.0,139.0,354.0,131.0,-8.0,-3.634598769896865,-44.0,-31.0,-0.4809644686888321,1.5149172814340224,-2.7573277658802477,0.036023446472459995,0.9663407273191946
139.0,131.0,5.349924803,9.0,1.0,354.0,84.0,214.0,101.0,17.0,12.771545152700288,55.0,140.0,0.16667412544204607,3.41830083607073,-2.2225806915581154,0.12428173859884765,1.3322761813432515
84.0,101.0,5.583666325,10.0,1.0,214.0,67.0,189.0,85.0,18.0,23.85075996241061,17.0,25.0,2.5392447467427774,2.543676215396173,-3.1330190154670676,-0.15386673135037293,4.315093467229603
67.0,85.0,5.516360044,11.0,1.0,189.0,137.0,225.0,130.0,-7.0,-1.0136323319433238,-70.0,-36.0,-0.025134189561859307,2.171936901510424,-2.955278145431741,0.13514179025906797,-0.4900377536483564
137.0,130.0,2.317382813,12.0,1.0,225.0,51.0,226.0,49.0,-2.0,3.211206602305314,-62.0,-1.0,-0.08005466315179632,2.749702302344689,-2.729715926955795,0.41059383907634217,-1.8829089884188717
51.0,49.0,2.799952984,13.0,1.0,226.0,104.0,177.0,107.0,3.0,0.5389262343633057,-53.0,49.0,-0.20325824009811774,1.635253713219759,-2.3467586587674383,0.1722983522031624,1.1099809836758097
104.0,107.0,3.5670638080000003,14.0,1.0,177.0,45.0,247.0,33.0,-12.0,-9.077937099546713,59.0,-70.0,0.1107851720333168,4.716014534244112,-1.4395928310705723,0.2149753776867084,3.060003044855827
133.0,63.0,2.466732979,16.0,1.0,83.0,37.0,102.0,31.0,-6.0,-5.804319729927787,-52.0,-19.0,-0.2242336361475599,3.893087768242286,-1.5421342129412756,0.07496613447962021,3.101152057328902
37.0,31.0,2.30009985,17.0,1.0,102.0,125.0,176.0,110.0,-15.0,-4.3326086527347165,60.0,-74.0,0.09965741992642721,6.810688824430642,-0.8780110814073457,0.458506446231746,-0.3416646617237804
125.0,110.0,1.866473913,18.0,1.0,176.0,145.0,99.0,18.0,21.0,16.17945547456019,-20.0,77.0,-2.4225185154425204,2.681896089764079,-0.9551062115865546,0.22642817208101756,1.525231262105666
145.0,18.0,2.4333460330000003,19.0,1.0,99.0,6.0,65.0,9.0,3.0,7.207227663511635,-9.0,34.0,-2.0210756316430376,2.3950203502068246,-1.0020755891546234,0.1815964054419963,0.1514018702814315
80.0,13.0,2.332956076,21.0,1.0,67.0,41.0,193.0,38.0,-3.0,-1.5694549756156384,39.0,-126.0,0.7526571766230769,0.09526612302786601,-0.9517280351443268,0.09432684779669175,-1.7849740289486267
41.0,38.0,1.667222023,22.0,1.0,193.0,20.0,165.0,14.0,-6.0,-7.3372615693316625,21.0,28.0,2.357402484903867,3.5533879486127717,-1.0600656413799765,-0.10233129624491438,0.7559473986084043
92.0,23.0,3.250237942,24.0,1.0,102.0,109.0,107.0,109.0,0.0,1.734916604609328,-17.0,-5.0,-2.5392447467427774,2.37002671208014,0.2722151190240849,0.11194164019617626,1.2568400991423587
109.0,109.0,1.600375175,25.0,1.0,107.0,19.0,51.0,20.0,1.0,-0.26525963995243984,-58.0,56.0,-0.12293327756633092,1.8872300456924476,-0.38469900861432504,0.36119696241765953,-1.101873930286004
19.0,20.0,3.383770943,26.0,1.0,51.0,132.0,274.0,123.0,-9.0,-0.0754344972844585,35.0,137.0,1.048095377244902,4.518091838593743,-0.7530449257986523,0.10498242824304506,5.443869663508199
132.0,123.0,2.633285761,27.0,1.0,274.0,131.0,346.0,118.0,-13.0,-3.6398290770983515,1.0,-72.0,0.2641087869864035,3.7179296088300755,-2.115698751586148,0.12572997217480916,3.0610237784727796
131.0,118.0,1.499515057,28.0,1.0,346.0,86.0,58.0,104.0,18.0,12.737481971934972,45.0,-72.0,0.43832047846746874,6.694988237262958,-2.172642762652831,0.7955163968031101,-1.9401439713889281
86.0,104.0,3.0828630919999997,29.0,1.0,58.0,7.0,313.0,134.0,-21.0,-17.748456909888024,-69.0,105.0,-0.030644438481767032,-1.3869900231546453,-2.0273246647398295,-0.21307336894331935,0.7022889860467311
7.0,134.0,0.9498929979999999,30.0,1.0,313.0,83.0,312.0,117.0,34.0,30.351385293379128,72.0,1.0,0.01473399611480404,1.0060149077444904,-2.1901920239231663,0.030155018888583286,1.3211146760813353
