stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
7.0,141.0,3.4537520410000004,1.0,1.0,157.0,90.0,93.0,113.0,23.0,11.750150895609895,65.0,0.0017861423309567918,-1.8578620486097552,4.0524006584343155
110.0,106.0,4.969363213,2.0,1.0,281.0,146.0,27.0,138.0,-8.0,-1.598741642034124,-36.0,-0.21767785295135209,6.18484244342936,2.366617983849496
45.0,56.0,12.81811404,3.0,1.0,286.0,31.0,162.0,25.0,-6.0,-7.196187031394086,14.0,2.627596566999119,-2.9130540913838723,3.88416268752825
90.0,113.0,4.7701072689999995,4.0,1.0,93.0,39.0,96.0,50.0,11.0,7.736676052727351,51.0,0.016798806993290862,1.8114777184887185,4.409881940323257
146.0,138.0,3.5331387519999997,5.0,1.0,27.0,81.0,344.0,131.0,50.0,40.6294787121482,65.0,0.0017861423309567918,-2.878763096041927,4.873185070239047
31.0,25.0,3.88538003,6.0,1.0,162.0,98.0,275.0,115.0,17.0,10.04102743867205,-67.0,-0.0012766263745558981,8.140521293987192,3.291355990879982
39.0,50.0,5.80434823,7.0,1.0,96.0,70.0,358.0,76.0,6.0,4.8013347415095815,-31.0,-0.47913173856844066,2.3749699195335783,6.425201785455366
81.0,131.0,4.766338825,8.0,1.0,344.0,59.0,148.0,51.0,-8.0,-3.8344818475808005,22.0,1.5173721136173008,7.167516366295116,6.448010024533819
98.0,115.0,2.298239946,9.0,1.0,275.0,58.0,126.0,42.0,-16.0,-11.778703500640713,40.0,0.11107685581850138,0.5026728465607277,5.663473968291057
70.0,76.0,3.908520222,10.0,1.0,358.0,131.0,213.0,15.0,32.0,37.95250421669974,-61.0,-0.0033550105964519055,1.0086432300587456,5.1738700182734965
59.0,51.0,4.080471039,11.0,1.0,148.0,120.0,354.0,91.0,-29.0,-13.366001960885765,-61.0,-0.0033550105964519055,2.196405992983151,6.352366401275175
58.0,42.0,4.5128319260000005,12.0,1.0,126.0,145.0,218.0,18.0,21.0,19.55788678687944,61.0,0.0033550105964519055,1.8542046168923505,6.026376988544457
131.0,15.0,2.8374691010000004,13.0,1.0,213.0,51.0,352.0,102.0,51.0,53.49031632131974,-68.0,-0.0010653813508705277,8.927299444414963,6.222543101328575
120.0,91.0,3.2163300510000004,14.0,1.0,354.0,144.0,332.0,1.0,5.0,-1.9091958152718824,-24.0,-1.22160669134304,3.0656169483573703,6.178218498619891
145.0,18.0,1.553049088,15.0,1.0,218.0,79.0,145.0,74.0,-5.0,-13.153755473733408,66.0,0.001514960689007756,5.626948863611969,4.899487752697947
