stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
28.0,26.0,2.7032387260000004,1.0,1.0,278.0,102.0,97.0,103.0,1.0,-4.63068829681947,-74.0,-0.0015556221907691435,-0.14052993832787636,-0.9579046345928224
111.0,106.0,5.268729925,2.0,1.0,157.0,130.0,1.0,113.0,-17.0,-11.736366398081257,-19.0,-1.0109584690183233,1.788050709388869,-1.419720414068161
43.0,27.0,4.802813292,3.0,1.0,108.0,90.0,22.0,115.0,25.0,14.401924357551481,-47.0,-0.1269813656778863,2.1928899409166855,-1.3480888118119976
102.0,103.0,2.701120853,4.0,1.0,97.0,80.0,293.0,93.0,13.0,5.741193687370528,22.0,0.9193646124645075,3.218007712452255,-1.779008319610045
130.0,113.0,5.314698935,5.0,1.0,1.0,36.0,359.0,29.0,-7.0,-6.12443577798639,-54.0,-0.06213001040685325,3.3907190687898288,-1.9737016842997788
90.0,115.0,3.787733078,6.0,1.0,22.0,142.0,313.0,143.0,1.0,-10.130022850315468,-52.0,-0.07638723128243759,0.18025241399128938,-1.7313174170931211
80.0,93.0,1.967544079,7.0,1.0,293.0,35.0,324.0,25.0,-10.0,-9.084182584708413,45.0,0.1549982210442514,2.928010060606027,-1.9335999761558087
36.0,29.0,2.166476965,8.0,1.0,359.0,68.0,99.0,46.0,-22.0,-23.949121938446638,-32.0,-0.5018097668484667,2.3560827327350045,-1.2175541351413801
142.0,143.0,1.6669549940000001,9.0,1.0,313.0,9.0,112.0,1.0,-8.0,-8.37853928099147,-15.0,-1.051296929277878,2.015263707968853,-0.8554631228154604
35.0,25.0,2.967221975,10.0,1.0,324.0,93.0,302.0,110.0,17.0,6.515882511264751,-58.0,-0.04078000835503882,0.23937140299321474,-0.8844192985146815
68.0,46.0,1.3721210959999999,11.0,1.0,99.0,11.0,54.0,9.0,-2.0,-2.412285604286877,57.0,0.04536676502095985,1.7223450917614804,-0.7435335163537197
9.0,1.0,3.0831089019999998,12.0,1.0,112.0,101.0,233.0,105.0,4.0,-2.4980600959066788,56.0,0.050418524201857495,1.3645061537677947,-1.015508012702842
93.0,110.0,5.666539192,13.0,1.0,302.0,124.0,25.0,113.0,-11.0,0.06538983423877376,-31.0,-0.5415255852574267,0.4943551971285097,-0.07063594721091906
11.0,9.0,4.648397923,14.0,1.0,54.0,137.0,297.0,140.0,3.0,-3.353343327110734,22.0,0.9193646124645075,3.385776502462492,-0.3946060431344268
101.0,105.0,5.005752087,15.0,1.0,233.0,31.0,237.0,32.0,1.0,1.9513271929353682,70.0,0.008078671256159667,0.6203571848404604,0.09684678483520813
124.0,113.0,5.399913073,16.0,1.0,25.0,73.0,256.0,80.0,7.0,3.1419316413452822,51.0,0.08463962361057609,-1.0267984022846863,-0.5026831762872273
31.0,32.0,2.71532321,18.0,1.0,237.0,59.0,51.0,66.0,7.0,6.765778267294566,-28.0,-0.6682594499285467,0.5155412359178738,-0.6997656337986025
