stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
30.0,32.0,3.065667152,2.0,1.0,238.0,118.0,349.0,122.0,4.0,4.0,58.0,-111.0,3.0616558687282827,1.3973929517131038,0.19881941499840408,0.9920708578174869,-9.232579225195706e-18
80.0,122.0,2.583747149,3.0,1.0,100.0,30.0,238.0,32.0,2.0,3.0008945673012963,50.0,-138.0,1.8593423748786244,1.1698908108089037,-0.047244749787000925,2.855143039132708,-0.0032494462139925676
122.0,131.0,0.950078249,5.0,1.0,116.0,41.0,234.0,41.0,0.0,0.0013400494964063204,-65.0,-118.0,0.6600634957418574,1.2693210779099358,0.022044471267078262,1.021016740646867,-0.006529023119392109
7.0,25.0,4.533398151,6.0,1.0,121.0,122.0,116.0,131.0,9.0,8.999105995835812,31.0,5.0,1.4518531265264056,1.0578084009787767,-0.15415745255758564,5.360065212210337,-0.009869207255042046
63.0,66.0,5.467114925,7.0,1.0,126.0,7.0,121.0,25.0,18.0,18.0,56.0,5.0,2.6166375949797307,0.3397682002496711,0.14166552274248076,0.6095985631465671,-0.013301169402603716
53.0,69.0,0.932450056,8.0,1.0,280.0,63.0,126.0,66.0,3.0,2.9958084057070415,-10.0,154.0,2.9583803656818857,1.0945294580285276,-0.04660817622655396,2.3021182372782225,-0.016857128008363278
25.0,25.0,2.283324003,9.0,1.0,212.0,53.0,280.0,69.0,16.0,16.0,-28.0,-68.0,3.459418321135365,1.134574480986053,0.2645445302440207,0.601142856010373,-0.02057070996713336
4.0,10.0,1.917104006,10.0,1.0,112.0,25.0,212.0,25.0,0.0,0.33333337082825487,-21.0,-100.0,1.3596199191175655,0.9421023792995858,-0.07663819731696532,0.9001678410359842,-0.024477320879979763
65.0,78.0,2.9158928389999996,11.0,1.0,37.0,4.0,112.0,10.0,6.0,6.0,61.0,-75.0,1.7669850809456984,1.274214944065557,-0.06631375084317875,3.3435944012984606,-0.028614526580722343
119.0,126.0,2.50001502,12.0,1.0,28.0,65.0,37.0,78.0,13.0,13.0,54.0,-9.0,1.9013046708178796,0.9212737675949692,-0.050780950781892695,1.0691998348286968,-0.033022447300865294
