stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,DoVM_values,bootstrap_values,Running_Mean
40.0,45.0,1.632387877,1.0,1.0,121.0,18.0,316.0,18.0,0.0,-0.31644407086835713,22.0,1.1699104533086955,3.7839732631786567,-0.11827855698455327
45.0,38.0,7.015926123,2.0,1.0,287.0,120.0,190.0,123.0,3.0,8.921031752376734,73.0,0.00026275150686229777,1.7903044311112797,0.005879696122100893
18.0,18.0,5.582384825,3.0,1.0,316.0,3.0,136.0,1.0,-2.0,8.638679781771026,15.0,1.8926090609587307,0.10435499950711949,0.005879696122100893
120.0,123.0,3.28152442,4.0,1.0,190.0,140.0,38.0,140.0,0.0,-1.1751560357756148,-20.0,-1.3984215416590904,0.13515106846477903,-0.6625876870977456
3.0,1.0,3.0829560760000003,5.0,1.0,136.0,89.0,192.0,86.0,-3.0,-19.242943951637926,62.0,0.0027966380462978425,-1.6945899108254747,-0.34493378218781984
140.0,140.0,3.4180209639999997,6.0,1.0,38.0,119.0,296.0,111.0,-8.0,-2.1195806778030715,21.0,1.2837194198854327,0.8571468820884388,0.22040640477574888
89.0,86.0,4.583415985,7.0,1.0,192.0,34.0,254.0,31.0,-3.0,-6.417012266656968,55.0,0.008202091437360035,1.6169931591909743,-0.800591975383791
119.0,111.0,4.749448299,8.0,1.0,296.0,70.0,285.0,91.0,21.0,14.873452278965743,49.0,0.021559508456788157,2.3823277820818904,-0.4978352276677107
34.0,31.0,5.6358428,9.0,1.0,254.0,28.0,158.0,63.0,35.0,31.238066296880376,6.0,1.4777343356021533,1.8816168988437538,-0.5908140772888804
70.0,91.0,6.716039896,10.0,1.0,285.0,72.0,54.0,74.0,2.0,-5.846243628792621,-2.0,-0.5534667520599655,2.120037783244738,-0.6044210596751738
28.0,63.0,7.116760015,11.0,1.0,158.0,66.0,92.0,74.0,8.0,5.11064807516118,-38.0,-0.13295008048711077,1.3495928695453494,-0.11988606466039903
72.0,74.0,3.067276001,12.0,1.0,54.0,59.0,339.0,73.0,14.0,15.127519916154142,13.0,1.9928946528345344,4.734517978281563,-0.27811254454657747
66.0,74.0,1.850257158,13.0,1.0,92.0,49.0,120.0,50.0,1.0,2.643293101906366,17.0,1.7229875454922932,0.07039799561958349,-0.5426896895161465
59.0,73.0,4.133071661000001,14.0,1.0,339.0,104.0,17.0,117.0,13.0,7.763783251115399,-45.0,-0.04183991214486827,4.868346906057998,-0.04206401237402683
49.0,50.0,4.016082764,15.0,1.0,120.0,94.0,128.0,103.0,9.0,-5.352462565582755,-45.0,-0.04183991214486827,2.1159050819321292,0.1673220204865479
104.0,117.0,10.95531821,16.0,1.0,17.0,143.0,10.0,144.0,1.0,2.053628814938179,-39.0,-0.11301581843371833,2.452281733943947,1.078849563889116
94.0,103.0,3.133168936,17.0,1.0,128.0,74.0,110.0,91.0,17.0,7.445072536720829,20.0,1.3984215416590904,4.162238378434346,1.2002454275234047
143.0,144.0,4.836028099,18.0,1.0,10.0,20.0,34.0,13.0,-7.0,-8.31215293585872,-25.0,-0.8512348625751742,5.075994581461729,0.9702505859754836
74.0,91.0,3.93486619,19.0,1.0,110.0,24.0,280.0,32.0,8.0,5.0908225590586085,50.0,0.018299012633534676,0.5310404546798225,1.2567685557138273
20.0,13.0,3.897594213,20.0,1.0,34.0,109.0,210.0,104.0,-5.0,-4.970726700999705,59.0,0.004415690081476569,4.140500618985705,1.2567685557138273
24.0,32.0,3.1666109560000004,21.0,1.0,280.0,111.0,272.0,99.0,-12.0,-10.135919755547945,61.0,0.0032564382530528894,4.657965153398918,0.6497842842431014
109.0,104.0,5.082566977,22.0,1.0,210.0,81.0,194.0,87.0,6.0,-8.565451157302334,28.0,0.5883066697776504,1.7130277585141687,0.9049739168439421
111.0,99.0,3.582856894,23.0,1.0,272.0,14.0,213.0,16.0,2.0,3.8888743060681676,-51.0,-0.01554757413742577,0.3515877752058118,0.9985569083356444
81.0,87.0,3.3833630080000003,24.0,1.0,194.0,145.0,236.0,142.0,-3.0,0.5057972739653565,-64.0,-0.0020559062647292578,3.462328370013119,1.0026199405388823
14.0,16.0,2.665671825,25.0,1.0,213.0,108.0,199.0,117.0,9.0,8.032910128648155,54.0,0.009605188650009143,2.2782255719771283,1.4016286773405637
145.0,142.0,4.686554193,26.0,1.0,236.0,90.0,256.0,107.0,17.0,0.9513565284418917,55.0,0.008202091437360035,4.187939902911363,1.3185778247084086
108.0,117.0,4.750298023,27.0,1.0,199.0,50.0,131.0,50.0,0.0,1.8514818012089052,58.0,0.005146586860226906,-0.07209595193900362,1.196900298485635
90.0,107.0,4.803594112,28.0,1.0,256.0,131.0,17.0,126.0,-5.0,-4.07193975170685,-41.0,-0.08136029715056338,5.906924832448728,1.4240333657146875
50.0,50.0,2.002912998,29.0,1.0,131.0,56.0,173.0,44.0,-12.0,-10.061058692763794,-6.0,-1.4777343356021533,-1.5346565292139573,0.9465185454893805
131.0,126.0,2.3017737869999997,30.0,1.0,17.0,122.0,133.0,99.0,-23.0,-17.315325590247994,9.0,1.8845955792455706,4.29094698459975,0.660488972452637
56.0,44.0,6.41656971,31.0,1.0,173.0,106.0,289.0,105.0,-1.0,-4.066249488935796,-50.0,-0.018299012633534676,4.0127363679936305,0.3114530190705792
122.0,99.0,5.417262077,32.0,1.0,133.0,124.0,126.0,104.0,-20.0,-14.944873092698458,-2.0,-0.5534667520599655,5.761053948126794,-0.0713591119304138
106.0,105.0,5.05189395,33.0,1.0,289.0,144.0,51.0,147.0,3.0,5.191139929652593,-38.0,-0.13295008048711077,1.5685564454018106,0.06356945429990624
124.0,104.0,3.3036551480000003,34.0,1.0,126.0,15.0,18.0,22.0,7.0,8.319600075466603,-39.0,-0.11301581843371833,2.1746132292016545,0.3839728448536605
144.0,147.0,2.451044083,35.0,1.0,51.0,37.0,199.0,34.0,-3.0,-5.606982606577986,-41.0,-0.08136029715056338,6.5874508814509785,0.4038490525780405
15.0,22.0,3.218446016,36.0,1.0,18.0,146.0,272.0,147.0,1.0,5.971334797533245,17.0,1.7229875454922932,-2.1428264407757363,0.2593907567845662
37.0,34.0,2.466370821,37.0,1.0,199.0,53.0,172.0,52.0,-1.0,1.1644199002358278,-16.0,-1.8147093890133645,3.376719876475322,-0.7978629745361969
146.0,147.0,3.066338062,38.0,1.0,272.0,95.0,334.0,114.0,19.0,5.288568335294656,51.0,0.01554757413742577,-1.495065192948598,-0.6673780729181097
53.0,52.0,2.7333791260000004,39.0,1.0,172.0,32.0,211.0,36.0,4.0,0.25846020910624645,21.0,1.2837194198854327,3.3658035267351107,-0.03538951740811522
95.0,114.0,4.515272856,40.0,1.0,334.0,36.0,350.0,39.0,3.0,0.08579525482117845,59.0,0.004415690081476569,2.7952465669653335,0.8744835255666259
32.0,36.0,3.53953886,41.0,1.0,211.0,44.0,230.0,35.0,-9.0,-8.952569271735086,-12.0,-2.008542419195968,0.5673830749479457,0.615996360604808
36.0,39.0,6.432984114,42.0,1.0,350.0,79.0,118.0,91.0,12.0,-1.3742301892934563,-43.0,-0.05838162454120827,1.0899176104100454,0.33593370965011865
44.0,35.0,4.016885042,43.0,1.0,230.0,134.0,161.0,1.0,15.0,14.213825956364303,58.0,0.005146586860226906,4.125741149113577,-0.12382711832732225
79.0,91.0,8.533073902,44.0,1.0,118.0,96.0,285.0,108.0,12.0,-0.9918104062586508,-17.0,-1.7229875454922932,6.982677446517332,0.2879664790111624
134.0,1.0,3.216150999,45.0,1.0,161.0,30.0,335.0,35.0,5.0,1.1385800920008364,-44.0,-0.04942548648718371,1.557772438354333,-0.9930936950932744
96.0,108.0,7.499498129,46.0,1.0,285.0,8.0,49.0,5.0,-3.0,2.631658262760393,-60.0,-0.00379133579504569,1.619314283006833,-1.1665037377619645
30.0,35.0,3.783557177,47.0,1.0,335.0,12.0,41.0,13.0,1.0,4.0565106520858265,18.0,1.6208960764788034,0.7573068336509272,-1.2456995139734104
8.0,5.0,2.070503235,48.0,1.0,49.0,51.0,156.0,49.0,-2.0,0.010484529119509034,-43.0,-0.05838162454120827,2.429514513163963,-2.299476526801972
12.0,13.0,7.033011198,49.0,1.0,41.0,83.0,170.0,120.0,37.0,21.51481927475615,-71.0,-0.000545197845441559,3.9996781701134565,-2.7027848820773084
51.0,49.0,3.5338029860000004,50.0,1.0,156.0,77.0,234.0,122.0,45.0,33.03786254930847,-26.0,-0.7565609825684757,1.0711878692426906,-2.222784704185557
83.0,120.0,5.71700716,51.0,1.0,170.0,117.0,17.0,113.0,-4.0,1.4745495332106202,-34.0,-0.24982448228777804,2.9528474854479834,-2.2523545779614307
77.0,122.0,1.817808151,52.0,1.0,234.0,2.0,99.0,132.0,-18.0,-5.784293662245121,-73.0,-0.00026275150686229777,3.3848826940649652,-1.5284421039076377
117.0,113.0,10.84840798,53.0,1.0,17.0,22.0,64.0,15.0,-7.0,-9.188932179593394,-53.0,-0.011263344291186273,8.209318122124188,-1.4742468317255084
2.0,132.0,7.63772583,54.0,1.0,99.0,75.0,58.0,72.0,-3.0,-13.385841934769587,-73.0,-0.00026275150686229777,3.6478985036942406,-1.70086266324095
22.0,15.0,1.234627247,55.0,1.0,64.0,7.0,249.0,132.0,-23.0,-16.609231610115923,15.0,1.8926090609587307,0.8475926398935946,-2.0815345787512656
75.0,72.0,2.716454029,56.0,1.0,58.0,110.0,125.0,102.0,-8.0,-7.023693437065845,-35.0,-0.21410962216080678,3.4408843516702077,-1.7114621756096937
7.0,132.0,5.336115122,57.0,1.0,249.0,9.0,176.0,142.0,-15.0,-10.064950886394119,-2.0,-0.5534667520599655,4.164804927002279,-0.7648708696697791
110.0,102.0,4.291368008,58.0,1.0,125.0,17.0,79.0,25.0,8.0,8.21404840345992,-55.0,-0.008202091437360035,2.250941056620309,-0.7836466816944797
9.0,142.0,4.566998959,59.0,1.0,176.0,99.0,22.0,102.0,3.0,-7.421487925106959,58.0,0.005146586860226906,2.1151627853975823,-0.347438522578027
17.0,25.0,4.13369894,60.0,1.0,79.0,61.0,163.0,50.0,-11.0,-10.73693702772755,-44.0,-0.04942548648718371,1.6713425261852075,-1.0179613273304966
99.0,102.0,3.049723148,61.0,1.0,22.0,47.0,77.0,51.0,4.0,5.0989928231745125,52.0,0.013224998184438416,0.9623397915604394,-2.2068959812170896
61.0,50.0,2.367795944,62.0,1.0,163.0,10.0,290.0,146.0,-12.0,-7.717763949389774,51.0,0.01554757413742577,2.0171218523743426,-1.7914124000621052
47.0,51.0,2.486706734,63.0,1.0,77.0,118.0,230.0,101.0,-17.0,-11.26850185811486,-71.0,-0.000545197845441559,2.8744443274181974,-1.5086224885118
10.0,146.0,2.73319006,64.0,1.0,290.0,116.0,130.0,104.0,-12.0,-6.8885677256786835,42.0,0.06893904299381037,3.3421727299745823,-2.038877251275771
118.0,101.0,6.016507149,65.0,1.0,230.0,101.0,59.0,97.0,-4.0,-12.438541315199359,17.0,1.7229875454922932,1.7673158148686987,-1.9430156843010984
116.0,104.0,3.234327078,66.0,1.0,130.0,19.0,142.0,19.0,0.0,-0.8267327069251209,-51.0,-0.01554757413742577,2.484580533026851,-0.5910738161379229
101.0,97.0,4.349849224,67.0,1.0,59.0,41.0,317.0,39.0,-2.0,-3.1350006707497755,60.0,0.00379133579504569,2.0564200139352473,-0.7943611097315005
19.0,19.0,2.867756128,68.0,1.0,142.0,125.0,187.0,114.0,-11.0,-6.388721479156743,42.0,0.06893904299381037,2.2504863048786894,-0.6053173553266782
41.0,39.0,2.3166630269999997,69.0,1.0,317.0,93.0,188.0,116.0,23.0,8.089856883270443,-52.0,-0.013224998184438416,4.6221932718746865,0.12428814167340821
125.0,114.0,2.249658108,70.0,1.0,187.0,27.0,320.0,37.0,10.0,6.3712317957763105,-50.0,-0.018299012633534676,-3.686706577946763,1.3639564886799258
93.0,116.0,1.684166193,71.0,1.0,188.0,130.0,207.0,127.0,-3.0,-1.4166312983369949,-37.0,-0.15614808922669407,7.094052472353838,1.3703931528232838
27.0,37.0,11.85033917,72.0,1.0,320.0,115.0,214.0,125.0,10.0,14.645471535135016,60.0,0.00379133579504569,1.4961990607774296,2.4369768748949037
130.0,127.0,1.3432388309999999,73.0,1.0,207.0,69.0,336.0,125.0,56.0,50.71859350771507,61.0,0.0032564382530528894,1.411735339285472,2.452169589032596
115.0,125.0,1.14926815,74.0,1.0,214.0,88.0,14.0,111.0,23.0,6.656637007285383,27.0,0.668824663294668,0.6059756386123115,2.4345666114399576
69.0,125.0,5.42005825,75.0,1.0,336.0,23.0,132.0,22.0,-1.0,-3.5708024362898314,46.0,0.035423530554796585,6.45431052050944,2.173230476486429
88.0,111.0,3.350661039,76.0,1.0,14.0,126.0,189.0,111.0,-15.0,-10.905012178678305,-38.0,-0.13295008048711077,3.491560416242374,1.968623267442081
23.0,22.0,2.250398159,77.0,1.0,132.0,57.0,32.0,49.0,-8.0,-6.26568245085403,-34.0,-0.24982448228777804,3.5006067826687364,2.1571630750282664
126.0,111.0,2.3956151009999997,78.0,1.0,189.0,5.0,139.0,17.0,12.0,20.199937341765924,-27.0,-0.668824663294668,6.77397978963603,1.3508118316434212
57.0,49.0,2.45085907,79.0,1.0,32.0,92.0,180.0,95.0,3.0,-12.380584793971963,-35.0,-0.21410962216080678,3.832908572582754,2.112863438520681
5.0,17.0,2.500236988,80.0,1.0,139.0,147.0,51.0,138.0,-9.0,-2.4501863759313096,6.0,1.4777343356021533,0.7528225222362465,1.7399082107161736
92.0,95.0,3.399659157,81.0,1.0,180.0,121.0,49.0,115.0,-6.0,-0.14526907285465995,-29.0,-0.5150679127616502,0.778858222261868,1.7505324123435289
147.0,138.0,3.9495999810000004,82.0,1.0,51.0,55.0,7.0,48.0,-7.0,-4.92200897029096,-56.0,-0.007013256511889691,-3.090723050187051,1.9378160852318211
121.0,115.0,4.233448982,83.0,1.0,49.0,60.0,269.0,50.0,-10.0,-9.273286371360484,61.0,0.0032564382530528894,2.831055437907632,1.8602594208092302
,,,,,,,,,,,,,1.899334263868118,2.060859138244545
,,,,,,,,,,,,,5.679201081033879,3.1201121448175884
53.0,46.0,1.76692009,1.0,2.0,250.0,103.0,313.0,3.0,48.0,41.6789487911924,-50.0,-0.018299012633534676,4.248722038069437,2.598185396354289
10.0,145.0,1.952877045,2.0,2.0,82.0,116.0,198.0,113.0,-3.0,2.1114322743213165,42.0,0.06893904299381037,3.3826749735724144,2.3906121239600124
103.0,3.0,1.898320913,3.0,2.0,313.0,54.0,73.0,43.0,-11.0,-8.84744313092881,49.0,0.021559508456788157,1.8227141248604917,2.716435332662644
116.0,113.0,3.049158096,4.0,2.0,198.0,134.0,176.0,135.0,1.0,0.21382595636430324,-18.0,-1.6208960764788034,3.1032717167733717,2.851338049295697
54.0,43.0,2.616961002,5.0,2.0,73.0,126.0,276.0,118.0,-8.0,-3.905012178678305,-72.0,-0.00040022304589129007,2.0543704827972187,2.851338049295697
134.0,135.0,1.815927029,6.0,2.0,176.0,47.0,187.0,46.0,-1.0,0.09899282317451252,-61.0,-0.0032564382530528894,1.826590333705894,2.0982400512750523
126.0,118.0,3.3169031139999996,7.0,2.0,276.0,79.0,76.0,96.0,17.0,3.6257698107065437,47.0,0.030001635829657147,3.081125232064836,1.788822508111574
47.0,46.0,1.951134205,8.0,2.0,187.0,52.0,234.0,53.0,1.0,3.1160312451077914,-5.0,-1.2816428435814902,2.6488296999290992,1.138916515006708
79.0,96.0,1.70024991,9.0,2.0,76.0,100.0,4.0,94.0,-6.0,-15.451469546428882,-21.0,-1.2837194198854327,1.0903347207283505,1.4041566229483096
52.0,53.0,2.197439909,10.0,2.0,234.0,104.0,80.0,101.0,-3.0,-8.236216748884601,-52.0,-0.013224998184438416,3.9368764301570485,1.234051441780423
100.0,94.0,3.28405714,11.0,2.0,4.0,127.0,90.0,115.0,-12.0,-8.481182000276249,-27.0,-0.668824663294668,3.96139329995359,1.2533310605311043
104.0,101.0,2.249411106,12.0,2.0,80.0,24.0,11.0,26.0,2.0,-0.9091774409413915,-68.0,-0.0010548888689723619,-1.0121287274789688,1.1081301460256012
127.0,115.0,4.8509750369999995,13.0,2.0,90.0,51.0,56.0,48.0,-3.0,-0.989515470880491,-72.0,-0.00040022304589129007,-2.016348903946935,1.0193296261713332
24.0,26.0,2.733014822,14.0,2.0,11.0,133.0,271.0,133.0,0.0,-0.27819322591773243,39.0,0.11301581843371833,1.6366611155739057,1.1500410587955185
51.0,48.0,3.83328104,15.0,2.0,56.0,49.0,229.0,48.0,-1.0,0.6432931019063659,2.0,0.5534667520599655,1.2433142658190037,0.09136291465536252
133.0,133.0,1.7022562030000001,16.0,2.0,271.0,9.0,114.0,20.0,11.0,15.935049113605881,-24.0,-0.952303687728708,0.6392027002055872,0.33884310967424996
49.0,48.0,2.416818857,17.0,2.0,229.0,140.0,143.0,145.0,5.0,3.824843964224385,57.0,0.006004368003571904,7.099773651887626,0.5575069222417633
9.0,20.0,4.920517206,18.0,2.0,114.0,128.0,56.0,127.0,-1.0,1.897153286368109,29.0,0.5150679127616502,1.659864567402171,0.5575069222417633
140.0,145.0,3.283998013,19.0,2.0,143.0,74.0,39.0,73.0,-1.0,-10.55492746327917,66.0,0.0014934379956548546,0.48608068921523473,-0.25774743353800533
128.0,127.0,5.418608904,20.0,2.0,56.0,90.0,244.0,92.0,2.0,-14.048643471558108,38.0,0.13295008048711077,0.9863989179147081,-0.8066334444545954
74.0,73.0,2.9327297210000003,21.0,2.0,39.0,62.0,66.0,54.0,-8.0,-8.260990659028323,12.0,2.008542419195968,1.8533428733710962,-1.2944449169772976
90.0,92.0,2.717713833,22.0,2.0,244.0,56.0,47.0,49.0,-7.0,-5.061058692763794,34.0,0.24982448228777804,1.4458979413702309,-1.4770259750457357
62.0,54.0,1.333368063,23.0,2.0,66.0,98.0,123.0,110.0,12.0,0.6599650247851798,-36.0,-0.18304627944014476,6.101710540810408,-1.7379496579381204
