stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
81.0,86.0,3.3998000619999997,1.0,1.0,177.0,36.0,46.0,32.0,-4.0,-4.520236556199663,45.0,131.0,0.37696706874120034,1.9846175856611055,0.2172261876077616,0.1481322573177077,0.10280037084574245
113.0,108.0,6.633285046,2.0,1.0,46.0,59.0,79.0,62.0,3.0,5.041815522592387,54.0,-33.0,0.15835307548488636,2.3535626226628805,0.07163114353348408,0.023509208396516743,0.2238687760071915
36.0,32.0,2.332854986,3.0,1.0,46.0,13.0,4.0,23.0,10.0,12.4928548847287,23.0,42.0,1.8907905509738288,2.6797143091680073,0.21373891307192314,0.18402814709000248,-0.37039781640610925
59.0,62.0,2.5334191319999997,4.0,1.0,79.0,126.0,79.0,103.0,-23.0,-18.95111723610394,-67.0,0.0,-0.036580595841794704,2.22798887727549,-0.2463362201384491,0.1487140958530666,-0.06293418012851129
13.0,23.0,4.4004309180000005,5.0,1.0,4.0,16.0,305.0,18.0,2.0,5.389724534590378,-3.0,59.0,-0.6703659744834458,2.9433157176492513,-0.4236748181892303,0.23234179947963554,0.0118542186725
126.0,103.0,3.149770975,6.0,1.0,79.0,133.0,89.0,111.0,-22.0,-21.61634542495979,-7.0,-10.0,-1.4420111262488056,2.7532710824583875,-0.42289798427588754,0.18191295577252556,-0.5095893268444928
16.0,18.0,3.083413124,7.0,1.0,305.0,130.0,42.0,113.0,-17.0,-15.272602714597568,34.0,-97.0,0.9743338875810017,1.9273662242322704,-0.7529414013029445,0.10495991126082577,0.4945867411434887
133.0,111.0,2.116642952,8.0,1.0,89.0,99.0,313.0,100.0,1.0,-5.497545376911049,34.0,136.0,0.9743338875810017,2.9284158431127874,-0.1064710552063912,0.18978417177374074,0.45082804386725633
130.0,113.0,3.3500218389999996,9.0,1.0,42.0,100.0,356.0,95.0,-5.0,-10.768525408719952,30.0,46.0,1.2975404765008427,1.6856510308128645,0.281919962031472,0.17071008893205541,-0.0730718954708089
99.0,100.0,4.899451256,10.0,1.0,313.0,6.0,277.0,18.0,12.0,13.901045574120836,-55.0,36.0,-0.14334410457538715,2.2426391209266,0.42130498677586503,0.14108948608929783,-0.7579817740933192
100.0,95.0,2.5999569890000003,11.0,1.0,356.0,124.0,292.0,108.0,-16.0,-10.905102780300197,-24.0,64.0,-1.8131353784429722,2.6605954416107918,0.6202826431125134,0.15116351059136235,-0.45546596526632405
6.0,18.0,2.817516088,12.0,1.0,277.0,88.0,340.0,97.0,9.0,-0.5771857113951597,66.0,-63.0,0.04216062379464311,1.7797022250724526,0.6470893062163112,0.10149124467741036,-0.7309307980732784
124.0,108.0,3.9168748860000004,13.0,1.0,292.0,56.0,1.0,53.0,-3.0,-1.3474473569101093,68.0,-69.0,0.03132811833166877,1.802432514235908,0.6889217109417447,0.14086431094226506,-0.20681095748429562
88.0,97.0,3.101749897,14.0,1.0,340.0,55.0,214.0,42.0,-13.0,-11.543326076342694,33.0,126.0,1.050755536823653,1.8884986696501234,0.8277859333856218,0.13683533472105985,-0.31316110116334855
56.0,53.0,4.950222015,15.0,1.0,1.0,116.0,105.0,102.0,-14.0,-7.941115340803279,-60.0,-104.0,-0.08570798608222804,1.7951127819846353,0.8103434903548237,0.1181221962041028,0.0378888550730471
55.0,42.0,2.249860048,16.0,1.0,214.0,138.0,291.0,147.0,9.0,9.10678948296281,65.0,-77.0,0.04811978026066938,1.9296280290429362,0.6218952047589306,0.10871666471535094,-1.0541339992591132
116.0,102.0,2.650599003,17.0,1.0,105.0,53.0,81.0,50.0,-3.0,-2.0017697823934526,63.0,24.0,0.06140172358968624,2.1569616937523906,0.6666779024649123,0.1306426059588115,-0.5559563332451609
