stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,DoVM_values,bootstrap_values,Running_Mean,slopes,intercepts
81.0,86.0,2.699919939,1.0,1.0,177.0,113.0,46.0,108.0,-5.0,-0.20626888750397931,-32.0,131.0,-1.0779034768245928,1.9051544002629501,-0.1954861859211696,0.032222805861419714,0.25432388087927593
113.0,108.0,3.299952984,2.0,1.0,46.0,36.0,46.0,32.0,-4.0,-4.523417460154674,-71.0,0.0,-0.01627627659298722,1.2426666548905583,-0.09565011656508085,0.06567567341795355,-0.9577477045173449
36.0,32.0,3.3998000619999997,3.0,1.0,46.0,59.0,79.0,62.0,3.0,5.040798665915377,-23.0,-33.0,-1.8030312675455609,2.9235304211911237,-0.2585671143349339,0.22372923824887603,0.05219236715432258
59.0,62.0,6.633285046,4.0,1.0,79.0,13.0,4.0,23.0,10.0,12.496471421181527,46.0,75.0,0.3273181675523207,1.999685635796717,-0.14707304155374396,0.17201492782237288,-0.011565173943260555
13.0,23.0,2.332854986,5.0,1.0,4.0,126.0,79.0,103.0,-23.0,-18.993272924977063,35.0,-75.0,0.8595522695499593,1.849524220523645,-0.2565372275092594,0.12167579721772862,0.159566832266527
126.0,103.0,2.5334191319999997,6.0,1.0,79.0,16.0,305.0,18.0,2.0,5.394197617754708,-38.0,134.0,-0.6723262369886597,1.9787077229056358,-0.2305433921702309,0.1232066538503561,0.27419566910595283
16.0,18.0,4.4004309180000005,7.0,1.0,305.0,133.0,89.0,111.0,-22.0,-21.654449292221543,31.0,-144.0,1.15650111702519,2.661072048671646,-0.3625546640131522,0.204878699043073,0.37849845715670416
133.0,111.0,3.149770975,8.0,1.0,89.0,130.0,42.0,113.0,-17.0,-15.317823246791006,3.0,47.0,0.6392515618544132,2.0897736852942472,-0.3820358471328413,0.16028953926505426,0.45076653503192277
130.0,113.0,3.083413124,9.0,1.0,42.0,99.0,313.0,100.0,1.0,-5.494824253311419,31.0,89.0,1.15650111702519,2.1782289131691255,-0.36300662104962517,0.14323763544223858,-0.05687387128170609
99.0,100.0,2.116642952,10.0,1.0,313.0,100.0,356.0,95.0,-5.0,-10.763072898153252,-1.0,-43.0,-0.21659794733658977,1.7317798958338495,-0.11030693590491536,0.080182493753434,-0.040494574878773386
100.0,95.0,3.3500218389999996,11.0,1.0,356.0,6.0,277.0,18.0,12.0,13.89613977026024,-54.0,79.0,-0.15100326482892767,2.1744671626840018,-0.03665071832472463,0.16554125217725188,-0.8572577680997077
6.0,18.0,4.899451256,12.0,1.0,277.0,124.0,292.0,108.0,-16.0,-10.941539643928918,30.0,-15.0,1.2373163429672274,1.5653903938385005,-0.12719839181867304,0.17186954001233193,-0.35185795353682897
124.0,108.0,2.5999569890000003,13.0,1.0,292.0,88.0,340.0,97.0,9.0,-0.6084736793232945,36.0,-48.0,0.7935001212909825,2.3054649522152775,-0.08696043882136055,0.14108727952231861,0.3311103877055864
88.0,97.0,2.817516088,14.0,1.0,340.0,56.0,1.0,53.0,-3.0,-1.3434048686912217,32.0,-21.0,1.0779034768245928,2.0886368336030894,0.11440943715691153,0.1404141598489716,-1.096425788293212
56.0,53.0,3.9168748860000004,15.0,1.0,1.0,55.0,214.0,42.0,-13.0,-11.538024352608245,1.0,147.0,0.21659794733658977,2.2456491607564413,0.09838165580087666,0.16209109894132984,-0.10721559573620458
55.0,42.0,3.101749897,16.0,1.0,214.0,116.0,105.0,102.0,-14.0,-7.944771503724196,-61.0,109.0,-0.07335538453904485,2.034600889028102,0.6441678109576097,0.14520454024681553,0.24254922185493652
116.0,102.0,4.950222015,17.0,1.0,105.0,138.0,291.0,147.0,9.0,9.096927067919767,-22.0,174.0,-1.8716122725482771,3.101195594745102,0.48978849511493333,0.2660699132049705,-0.8145627216057086
138.0,147.0,2.249860048,18.0,1.0,291.0,53.0,81.0,50.0,-3.0,-1.9946366321667153,-63.0,-150.0,-0.05855181971736939,1.7798147649138907,0.6246798455952677,0.13794424193725446,-0.39792000548932066
53.0,50.0,2.650599003,19.0,1.0,81.0,34.0,275.0,34.0,0.0,0.006946310492425667,19.0,166.0,2.0303511485128407,2.20104883082613,0.5501144837469867,0.11180388021528559,-0.735301134847702
34.0,34.0,3.1835298539999997,20.0,1.0,275.0,92.0,177.0,126.0,34.0,24.371548925708353,-58.0,98.0,-0.10081866593605636,2.143298714154921,0.04747593390301275,0.16849811482704247,-0.09072097040084348
92.0,126.0,5.583166361,21.0,1.0,177.0,127.0,358.0,124.0,-3.0,0.42593096552708865,-35.0,179.0,-0.8595522695499593,2.2472753695941883,0.1901909360503832,0.18290405699826764,-0.6537798972139829
127.0,124.0,4.217813015,22.0,1.0,358.0,46.0,335.0,47.0,1.0,0.3394210524313781,-67.0,23.0,-0.03488274151961212,1.7278568841967015,-0.09484049372622749,0.11930746428816673,-0.3926230500995021
46.0,47.0,0.8670709129999999,23.0,1.0,335.0,48.0,89.0,43.0,-5.0,-5.245098920570781,-2.0,-114.0,-0.43054529870099,2.4092152979697463,-0.3108050339272908,0.1746153282478911,0.3574807697091358
48.0,43.0,2.266311169,24.0,1.0,89.0,103.0,228.0,99.0,-4.0,-7.289871098839155,-55.0,-139.0,-0.13669092133746816,2.029440391203253,-0.2635303348578789,0.14038679416751598,-0.03684253186967219
103.0,99.0,3.1832139489999998,25.0,1.0,228.0,82.0,51.0,111.0,29.0,21.59275917957912,21.0,177.0,1.9333265850268337,1.3032575948587048,-0.5182519272146138,0.07516832992840104,0.4780919614638922
82.0,111.0,5.067196846,26.0,1.0,51.0,77.0,47.0,86.0,9.0,4.597856369671051,5.0,4.0,1.0312234828764733,2.0266654891154876,-0.6260590321603837,0.07952646392401765,-0.4217413056816111
77.0,86.0,2.583435059,27.0,1.0,47.0,45.0,99.0,46.0,1.0,0.17223738409528444,32.0,-52.0,1.0779034768245928,2.5958489356944847,-0.5730575988027603,0.19608540555531834,-0.34872725110783304
45.0,46.0,6.600227117999999,28.0,1.0,99.0,7.0,81.0,8.0,1.0,2.5261472874819457,38.0,18.0,0.6723262369886597,1.3987178499322201,-0.5872135884784719,0.08531568122597219,-0.6677356362957333
7.0,8.0,3.583440065,29.0,1.0,81.0,132.0,157.0,120.0,-12.0,-11.28549933159381,23.0,-76.0,1.8030312675455609,2.0934710593887598,-0.8291138630035099,0.2154609862152677,-0.09177438387708967
132.0,120.0,4.550527096000001,30.0,1.0,157.0,73.0,322.0,97.0,24.0,22.093087675472944,59.0,-165.0,0.09085589736902572,3.1846623340822617,-0.9664228619842928,0.23235101038038833,0.2592794473885465
73.0,97.0,4.017492056,31.0,1.0,322.0,44.0,147.0,43.0,-1.0,-1.9616760720920592,29.0,175.0,1.3197807150407885,2.0698805355442427,-1.1537304119100267,0.12092952535663795,0.6342606810989124
44.0,43.0,2.53334713,32.0,1.0,147.0,84.0,314.0,112.0,28.0,19.623116454992456,-40.0,-167.0,-0.5658323221768745,2.893381765070928,-1.3639150357769332,0.19338886417914095,-0.11143275142155545
84.0,112.0,2.2177667619999997,33.0,1.0,314.0,8.0,224.0,8.0,0.0,1.3885942343802125,-72.0,90.0,-0.01208348025451048,2.0238574464456462,-1.5848344167566217,0.13656361667086536,1.2155220405357419
8.0,8.0,2.749582052,34.0,1.0,224.0,114.0,254.0,98.0,-16.0,-10.692782637815737,42.0,-30.0,0.473529280033381,1.9664559903484216,-1.5372487677525855,0.1313712092624329,-0.14767026902584227
114.0,98.0,2.717126846,35.0,1.0,254.0,38.0,234.0,33.0,-5.0,-5.897968203565922,-72.0,20.0,-0.01208348025451048,2.0227487711097267,-1.6149892173261722,0.12674625488094715,-0.44112853290798293
38.0,33.0,3.1338398460000003,36.0,1.0,234.0,50.0,293.0,53.0,3.0,3.2426861167202947,-12.0,-59.0,-1.9491309586663264,1.6817975115911292,-1.6633305856373293,0.16946729815927702,-0.006200315941720179
