stimulusID,stimulus_JPG,stimulusPath,stimulusPath2,stimulusPath3,stimulusPath4,stimulusPath5,stimulusPath6,xRayOriginal,xRayPath,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,text_2.started,text_2.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,image_10.started,image_10.stopped,image_12.started,image_12.stopped,xrayID,trialNumber,blockNumber,stimLocationDeg,stimXCoord,stimYCoord,stimulusID,blockType,trainingXray.started,trainingXray.stopped,trainingTumors.started,trainingTumors.stopped,trainingScore%,startTrainingRespTime,endTrainingRespTime,trainingRT,morphTrack,morphID,errorRaw,errorCorrected,startTrainingStimTime,endTrainingStimTime,key_resp_3.keys,key_resp_3.rt,text.started,text.stopped,text_3.started,text_3.stopped,text_4.started,text_4.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,xray1.started,xray1.stopped,tumors.started,tumors.stopped,trialCorrect%,startRespTime,endRespTime,RT,startStimTime,endStimTime,key_resp.keys,key_resp.rt,participant,session,age,gender,status,date,expName,psychopyVersion,frameRate,
46,Stimuli/Morph46.JPG,Stimuli/Morph46.png,Stimuli/BlurLevel5/BlurEditedMorph46,Stimuli/BlurLevel5/BlurEditedMorph46.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph46.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph46.png,Stimuli/BlurMorphTrio/EditedMorph46.png,010128right.gif,Stimuli/normal_thumbnails/46right.gif,,,,,0,0,0,0,0,56,56,45,,,,,,,,,,,,,,,,,,,,,,,35,57,1,45,1.7677669529663689,1.7677669529663687,46,Experiment,,,,,,,,,5,59,-13,-13,,,,,,,,,,,,,,,793.058422492999,793.7706370669985,793.058422492999,793.7706370669985,82.31292517006803,1583872516.012291,1583872518.145391,2.1331000328063965,1583872513.19621,1583872515.998147,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
11,Stimuli/Morph11.JPG,Stimuli/Morph11.png,Stimuli/BlurLevel5/BlurEditedMorph11,Stimuli/BlurLevel5/BlurEditedMorph11.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph11.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph11.png,Stimuli/BlurMorphTrio/EditedMorph11.png,010024right.gif,Stimuli/normal_thumbnails/11right.gif,,,,,0,0,0,0,0,57,57,10,,,,,,,,,,,,,,,,,,,,,,,26,58,1,238,-1.3247981605830126,-2.1201202403910644,11,Experiment,,,,,,,,,101,5,6,6,,,,,,,,,,,,,,,798.5434461100012,799.2402740289981,798.5434461100012,799.2402740289981,91.83673469387756,1583872521.488071,1583872528.9318788,7.44380784034729,1583872518.6957471,1583872521.461667,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
5,Stimuli/Morph5.JPG,Stimuli/Morph5.png,Stimuli/BlurLevel5/BlurEditedMorph5,Stimuli/BlurLevel5/BlurEditedMorph5.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph5.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph5.png,Stimuli/BlurMorphTrio/EditedMorph5.png,010011right.gif,Stimuli/normal_thumbnails/5right.gif,,,,,0,0,0,0,0,58,58,4,,,,,,,,,,,,,,,,,,,,,,,80,59,1,19,2.363796438998292,0.8139203861428917,5,Experiment,,,,,,,,,16,140,-135,12,,,,,,,,,,,,,,,809.2626147499977,809.9806414060004,809.2626147499977,809.9806414060004,83.6734693877551,1583872532.245546,1583872535.4458601,3.2003140449523926,1583872529.461954,1583872532.220066,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
2,Stimuli/Morph2.JPG,Stimuli/Morph2.png,Stimuli/BlurLevel5/BlurEditedMorph2,Stimuli/BlurLevel5/BlurEditedMorph2.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph2.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph2.png,Stimuli/BlurMorphTrio/EditedMorph2.png,010006right.gif,Stimuli/normal_thumbnails/2right.gif,,,,,0,0,0,0,0,59,59,1,,,,,,,,,,,,,,,,,,,,,,,19,60,1,244,-1.0959278669726944,-2.246985115747917,2,Experiment,,,,,,,,,134,141,-139,8,,,,,,,,,,,,,,,816.1910561429977,816.9087792669961,816.1910561429977,816.9087792669961,89.1156462585034,1583872539.145171,1583872544.2965949,5.151423931121826,1583872535.995598,1583872539.119904,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
58,Stimuli/Morph58.JPG,Stimuli/Morph58.png,Stimuli/BlurLevel5/BlurEditedMorph58,Stimuli/BlurLevel5/BlurEditedMorph58.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph58.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph58.png,Stimuli/BlurMorphTrio/EditedMorph58.png,010159right.gif,Stimuli/normal_thumbnails/58right.gif,,,,,0,0,0,0,0,60,60,57,,,,,,,,,,,,,,,,,,,,,,,33,61,1,323,1.996588775118232,-1.5045375578801208,58,Experiment,,,,,,,,,81,40,18,18,,,,,,,,,,,,,,,824.7381074090008,825.4472807100028,824.7381074090008,825.4472807100028,75.51020408163265,1583872547.6966279,1583872552.0651038,4.368475914001465,1583872544.829531,1583872547.678783,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
115,Stimuli/Morph115.JPG,Stimuli/Morph115.png,Stimuli/BlurLevel5/BlurEditedMorph115,Stimuli/BlurLevel5/BlurEditedMorph115.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph115.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph115.png,Stimuli/BlurMorphTrio/EditedMorph115.png,None,None,,,,,0,0,0,0,0,61,61,114,,,,,,,,,,,,,,,,,,,,,,,77,62,1,323,1.996588775118232,-1.5045375578801208,115,Experiment,,,,,,,,,71,142,-27,-27,,,,,,,,,,,,,,,832.5447712969981,833.2641828970009,832.5447712969981,833.2641828970009,63.26530612244898,1583872555.527824,1583872571.7158122,16.18798828125,1583872552.617454,1583872555.499882,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
8,Stimuli/Morph8.JPG,Stimuli/Morph8.png,Stimuli/BlurLevel5/BlurEditedMorph8,Stimuli/BlurLevel5/BlurEditedMorph8.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph8.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph8.png,Stimuli/BlurMorphTrio/EditedMorph8.png,010014right.gif,Stimuli/normal_thumbnails/8right.gif,,,,,0,0,0,0,0,62,62,7,,,,,,,,,,,,,,,,,,,,,,,68,63,1,206,-2.2469851157479175,-1.0959278669726937,8,Experiment,,,,,,,,,63,14,-6,-6,,,,,,,,,,,,,,,852.3102552119963,853.039884894999,852.3102552119963,853.039884894999,91.83673469387756,1583872575.358426,1583872583.862033,8.503606796264648,1583872572.245278,1583872575.331219,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
66,Stimuli/Morph66.JPG,Stimuli/Morph66.png,Stimuli/BlurLevel5/BlurEditedMorph66,Stimuli/BlurLevel5/BlurEditedMorph66.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph66.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph66.png,Stimuli/BlurMorphTrio/EditedMorph66.png,020212right.gif,Stimuli/normal_thumbnails/66right.gif,,,,,0,0,0,0,0,63,63,65,,,,,,,,,,,,,,,,,,,,,,,11,64,1,18,2.3776412907378837,0.7725424859373685,66,Experiment,,,,,,,,,101,72,-6,-6,,,,,,,,,,,,,,,864.6901862759987,865.4363636400012,864.6901862759987,865.4363636400012,91.83673469387756,1583872587.677772,1583872591.2311969,3.553424835205078,1583872584.397045,1583872587.650471,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
147,Stimuli/Morph147.JPG,Stimuli/Morph147.png,Stimuli/BlurLevel5/BlurEditedMorph147,Stimuli/BlurLevel5/BlurEditedMorph147.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph147.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph147.png,Stimuli/BlurMorphTrio/EditedMorph147.png,None,None,,,,,0,0,0,0,0,64,64,146,,,,,,,,,,,,,,,,,,,,,,,70,65,1,283,0.5623776358596623,-2.435925161963088,147,Experiment,,,,,,,,,51,46,101,-46,,,,,,,,,,,,,,,871.6268458139966,872.3530457989982,871.6268458139966,872.3530457989982,37.414965986394556,1583872594.660953,1583872602.39435,7.733397006988525,1583872591.794492,1583872594.635935,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
95,Stimuli/Morph95.JPG,Stimuli/Morph95.png,Stimuli/BlurLevel5/BlurEditedMorph95,Stimuli/BlurLevel5/BlurEditedMorph95.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph95.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph95.png,Stimuli/BlurMorphTrio/EditedMorph95.png,020287right.gif,Stimuli/normal_thumbnails/95right.gif,,,,,0,0,0,0,0,65,65,94,,,,,,,,,,,,,,,,,,,,,,,16,66,1,105,-0.6470476127563021,2.4148145657226707,95,Experiment,,,,,,,,,31,67,28,28,,,,,,,,,,,,,,,882.901435380998,883.6218507759986,882.901435380998,883.6218507759986,61.904761904761905,1583872605.8608482,1583872608.6772292,2.8163809776306152,1583872602.928283,1583872605.8369431,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
126,Stimuli/Morph126.JPG,Stimuli/Morph126.png,Stimuli/BlurLevel5/BlurEditedMorph126,Stimuli/BlurLevel5/BlurEditedMorph126.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph126.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph126.png,Stimuli/BlurMorphTrio/EditedMorph126.png,None,None,,,,,0,0,0,0,0,66,66,125,,,,,,,,,,,,,,,,,,,,,,,5,67,1,233,-1.5045375578801208,-1.996588775118232,126,Experiment,,,,,,,,,58,66,60,60,,,,,,,,,,,,,,,889.0622619880014,889.8059449520006,889.0622619880014,889.8059449520006,18.36734693877551,1583872612.037318,1583872616.677716,4.640398025512695,1583872609.2107809,1583872612.003231,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
146,Stimuli/Morph146.JPG,Stimuli/Morph146.png,Stimuli/BlurLevel5/BlurEditedMorph146,Stimuli/BlurLevel5/BlurEditedMorph146.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph146.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph146.png,Stimuli/BlurMorphTrio/EditedMorph146.png,None,None,,,,,0,0,0,0,0,67,67,145,,,,,,,,,,,,,,,,,,,,,,,10,68,1,168,-2.4453690018345142,0.5197792270443982,146,Experiment,,,,,,,,,39,51,95,-52,,,,,,,,,,,,,,,897.0796607590019,897.793799056999,897.0796607590019,897.793799056999,29.25170068027211,1583872620.029336,1583872624.727402,4.698065996170044,1583872617.211393,1583872620.015407,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
18,Stimuli/Morph18.JPG,Stimuli/Morph18.png,Stimuli/BlurLevel5/BlurEditedMorph18,Stimuli/BlurLevel5/BlurEditedMorph18.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph18.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph18.png,Stimuli/BlurMorphTrio/EditedMorph18.png,010039right.gif,Stimuli/normal_thumbnails/18right.gif,,,,,0,0,0,0,0,68,68,17,,,,,,,,,,,,,,,,,,,,,,,30,69,1,30,2.165063509461097,1.2499999999999998,18,Experiment,,,,,,,,,39,51,-33,-33,,,,,,,,,,,,,,,905.221000573998,906.0359870280008,905.221000573998,906.0359870280008,55.10204081632652,1583872628.294692,1583872631.243952,2.9492599964141846,1583872625.2627158,1583872628.277728,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
96,Stimuli/Morph96.JPG,Stimuli/Morph96.png,Stimuli/BlurLevel5/BlurEditedMorph96,Stimuli/BlurLevel5/BlurEditedMorph96.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph96.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph96.png,Stimuli/BlurMorphTrio/EditedMorph96.png,020292right.gif,Stimuli/normal_thumbnails/96right.gif,,,,,0,0,0,0,0,69,69,95,,,,,,,,,,,,,,,,,,,,,,,67,70,1,206,-2.2469851157479175,-1.0959278669726937,96,Experiment,,,,,,,,,6,80,16,16,,,,,,,,,,,,,,,911.8725610050024,912.6069359100002,911.8725610050024,912.6069359100002,78.2312925170068,1583872634.845598,1583872644.976968,10.131370067596436,1583872631.777739,1583872634.829396,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
15,Stimuli/Morph15.JPG,Stimuli/Morph15.png,Stimuli/BlurLevel5/BlurEditedMorph15,Stimuli/BlurLevel5/BlurEditedMorph15.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph15.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph15.png,Stimuli/BlurMorphTrio/EditedMorph15.png,010031right.gif,Stimuli/normal_thumbnails/15right.gif,,,,,0,0,0,0,0,70,70,14,,,,,,,,,,,,,,,,,,,,,,,48,71,1,169,-2.45406795861916,0.4770224884413624,15,Experiment,,,,,,,,,4,23,-8,-8,,,,,,,,,,,,,,,925.4327746339986,926.1564454699983,925.4327746339986,926.1564454699983,89.1156462585034,1583872648.4114938,1583872652.460066,4.048572301864624,1583872645.511178,1583872648.3968809,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
20,Stimuli/Morph20.JPG,Stimuli/Morph20.png,Stimuli/BlurLevel5/BlurEditedMorph20,Stimuli/BlurLevel5/BlurEditedMorph20.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph20.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph20.png,Stimuli/BlurMorphTrio/EditedMorph20.png,010046right.gif,Stimuli/normal_thumbnails/20right.gif,,,,,0,0,0,0,0,71,71,19,,,,,,,,,,,,,,,,,,,,,,,30,72,1,196,-2.4031542398457972,-0.6890933895424975,20,Experiment,,,,,,,,,143,29,-9,-9,,,,,,,,,,,,,,,932.948074877997,933.655985641999,932.948074877997,933.655985641999,87.75510204081633,1583872655.9125261,1583872660.893139,4.980612754821777,1583872652.993867,1583872655.897484,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
130,Stimuli/Morph130.JPG,Stimuli/Morph130.png,Stimuli/BlurLevel5/BlurEditedMorph130,Stimuli/BlurLevel5/BlurEditedMorph130.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph130.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph130.png,Stimuli/BlurMorphTrio/EditedMorph130.png,None,None,,,,,0,0,0,0,0,72,72,129,,,,,,,,,,,,,,,,,,,,,,,12,73,1,249,-0.8959198738632518,-2.333951066243004,130,Experiment,,,,,,,,,28,16,114,-33,,,,,,,,,,,,,,,941.6256712649993,942.3612488619983,941.6256712649993,942.3612488619983,55.10204081632652,1583872664.611393,1583872667.7956328,3.1842398643493652,1583872661.427775,1583872664.597434,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
27,Stimuli/Morph27.JPG,Stimuli/Morph27.png,Stimuli/BlurLevel5/BlurEditedMorph27,Stimuli/BlurLevel5/BlurEditedMorph27.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph27.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph27.png,Stimuli/BlurMorphTrio/EditedMorph27.png,010072right.gif,Stimuli/normal_thumbnails/27right.gif,,,,,0,0,0,0,0,73,73,26,,,,,,,,,,,,,,,,,,,,,,,2,74,1,99,-0.39108616260057705,2.4692208514878446,27,Experiment,,,,,,,,,47,25,2,2,,,,,,,,,,,,,,,948.214846996998,948.9196992180005,948.214846996998,948.9196992180005,97.27891156462584,1583872671.176712,1583872674.4098072,3.233095169067383,1583872668.327733,1583872671.160678,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
24,Stimuli/Morph24.JPG,Stimuli/Morph24.png,Stimuli/BlurLevel5/BlurEditedMorph24,Stimuli/BlurLevel5/BlurEditedMorph24.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph24.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph24.png,Stimuli/BlurMorphTrio/EditedMorph24.png,010068right.gif,Stimuli/normal_thumbnails/24right.gif,,,,,0,0,0,0,0,74,74,23,,,,,,,,,,,,,,,,,,,,,,,27,75,1,153,-2.2275163104709197,1.134976249348867,24,Experiment,,,,,,,,,7,28,-4,-4,,,,,,,,,,,,,,,955.0229019510007,955.7393272120025,955.0229019510007,955.7393272120025,94.5578231292517,1583872677.993702,1583872687.759784,9.766082048416138,1583872674.961216,1583872677.978274,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
43,Stimuli/Morph43.JPG,Stimuli/Morph43.png,Stimuli/BlurLevel5/BlurEditedMorph43,Stimuli/BlurLevel5/BlurEditedMorph43.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph43.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph43.png,Stimuli/BlurMorphTrio/EditedMorph43.png,010124right.gif,Stimuli/normal_thumbnails/43right.gif,,,,,0,0,0,0,0,75,75,42,,,,,,,,,,,,,,,,,,,,,,,66,76,1,262,-0.3479327524001646,-2.475670171853926,43,Experiment,,,,,,,,,48,36,7,7,,,,,,,,,,,,,,,968.1115765880022,968.8204954949979,968.1115765880022,968.8204954949979,90.47619047619048,1583872691.076189,1583872693.07652,2.000330924987793,1583872688.293507,1583872691.061644,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
93,Stimuli/Morph93.JPG,Stimuli/Morph93.png,Stimuli/BlurLevel5/BlurEditedMorph93,Stimuli/BlurLevel5/BlurEditedMorph93.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph93.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph93.png,Stimuli/BlurMorphTrio/EditedMorph93.png,020280right.gif,Stimuli/normal_thumbnails/93right.gif,,,,,0,0,0,0,0,76,76,92,,,,,,,,,,,,,,,,,,,,,,,10,77,1,141,-1.9428649036424273,1.5733009776245934,93,Experiment,,,,,,,,,122,44,49,49,,,,,,,,,,,,,,,973.5253242159961,974.2355805199986,973.5253242159961,974.2355805199986,33.333333333333336,1583872696.478761,1583872702.528107,6.049345970153809,1583872693.610271,1583872696.451437,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
89,Stimuli/Morph89.JPG,Stimuli/Morph89.png,Stimuli/BlurLevel5/BlurEditedMorph89,Stimuli/BlurLevel5/BlurEditedMorph89.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph89.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph89.png,Stimuli/BlurMorphTrio/EditedMorph89.png,020273right.gif,Stimuli/normal_thumbnails/89right.gif,,,,,0,0,0,0,0,77,77,88,,,,,,,,,,,,,,,,,,,,,,,81,78,1,90,1.5308084989341916e-16,2.5,89,Experiment,,,,,,,,,117,129,-40,-40,,,,,,,,,,,,,,,982.848560778999,983.5556738599989,982.848560778999,983.5556738599989,45.578231292517,1583872705.804815,1583872709.72642,3.921604871749878,1583872703.061261,1583872705.7802508,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
62,Stimuli/Morph62.JPG,Stimuli/Morph62.png,Stimuli/BlurLevel5/BlurEditedMorph62,Stimuli/BlurLevel5/BlurEditedMorph62.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph62.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph62.png,Stimuli/BlurMorphTrio/EditedMorph62.png,020205right.gif,Stimuli/normal_thumbnails/62right.gif,,,,,0,0,0,0,0,78,78,61,,,,,,,,,,,,,,,,,,,,,,,20,79,1,108,-0.7725424859373684,2.377641290737884,62,Experiment,,,,,,,,,92,63,-1,-1,,,,,,,,,,,,,,,990.2762950659962,990.9742493270023,990.2762950659962,990.9742493270023,98.63945578231292,1583872713.2095659,1583872716.9429739,3.733407974243164,1583872710.3114,1583872713.193934,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
52,Stimuli/Morph52.JPG,Stimuli/Morph52.png,Stimuli/BlurLevel5/BlurEditedMorph52,Stimuli/BlurLevel5/BlurEditedMorph52.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph52.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph52.png,Stimuli/BlurMorphTrio/EditedMorph52.png,010148right.gif,Stimuli/normal_thumbnails/52right.gif,,,,,0,0,0,0,0,79,79,51,,,,,,,,,,,,,,,,,,,,,,,98,80,1,121,-1.2875951872751354,2.142918251755281,52,Experiment,,,,,,,,,20,49,3,3,,,,,,,,,,,,,,,997.5753703739974,998.3019369649992,997.5753703739974,998.3019369649992,95.91836734693877,1583872720.5427048,1583872724.409375,3.8666701316833496,1583872717.476833,1583872720.5261161,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
73,Stimuli/Morph73.JPG,Stimuli/Morph73.png,Stimuli/BlurLevel5/BlurEditedMorph73,Stimuli/BlurLevel5/BlurEditedMorph73.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph73.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph73.png,Stimuli/BlurMorphTrio/EditedMorph73.png,020230right.gif,Stimuli/normal_thumbnails/73right.gif,,,,,0,0,0,0,0,80,80,72,,,,,,,,,,,,,,,,,,,,,,,19,81,1,85,0.21788935686914532,2.4904867452293638,73,Experiment,,,,,,,,,81,54,19,19,,,,,,,,,,,,,,,1005.119191345002,1005.8458468120007,1005.119191345002,1005.8458468120007,74.14965986394557,1583872728.109258,1583872731.475837,3.366579055786133,1583872724.943397,1583872728.083112,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
101,Stimuli/Morph101.JPG,Stimuli/Morph101.png,Stimuli/BlurLevel5/BlurEditedMorph101,Stimuli/BlurLevel5/BlurEditedMorph101.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph101.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph101.png,Stimuli/BlurMorphTrio/EditedMorph101.png,None,None,,,,,0,0,0,0,0,81,81,100,,,,,,,,,,,,,,,,,,,,,,,81,82,1,168,-2.4453690018345142,0.5197792270443982,101,Experiment,,,,,,,,,147,50,51,51,,,,,,,,,,,,,,,1011.8065601909984,1012.5056318549978,1011.8065601909984,1012.5056318549978,30.612244897959183,1583872734.7606149,1583872744.542335,9.781720161437988,1583872732.010048,1583872734.746898,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
142,Stimuli/Morph142.JPG,Stimuli/Morph142.png,Stimuli/BlurLevel5/BlurEditedMorph142,Stimuli/BlurLevel5/BlurEditedMorph142.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph142.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph142.png,Stimuli/BlurMorphTrio/EditedMorph142.png,None,None,,,,,0,0,0,0,0,82,82,141,,,,,,,,,,,,,,,,,,,,,,,10,83,1,103,-0.5623776358596626,2.435925161963088,142,Experiment,,,,,,,,,70,14,128,-19,,,,,,,,,,,,,,,1024.979274653997,1025.6867848870024,1024.979274653997,1025.6867848870024,74.14965986394557,1583872747.9280388,1583872750.5260181,2.5979793071746826,1583872745.077472,1583872747.9145222,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
26,Stimuli/Morph26.JPG,Stimuli/Morph26.png,Stimuli/BlurLevel5/BlurEditedMorph26,Stimuli/BlurLevel5/BlurEditedMorph26.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph26.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph26.png,Stimuli/BlurMorphTrio/EditedMorph26.png,010070right.gif,Stimuli/normal_thumbnails/26right.gif,,,,,0,0,0,0,0,83,83,25,,,,,,,,,,,,,,,,,,,,,,,42,84,1,332,2.2073689821473175,-1.173678906964727,26,Experiment,,,,,,,,,126,29,-3,-3,,,,,,,,,,,,,,,1031.3248126249964,1032.0676093459988,1031.3248126249964,1032.0676093459988,95.91836734693877,1583872754.37811,1583872756.3265548,1.9484448432922363,1583872751.0603788,1583872754.363622,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
83,Stimuli/Morph83.JPG,Stimuli/Morph83.png,Stimuli/BlurLevel5/BlurEditedMorph83,Stimuli/BlurLevel5/BlurEditedMorph83.png,Stimuli/BlurLevel5/NumberedMorphs/BlurEditedMorph83.png,Stimuli/BlurLevel5/OriginalBlur/BlurEditedMorph83.png,Stimuli/BlurMorphTrio/EditedMorph83.png,020259right.gif,Stimuli/normal_thumbnails/83right.gif,,,,,0,0,0,0,0,84,84,82,,,,,,,,,,,,,,,,,,,,,,,98,85,1,32,2.120120240391065,1.3247981605830121,83,Experiment,,,,,,,,,17,114,-31,-31,,,,,,,,,,,,,,,1036.936514228997,1037.6733624970002,1036.936514228997,1037.6733624970002,57.82312925170068,1583872759.92655,1583872762.6422641,2.7157142162323,1583872756.8606021,1583872759.912617,,,CAN,001,20,female,undergrad,2020_Mar_10_1323,AdjustEyeTrack,3.1.5,60.00911358501288,
