stimulusID,morphID,RT,trialNumber,blockNumber,stimLocationDeg,shifted_stimulusID,shifted_stimLocationDeg,shifted_morphID,Error,responseError,Stim_diff,Stim_Loc_diff,bootstrap_values,Running_Mean,slopes,intercepts,DoVM
87.0,46.0,3.450253963,1.0,1.0,170.0,97.0,85.0,80.0,-17.0,-18.269509969910896,-10.0,85.0,3.070101706548402,0.037335672047813205,0.10838636388143778,0.9657408109844088,-0.0047304621851173055
11.0,26.0,0.033504009,2.0,1.0,77.0,131.0,256.0,142.0,11.0,2.9566345407897394,26.0,-179.0,2.512558237983279,0.0018275004820553253,-0.11481989156894454,-0.1347995827079174,-0.007147631611318711
97.0,80.0,1.9336709980000002,3.0,1.0,85.0,7.0,68.0,104.0,-49.0,-49.69183644328687,-56.0,17.0,1.2842432707695086,0.13688392778187738,-0.11487030838307773,2.3392475907205155,-0.009627758447071186
131.0,142.0,5.082980871,4.0,1.0,256.0,26.0,175.0,64.0,38.0,43.10656745627588,-41.0,81.0,2.640306250936112,-0.5844185581312258,0.019913984049840693,1.4168736331915686,-0.012192885517100457
7.0,104.0,1.617341995,5.0,1.0,68.0,125.0,136.0,137.0,12.0,7.9962547601382745,28.0,-68.0,0.14346354602417857,-1.0657183314191596,-0.03000348051162661,3.157772347333217,-0.014865970880994379
26.0,64.0,2.2999629969999997,6.0,1.0,175.0,79.0,31.0,85.0,6.0,1.0525970612014568,-53.0,144.0,1.9882171554763672,-0.7910722854021248,0.034569016562620354,1.8616323338276988,-0.017671127864232694
125.0,137.0,2.333483934,7.0,1.0,136.0,114.0,172.0,80.0,-34.0,-27.202833144546982,11.0,-36.0,2.9596556172068347,-2.7362830225418677,-0.004483537791279982,-0.05202580375000844,-0.02063387208981232
79.0,85.0,1.449687004,8.0,1.0,31.0,25.0,301.0,23.0,-2.0,3.427500020022837,54.0,90.0,4.253227063769818,-3.2331341329496883,0.061813352342109024,-0.5304957027232069,-0.023781376398779298
114.0,80.0,2.86633873,9.0,1.0,172.0,86.0,139.0,84.0,-2.0,-7.85039468254271,28.0,33.0,2.169375982331257,-3.362675147592078,-0.08522885147844834,2.39405410716699,-0.027142734229442193
25.0,23.0,3.249624252,10.0,1.0,301.0,101.0,153.0,98.0,-3.0,-1.0804708508787506,70.0,148.0,3.482219854921974,-3.409990446399422,0.30931986680663204,1.5819937557103565,-0.03074923162055323
86.0,84.0,2.9005661010000003,11.0,1.0,139.0,31.0,100.0,21.0,-10.0,-7.723443255935219,55.0,39.0,2.4375222060083064,-1.188898572068322,-0.10358198845233878,-2.494260000293066,-0.0346346274982185
101.0,98.0,2.850250959,12.0,1.0,153.0,17.0,352.0,16.0,-1.0,2.930597718086606,-62.0,161.0,-2.0538209776495484,-2.1307052395074426,-0.21245478573099802,3.350817849963522,-0.03883544128275549
31.0,21.0,3.849765778,13.0,1.0,100.0,10.0,263.0,11.0,1.0,0.40159640368156957,21.0,-163.0,-1.1712875141240382,-1.8345225685638733,-0.07809523105926063,0.6221520260619466,-0.04339124609154507
17.0,16.0,2.5332629680000003,14.0,1.0,352.0,55.0,102.0,53.0,-2.0,-7.161001475149359,-38.0,-110.0,-1.0788603548094555,-2.122579575563474,-0.11353948524938513,0.7080774620917639,-0.04834496489734889
10.0,11.0,2.566549063,15.0,1.0,263.0,119.0,12.0,119.0,0.0,3.119276005599975,37.0,-109.0,2.1746642487213594,-1.4697511061758646,-0.2585065458932373,0.4614926155457184,-0.05374316590827602
55.0,53.0,2.316910982,16.0,1.0,102.0,94.0,216.0,103.0,9.0,5.700354312688635,-39.0,-114.0,2.00131678104145,-2.4600723265075373,-0.05063991700678399,1.9067043280028535,-0.0596363521456428
119.0,119.0,1.6669280530000001,17.0,1.0,12.0,100.0,101.0,74.0,-26.0,-24.89740305445181,19.0,-89.0,0.1714463916239776,-2.6616907803386534,-0.07416764465591795,1.6814885686927168,-0.06607923869103383
94.0,103.0,3.800035715,18.0,1.0,216.0,84.0,206.0,83.0,-1.0,-6.817295056598621,10.0,10.0,3.2569797982138224,-2.9620019107173676,0.11570580961449115,-1.8663256684744098,-0.07313100933875506
100.0,74.0,1.233630896,19.0,1.0,101.0,61.0,171.0,58.0,-3.0,-6.555471180570489,39.0,-70.0,-1.5678893233983269,-2.3054854932944036,-0.23571078076674754,0.4868471063735231,-0.08085554241454977
84.0,83.0,2.083956003,20.0,1.0,206.0,44.0,6.0,69.0,25.0,19.326666198523842,40.0,-160.0,4.53520177669407,-2.6511685099585844,0.0002634484855419762,6.632851893195621,-0.08932159330353341
61.0,58.0,1.884115934,21.0,1.0,171.0,42.0,278.0,56.0,14.0,9.024330391589306,19.0,-107.0,2.290394696003394,-2.5290789535677574,-0.02019665258803508,2.4166913223682984,-0.09860291877798807
44.0,69.0,2.9498322010000004,22.0,1.0,6.0,48.0,12.0,53.0,5.0,-1.2432691561690454,-4.0,-6.0,0.6956892623203326,-3.897780301501001,-0.687737738642148,6.659493203807183,-0.10877832555114894
